id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
26,Italy,"Pretty aromas of yellow flower and stone fruit lead the nose. The bright palate offers yellow apple, apricot, vanilla and delicate notes of lightly toasted oak alongside crisp acidity.",Dalila,87,13,Sicily & Sardinia,Terre Siciliane,NA,Kerin O’Keefe,@kerinokeefe,Stemmari 2013 Dalila White (Terre Siciliane),White Blend,Stemmari
27,Italy,"Aromas recall ripe dark berry, toast and a whiff of cake spice. The soft, informal palate offers sour cherry, vanilla and a hint of espresso alongside round tannins. Drink soon.",NA,87,10,Sicily & Sardinia,Terre Siciliane,NA,Kerin O’Keefe,@kerinokeefe,Stemmari 2013 Nero d'Avola (Terre Siciliane),Nero d'Avola,Stemmari
115,US,"Poached pears, yellow apples and a touch of butter show on the classic nose of this Chardonnay that holds to steely frame. Very sharp acidity kicks off the sip, where Pink Lady apples and warm vanilla surround a tight minerality. It's both sharp and slightly sweet.",NA,87,18,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Pull 2013 Chardonnay (Paso Robles),Chardonnay,Pull
161,US,"A hearty blend of 76% Zinfandel and 24% Petite Sirah, this bottling packs a wallop of cinnamon-stick on the nose as well as strawberry puree, licorice and black pepper. Clove, allspice, and nutmeg arise immediately on the sip, backed by baked plum and bay leaf notes.",Mr. Nibbles,91,35,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Chronic Cellars 2013 Mr. Nibbles Red (Paso Robles),Red Blend,Chronic Cellars
356,Australia,"Dusty, firm, powerful: just a few apt descriptors for this vintage of one of Heathcote's top wines. Mocha, licorice and blackberries feature on the nose, while the palate delivers more of the same—dark fruit, chocolate and plenty of spice. Best after 2020.",Georgia's Paddock,95,85,Victoria,Heathcote,NA,Joe Czerwinski,@JoeCz,Jasper Hill 2013 Georgia's Paddock Shiraz (Heathcote),Shiraz,Jasper Hill
634,US,"From a two-acre block within the amazing Maple Vineyard planted in 1910, this wine also contains 10% Petite Sirah and 10% mixed blacks. Baked berry pie comes to mind first, conjuring up all things good and right in the world, topped in bourbon whipped cream and nutmeg. Good acidity buoys the proceedings. Drink now through 2021.",Tina's Block Maple Vineyard,92,48,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Armida 2013 Tina's Block Maple Vineyard Zinfandel (Dry Creek Valley),Zinfandel,Armida
710,New Zealand,"As typical for Dry River Pinots, this one is pretty surly in its youth. Intense and astringent, it packs layers of dusty black-cherry fruit into a tightly coiled frame. Try after 2019.",NA,91,120,Martinborough,NA,NA,Joe Czerwinski,@JoeCz,Dry River 2013 Pinot Noir (Martinborough),Pinot Noir,Dry River
810,US,"This wine opens with a confectionary nose, slowly unleashing its thick, concentrated richness of dark cherry and cassis on the palate. Between the layers are grippy tannins and shakes of meaty leather and black pepper. This could stand some time in a decanter or swirling in the glass before enjoying.",NA,90,125,California,Rutherford,Napa,Virginie Boone,@vboone,Aiken 2013 Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Aiken
813,Australia,"Built for early consumption, this blend of 59% Grenache, 22% Shiraz and 19% Mataro is lush and warm, offering chocolaty notes alongside hints of brown sugar, grilled meat and blueberries. Drink now–2022.",Cuvee Juveniles,90,22,South Australia,Barossa Valley,NA,Joe Czerwinski,@JoeCz,Torbreck 2013 Cuvee Juveniles Red (Barossa Valley),Red Blend,Torbreck
815,US,"All from Rosebud Vineyard, this moderately aromatic wine brings notes of herbs and pineapple, with Sémillon (15%) adding fig to the mix. The concentration doesn't seem all there and it needs a bit more acid to stand it up.",Soleil,86,18,Washington,Wahluke Slope,Columbia Valley,Sean P. Sullivan,@wawinereport,Finn Hill 2013 Soleil Sauvignon Blanc (Wahluke Slope),Sauvignon Blanc,Finn Hill
842,France,"While the wine has a crisp side, it's also full of red fruits and soft tannins. That makes for a wine that's fragrant, fruity, ready to drink and not likely to age much. Enjoy it now.",NA,86,16,Beaujolais,Beaujolais-Villages,NA,Roger Voss,@vossroger,Manoir du Carra 2013  Beaujolais-Villages,Gamay,Manoir du Carra
855,US,"Quite buttery and nutty on the nose, this wine shows Marcona almonds, seared pineapple, crème brûlée and vanilla custard. Those elements meet with smart amounts of acid and texture on each creamy, buttery, pineapple-laced sip, which then finishes on marshmallow flavors.",Reserve,90,35,California,Edna Valley,Central Coast,Matt Kettmann,@mattkettmann,Edna Valley Vineyard 2013 Reserve Chardonnay (Edna Valley),Chardonnay,Edna Valley Vineyard
864,Germany,"Quite rare in the U.S. market, this ripe richly berried wine is an excellent example of Frühburgunder, an early ripening mutation of Pinot Noir. Blackberry and plum flavors are fleshy and rich, offset by soft, sunny acidity and a supple silken mouthfeel. It's just faintly tannic and approachable now.",Trocken,90,40,Ahr,NA,NA,Anna Lee C. Iijima,NA,Winzergenossenschaft Mayschoss-Altenahr 2013 Trocken Früburgunder (Ahr),Früburgunder,Winzergenossenschaft Mayschoss-Altenahr
909,Italy,"This opens with aromas of toast, oak, menthol, resin, coffee bean and medicinal notes. The aromas carry over to the firm palate, along with thyme, clove, licorice and bracing tannins.",NA,87,35,Piedmont,Barbaresco,NA,Kerin O’Keefe,@kerinokeefe,Castello di Neive 2013  Barbaresco,Nebbiolo,Castello di Neive
