id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
4753,US,"Blended with a small amount of Merlot (10%), this wine sends up a classic bouquet of cassis and berry, with a nice hint of mint. It’s well crafted, but tight and a little hard yet, especially in the finish. Built for aging.",Seven Hills Vineyard,89,25,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Seven Hills 1997 Seven Hills Vineyard Cabernet Sauvignon (Walla Walla Valley (WA)),Cabernet Sauvignon,Seven Hills
11075,US,"Dark, brick colored wine, heavily oxidized, with nutty, smoky, Madeira-like flavors, and thick, dry tannins. An odd, raisiny approach to Zin.",Black Zinfandel,82,24,California,California,California Other,Paul Gregutt,@paulgwine ,Maison Basque 1997 Black Zinfandel Zinfandel (California),Zinfandel,Maison Basque
12246,US,"This big, burly Cab is a Napa Valley tradition. The cedar and cassis aromas and flavors are classic, but boast an untamed, briary wildness to them that gives Bosche its own identity. Finishes long but tart, with mouth-drying tannins that need time to resolve. Drink 2007-2012.",Bosché,90,68,California,Napa Valley,Napa,NA,NA,Freemark Abbey 1997 Bosché Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Freemark Abbey
21406,France,"Yeasty, fresh-baked bread aromas, followed by an impressively fresh wine full of white fruits; white currants and pink grapefruit follow on the palate. It's well rounded with a soft aftertaste and well-balanced acidity, but there's no sign of maturity yet.",Palmes d'Or,91,120,Champagne,Champagne,NA,Roger Voss,@vossroger,Nicolas Feuillatte 1997 Palmes d'Or  (Champagne),Champagne Blend,Nicolas Feuillatte
27613,US,"Big, ripe, chocolaty wine, with lots of forward, smooth, oaky flavors. Easy to like, with a plush, creamy mouthfeel, and tons of new oak flavor.",Bismark Ranch,88,45,California,Sonoma Valley,Sonoma,Paul Gregutt,@paulgwine ,Hanna 1997 Bismark Ranch Zinfandel (Sonoma Valley),Zinfandel,Hanna
27625,US,"Old vines from Russian River and Alexander valleys go into this spicy, briary, gamy Zin. There's a dark undercurrent of tar, pipe tobacco and smoke that runs through the finish. The fruit is subsumed to clove and tobacco flavors; best with strongly spiced grilled foods.",Old Vines,87,18,California,Sonoma County,Sonoma,Paul Gregutt,@paulgwine ,Rodney Strong 1997 Old Vines Zinfandel (Sonoma County),Zinfandel,Rodney Strong
31252,US,"Loaded with new oak, which in this case means it's cedary and very mentholly,  Under that is some tobacco and coffee.  Very drying tannins clamp down on the finish.",Reserve,84,19,New York,North Fork of Long Island,Long Island,Joe Czerwinski,@JoeCz,Pindar Vineyards 1997 Reserve Cabernet Sauvignon (North Fork of Long Island),Cabernet Sauvignon,Pindar Vineyards
33986,US,"Golden delicious apple and pear aromas open this round, somewhat loosely knit wine. Tastes a bit sweet, and decidedly more ripe than anticipated, even a touch mature. Has a good bead and an orange note on the finish.",Blanc de Blancs,84,29,California,Napa Valley,Napa,NA,NA,Schramsberg 1997 Blanc de Blancs  (Napa Valley),Champagne Blend,Schramsberg
38528,Italy,"Modern, polished fruit and new wood flavors blend well in this wine. The fruit is clean, ripe, bright with sweetness and flavors of black cherries. The wine is generous, full and opulent, with softer tannins than many Brunellos. Despite this nod in the direction of an international style, the wine still has the classic Brunello power and potential for aging.",Val di Suga,92,80,Tuscany,Brunello di Montalcino,NA,Roger Voss,@vossroger,Tenimenti Angelini 1997 Val di Suga  (Brunello di Montalcino),Sangiovese,Tenimenti Angelini
43872,US,"Here’s a soft, supple wine of great character and harmony from an underrated producer. It has pretty earthy-berry aromas. While it’s not very oaky there’s enough to give a hint of smoke and vanilla. On the light side, with soft tannins and somewhat low acidity, but the overall impression is very likable and elegant. This is a racy wine to drink now while your bigger ’97 Cabs are maturing in the cellar.",NA,88,11,California,Livermore Valley,Central Coast,NA,NA,Wente 1997 Cabernet Sauvignon (Livermore Valley),Cabernet Sauvignon,Wente
44044,Spain,"Though not as rich as Viña Izadi's 1997 Expresión, this wine still has a lot to like: aromas of toasted bagel, dried apple and orange peel that are followed by flavors of cranberry, raspberry, clove and fennel",Seleccion,89,45,Northern Spain,Rioja,NA,NA,NA,Izadi 1997 Seleccion  (Rioja),Tempranillo,Izadi
49577,US,"Bold, powerful aromas of white pepper and blackberry explode, with a more mature bouquet of dried rose petal and sweet cigar box. Soft, lush tannins frame pure, supple berry fruit. Perfect now. —S.H.",NA,90,21,California,Paso Robles,Central Coast,NA,NA,AJB Vineyards 1997 Syrah (Paso Robles),Syrah,AJB Vineyards
51992,US,"Full, with lots of structure, this offers concentrated grape and blackberry aromas that open to black-currant and cedar-spice flavors. A fine fruit-acid balance on the full, even palate keeps it lively, even in its fairly youthful and closed state. Dusty tannins and sweet-and-sour black fruits on the long but tight finish close this appealing package.",Affinity,92,44,California,Napa Valley,Napa,NA,NA,Robert Craig 1997 Affinity Red (Napa Valley),Bordeaux-style Red Blend,Robert Craig
