id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
384,Italy,"Aromas of roses, pepper and spices make this an enticing wine. On the palate, it is ripe, soft, full-bodied and rich, lacking acidity, but otherwise classic Gewürztraminer.",Sanct Valentin,88,30,Northeastern Italy,Alto Adige,NA,Roger Voss,@vossroger,San Michele Eppan 2002 Sanct Valentin Gewürztraminer (Alto Adige),Gewürztraminer,San Michele Eppan
2709,US,"As easy and tasty as a summer wine gets, this blush also has a lovely coppery-pink color. Flavors of fresh strawberries and spice burst on the palate, and drink just a tad off-dry.",Rose de Pinot Noir,87,15,California,Green Valley,Sonoma,NA,NA,Iron Horse 2002 Rose de Pinot Noir Pinot Noir (Green Valley),Pinot Noir,Iron Horse
6944,Australia,"Not quite as impressive as some other vintages, the 2002 Print Shiraz boasts plenty of color but lacks some nuance and freshness. Aromas of baking spices are tinged with coffee, anise and dates, while the flavors of dried fruit and chocolate dominate the palate. It's big and mouthfilling, with 15% alcohol.",Print,89,35,Victoria,Central Victoria,NA,Joe Czerwinski,@JoeCz,Mitchelton 2002 Print Shiraz (Central Victoria),Shiraz,Mitchelton
7439,Spain,"Pine needle, lilac and some musk on the nose. Citrus is the driving force from then on. There's tangerine and some melon for flavor, and plenty or orange and passion fruit on the finish. A drink-now citrus ball that's full and flavorful.",Viña Sol,86,10,Catalonia,Penedès,NA,Michael Schachner,@wineschach,Torres 2002 Viña Sol White (Penedès),White Blend,Torres
9370,Spain,"Everyone who follows Spain and the Mediterranean basin knows that 2002 was a cool, miserly year. But still, this wine is offering almost nothing. It's tart, limited and borderline sour. There isn't much middle or body to it, so expect scratchy red fruit and lots of wayward acidity.",Tinto Reserva,83,49,Northern Spain,Ribera del Duero,NA,Michael Schachner,@wineschach,Pago de los Capellanes 2002 Tinto Reserva  (Ribera del Duero),Tempranillo,Pago de los Capellanes
25629,New Zealand,"This bold, off-dry Riesling is loaded with flavors of poached pear and baked apple, with a lavish dusting of dried spices adding complexity. Tongue-tingling acidity provides great balance and lengthens the finish.",NA,91,23,Central Otago,NA,NA,Joe Czerwinski,@JoeCz,Felton Road 2002 Riesling (Central Otago),Riesling,Felton Road
25839,US,"Firesteed gives even its modestly-priced mid-tier Pinot extra time in bottle, which smoothes out the leafy flavors and softens up the tannins. It holds onto secondary fruit flavors of cooked rhubarb and strawberry, adding in hints of resin, herb and lemon oil.",NA,88,29,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Firesteed 2002 Pinot Noir (Willamette Valley),Pinot Noir,Firesteed
29574,US,"Dry, bright and light, with simple, modest fruit flavors and  a short clean finsih.",NA,82,15,California,Napa Valley,Napa,NA,NA,Trefethen 2002 Riesling (Napa Valley),Riesling,Trefethen
35578,France,"This has a touch of toast and a rich character. A creamed pear note mingles with lime-driven acidity and a delicious, warm tropical-fruit aftertaste.",Séduction Brut,91,60,Champagne,Champagne,NA,Roger Voss,@vossroger,Charles Ellner 2002 Séduction Brut  (Champagne),Champagne Blend,Charles Ellner
37846,Spain,"Very nice for a 2002. The wine is elegant and delivers aromas of violets, minerals and dried fruits. The palate folds in chocolate and spice along with a layer of blackberry flavor. We wouldn't call it superconcentrated or complex, but it's driven, pure and pleasurable. Smells, weighs and tastes a lot like Bordeaux.",Gaudium Gran Vino,89,64,Northern Spain,Rioja,NA,Michael Schachner,@wineschach,Marqués de Cáceres 2002 Gaudium Gran Vino  (Rioja),Tempranillo Blend,Marqués de Cáceres
38059,New Zealand,"Austere and minerally, not exactly what you'd expect from a ""warm"" part of New Zealand. Some green apple and lime aromas lead into a refreshing palate laden with Green Gage plums. It's lean and wiry, a firmly structured wine that finishes long and minerally.",NA,90,19,Hawke's Bay,NA,NA,Joe Czerwinski,@JoeCz,Esk Valley 2002 Riesling (Hawke's Bay),Riesling,Esk Valley
38072,Australia,"This Riesling's fruit is from a 70-year-old Eden Valley vineyard; half the wine was vinified by Jeff Grosset at Polish Hill, the other half was vinified by Rob Hill Smith at Yalumba. Once the wine was all brought together, Grosset and Hill-Smith, as the story goes, took four days to decide on the final blend. The wine's at once viscous and very dry, with stone fruit, vanilla bean and some floral flavors. Green apple rounds out the long, dry finsih.",mesh,89,25,South Australia,Eden Valley,NA,NA,NA,Yalumba 2002 mesh Riesling (Eden Valley),Riesling,Yalumba
42970,Spain,"The nose seems a touch reduced and nutty, but airing unveils sweet blackberry aromas and then candied, creamy berry fruit flavors. There isn't quite the body and structure that 125 has the potential to deliver, but it's still solid, well oaked and moderately tannic.",Coleccion 125 Reserva,87,47,Northern Spain,Navarra,NA,Michael Schachner,@wineschach,Bodegas Julián Chivite 2002 Coleccion 125 Reserva Red (Navarra),Tempranillo Blend,Bodegas Julián Chivite
48285,Australia,"Perhaps better known for its Chardonnay, Leeuwin also makes an Art Series Cabernet that takes a back seat to no one. The 2002 still boasts youthful scents of fresh mint and cassis, then slowly unfolds on the palate to reveal a rich, full-bodied wine with a distinctly ripe, creamy texture. Long and powerful on the finish, with 10 or so years ahead of it.",Art Series,92,45,Western Australia,Margaret River,NA,Joe Czerwinski,@JoeCz,Leeuwin Estate 2002 Art Series Cabernet Sauvignon (Margaret River),Cabernet Sauvignon,Leeuwin Estate
50468,Australia,"Supple and velvety, with a ripe, creamy texture, this shows textbook Cab flavors: cassis, tobacco and some vanilla from new oak. It deftly avoids the common Barossa problem of excessive size and weight, just could use a touch more persistence on the finish. Imported by AUSA Pacific, LLC.",Thoroughbred,87,28,South Australia,Barossa Valley,NA,Joe Czerwinski,@JoeCz,Stanley Lambert 2002 Thoroughbred Cabernet Sauvignon (Barossa Valley),Cabernet Sauvignon,Stanley Lambert
50557,France,"Low yields, old vines and 2 years' lees aging are the basis of this concentrated wine. It is rich, full, very intense, but doesn't lose sight of strong minerality. Certainly a wine for aging, this is only just beginning its ripe development.",L'Ancestrale,91,21,Loire Valley,Muscadet Sèvre et Maine,NA,Roger Voss,@vossroger,Château du Coing de Saint-Fiacre 2002 L'Ancestrale  (Muscadet Sèvre et Maine),Melon,Château du Coing de Saint-Fiacre
50590,Lebanon,"Simple, solid aromas of cherry, cinnamon and spice are followed by like flavors in this good everyday red from Lebanon. The wine has a soft touch but plenty of character, and its lingering berry and spice finish add to the appeal. A solid overall performance.",Hochar Père et Fils,83,25,Bekaa Valley,NA,NA,Susan Kostrzewa,@suskostrzewa,Château Musar 2002 Hochar Père et Fils Red (Bekaa Valley),Red Blend,Château Musar
