id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
82,France,"This fruity, sweet wine is immediately attractive and ripe. With its great apricot and pineapple fruit, hints of spicy wood and balancing acidity, it's perfect as an apéritif—light and refreshing. Drink now.",La Réserve,86,11,France Other,Vin de France,NA,Roger Voss,@vossroger,Lionel Osmin & Cie 2016 La Réserve Petit Manseng (Vin de France),Petit Manseng,Lionel Osmin & Cie
579,US,"This refreshing, well-structured wine offers vivid but light fruit flavors, a crisp balance and mouthwatering texture. It has lots of fresh citrus flavors that will pair well with salty meats and all kinds of seafood.",NA,89,13,California,California,California Other,Jim Gordon,@gordone_cellars,Cupcake 2016 Rosé (California),Rosé,Cupcake
580,US,"Two-thirds Chenin Blanc and one-third Grüner Veltliner, this wine opens with aromas of apple, white pepper, herb and spice. It brings a sense of freshness and purity, along with a rounded feel.",NA,89,18,Washington,Washington,Washington Other,Sean P. Sullivan,@wawinereport,Raconteur 2016 White (Washington),White Blend,Raconteur
1081,US,"More tart than sweet, this delicious wine is packed with lemon drop, candied pineapple and tangerine fruit. The acidity is in perfect proportion with the slightly sweet palate, giving it a vivid mouthfeel that extends into the finish and offers versatility for food pairing.",Wichmann Dundee Estate,94,32,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Trisaetum 2016 Wichmann Dundee Estate Riesling (Dundee Hills),Riesling,Trisaetum
1533,US,"This wine's light, sugary, red cherry and watermelon aromas lead to similar flavors and a light, lean texture. It has a bright coral color that's eye-catching.",NA,85,20,California,California,California Other,Jim Gordon,@gordone_cellars,Cellars 33 2016 Rosé (California),Rosé,Cellars 33
1542,Portugal,"This is a delicious and ripe-fruited wine. Dominated by Fernão Pires, it has an apple-puree texture: smooth and creamy. The wine has an edge of light acidity at the end to give it a lift. Drink now.",Casa do Lago Branco,85,10,Lisboa,NA,NA,Roger Voss,@vossroger,DFJ Vinhos 2016 Casa do Lago Branco White (Lisboa),Portuguese White,DFJ Vinhos
1619,Portugal,"Crisp, bright and fruity, this is a refreshing and ripe wine. With attractive citrus acidity and a bright aftertaste, the wine is ready to drink.",Adega de Borba Branco,85,8,Alentejo,NA,NA,Roger Voss,@vossroger,Adega Cooperativa de Borba 2016 Adega de Borba Branco White (Alentejo),Portuguese White,Adega Cooperativa de Borba
2172,US,"This 100% varietal wine brings lightly styled aromas of green grass, herb, snap pea and whiffs of green pepper. The palate is full bodied and textured, bringing a sense of richness but never losing its balance. It lingers on the finish.",Reserve,90,35,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Matthews 2016 Reserve Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,Matthews
2398,Portugal,"This ripe, full-bodied rosé is made from 100% rich, perfumed Touriga Nacional. Good balance between ripe strawberry fruits and the crisp acidity make it both fruity and warm. Drink now.",Vale da Poupa,87,10,Douro,NA,NA,Roger Voss,@vossroger,Secret Spot Wines 2016 Vale da Poupa Rosé (Douro),Rosé,Secret Spot Wines
4430,France,"This is a generous wine, finely balanced and with great fruit. It has a touch of spice to balance the lively acidity and green crisp fruits. A waft of Mediterranean herbs passes over this ripe, generous wine. Drink from late 2017.",Prestige,89,27,Provence,Coteaux Varois en Provence,NA,Roger Voss,@vossroger,Château d'Ollières 2016 Prestige White (Coteaux Varois en Provence),Provence white blend,Château d'Ollières
