id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
753,US,"With brisk Edna Valley acidity and intensely pure Chardonnay fruit flavors of tangerines, limes and sweet Meyer lemon sour candy, this is a pleasant sipper with roasted or grilled salmon, or a barbecue chicken or pork skewer with pineapples, green peppers and onions.",Effort,87,22,California,Edna Valley,Central Coast,NA,NA,Center of Effort 2008 Effort Chardonnay (Edna Valley),Chardonnay,Center of Effort
756,US,"A good, rich, flashy Zinfandel. There's not much to get excited about, but it delivers Zin's personality in a most attractive way. It's spicy, rich and sweet in cherry, raspberry, cocoa, honey and spice flavors.",NA,87,35,California,Napa Valley,Napa,NA,NA,Kuleto Estate 2008 Zinfandel (Napa Valley),Zinfandel,Kuleto Estate
767,Spain,"Aromas of red licorice candy and raspberry are fruity, forward and clean. The palate is more than competent and balanced, with creamy strawberry and raspberry flavors. The finish is short but easy, and for the price that's all you can ask for.",NA,87,9,Northern Spain,Cariñena,NA,Michael Schachner,@wineschach,Manyana 2008 Tempranillo (Cariñena),Tempranillo,Manyana
1247,South Africa,"This easygoing white starts with a fresh nose of grapefruit, fig and flowers and leads into zesty but complex flavors of tropical fruit and citrus. Approachable and balanced, the wine will pair well with seafood and chicken dishes.",NA,88,13,Robertson,NA,NA,Susan Kostrzewa,@suskostrzewa,Rietvallei Estate Wine 2008 Sauvignon Blanc (Robertson),Sauvignon Blanc,Rietvallei Estate Wine
1560,US,"A stunning Pirouette—63% Cabernet Sauvignon, 22% Merlot, 9% Cab Franc and 6% Petit Verdot. Full and magnificently rich, it is loaded with dense and thrilling fruit flavors of black cherry and cassis. A streak of iron and a hint of citrus keep the wine evolving through a long, beautifully balanced finish. Retasted after being open for 24 hours, the wine was as fresh and thrilling as on the first day.",Red Wine,98,50,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Pirouette 2008 Red Wine Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Pirouette
1864,Italy,"Tinata is a sultry blend of Syrah and Grenache, a Rhône-style blend unlike any other wine in the area. These grapes seem perfectly adapted to the little-known region of Capalbio in the southern part of Tuscany and deliver intense aromas of blackberry, leather, chocolate and cured meat. It's plush, rich and extremely long-lasting.",Tinata,94,130,Tuscany,Toscana,NA,NA,NA,Monteverro 2008 Tinata Red (Toscana),Red Blend,Monteverro
1882,US,"A delicious Syrah in the classic mold of Columbia Valley fruit. Solid and sappy, it's a mouthful of bright berry flavors, penetrating into layers of licorice, coffee and chocolate. The liquorous finish is rich and balanced, with a hint of heat.",NA,93,28,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Dunham 2008 Syrah (Columbia Valley (WA)),Syrah,Dunham
2605,US,This Cab wants a few more years to let its internal inconsistencies resolve. The primary cherry and blackberry fruit has faded and is turning nutty. But it's still pretty tannic. Needs to throw some sediment to let the inherent fruit emerge. Try after 2016.,Bell Mountain Vineyard,90,52,California,Alexander Valley,Sonoma,NA,NA,Medlock Ames 2008 Bell Mountain Vineyard Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Medlock Ames
2631,Australia,"A drink-now style of warming Shiraz, with plenty of weight and richness, soft tannins and flavors that artfully combine sour plum, cracked pepper, rare beef and chocolate. Drink it over the next few years.",Usual Suspects,90,20,South Australia,McLaren Vale,NA,Joe Czerwinski,@JoeCz,Hesketh 2008 Usual Suspects Shiraz (McLaren Vale),Shiraz,Hesketh
2901,Spain,"Wiry cherry aromas are a touch cheesy and also medicinal. This is pinched and astringent, with a choppy mix of buttery red-berry flavors and vanilla. Like most 2008s, this finishes hard and abrupt, with staunch tannins.",Arnegui Reserva,86,20,Northern Spain,Rioja,NA,Michael Schachner,@wineschach,Pagos del Rey 2008 Arnegui Reserva  (Rioja),Tempranillo,Pagos del Rey
