id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
2350,Italy,"This offers aromas of oak, chocolate and raisin. On the palate, black cherry and prune flavors are accompanied by bittersweet chocolate, vanilla and evident oak sensations. This is already evolved, so drink over the next year or two.",Corpus,88,NA,Veneto,Amarone della Valpolicella,NA,Kerin O’Keefe,@kerinokeefe,Villa Rinaldi 2000 Corpus  (Amarone della Valpolicella),Red Blend,Villa Rinaldi
2695,US,"The “least” of Lane Tanner's range of Pinots, but complex and delicious. Ripe berry and spice flavors are rich, and there's a tangy earthiness suggesting sauteed mushrooms. Very dry and crisp, with a silky texture and a long, smooth finish.",NA,87,22,California,Santa Maria Valley,Central Coast,NA,NA,Lane Tanner 2000 Pinot Noir (Santa Maria Valley),Pinot Noir,Lane Tanner
2708,Italy,"A rich, aromatic, honeyed style of Chardonnay, with 100% malolactic fermentation to increase the softness and sweet wood flavors. Soft peach flavors increase the tropical intensity of the wine.",NA,87,35,Northeastern Italy,Colli Orientali del Friuli,NA,Roger Voss,@vossroger,Girolamo Dorigo 2000 Chardonnay (Colli Orientali del Friuli),Chardonnay,Girolamo Dorigo
7429,South Africa,"This wine has a thin streak of eucalyptus throughout. As a foil to that green note, there is red licorice, cassis, sweet cherry and blk plum to entice. Pleasant notes of molasses, oiled leather and white pepper round out the palate.",Cape,86,34,Stellenbosch,NA,NA,NA,NA,Mas Nicolas 2000 Cape Shiraz-Cabernet Sauvignon (Stellenbosch),Shiraz-Cabernet Sauvignon,Mas Nicolas
7435,South Africa,"The balance of this wine has slightly spritzy acidity in the lead, wrapped with sheer tannins. Rich aromas of earth, leather and toast are contrasted by the bright fruit which is a sweet candylike strawberry-cherry at the forepalate.",African Tradition Collection - Elephant,86,12,Paarl,NA,NA,NA,NA,Niel Joubert 2000 African Tradition Collection - Elephant Shiraz (Paarl),Shiraz,Niel Joubert
12240,France,"If Margaux is the most delicate of the Médoc wines, then this is the epitome of Margaux. It is light, poised and attractively perfumed. The fruit is elegant and fresh with a fine streak of acidity.",NA,90,50,Bordeaux,Margaux,NA,Roger Voss,@vossroger,Château Labégorce Margaux 2000  Margaux,Bordeaux-style Red Blend,Château Labégorce Margaux
12275,South Africa,"Just what Sauvignon Blanc should be. Fresh and clean with grassy and melon notes present throughout. Vibrant acidity, a smooth mouthfeel and a long finish complete this very lively wine. Would make a great aperitif.",NA,90,13,Stellenbosch,NA,NA,NA,NA,Simonsig 2000 Sauvignon Blanc (Stellenbosch),Sauvignon Blanc,Simonsig
12283,South Africa,"Lively, with brisk lime and herb aromas opening into a mouthful of tart grapefruit flavors. Shows a nice mouthfeel and a long finish with a crisp citrus tang and a slight mineral note. This zinger is right up there with the best in this style from New Zealand.",NA,90,13,Stellenbosch,NA,NA,NA,NA,Waterford 2000 Sauvignon Blanc (Stellenbosch),Sauvignon Blanc,Waterford
15660,France,"Aged for 15 years on its lees, this mature Champagne is toasty, shedding its bright fruitiness while gaining a richer, more developed and nuanced character. Almonds and spice are partnered with intense acidity, resulting in a beautiful wine that is ready to enjoy now.",Joyau de France,94,150,Champagne,Champagne,NA,Roger Voss,@vossroger,Boizel 2000 Joyau de France  (Champagne),Champagne Blend,Boizel
16831,New Zealand,"The smell of canned mushy peas pours out of the glass and just won't release its iron-handed grip. That same intense vegetal character is present at all other points as well, from the thick palate to the murky finish. It doesn't have much going for it, but at least it's consistent.","Brancott Estate (""B"")",83,30,Marlborough,NA,NA,NA,NA,"Brancott 2000 Brancott Estate (""B"") Sauvignon Blanc (Marlborough)",Sauvignon Blanc,Brancott
16843,New Zealand,"Smells white peppery and oily—like canola oil. Flavors are honey and diesel oil, but it's not sweet, just thick and full-bodied. Finishes with some alcoholic warmth and peppery spice.",NA,82,14,Waipara,NA,NA,Joe Czerwinski,@JoeCz,Canterbury House 2000 Pinot Gris (Waipara),Pinot Gris,Canterbury House
22733,US,"A simple, fruity Zin that blends damp soil and stewed berries with chocolate and toast. Mostly Lodi fruit, with bits and pieces of the blend coming from Mendocino, Sonoma and Paso Robles; also contains traces of Petite Sirah and Syrah.",Dancing Bull,84,12,California,California,California Other,NA,NA,Rancho Zabaco 2000 Dancing Bull Zinfandel (California),Zinfandel,Rancho Zabaco
22736,France,"This Bordeaux white is heavily oaked, and it's therefore overloaded with coconut aromas, creamy custard and pear flavors, and a taste of banana on the finish. At every point along the way the wood towers over the fruit, which ultimately makes the wine duller than it could be.",White,84,15,Bordeaux,Bordeaux Blanc,NA,NA,NA,Château de Rochemorin 2000 White  (Bordeaux Blanc),Bordeaux-style White Blend,Château de Rochemorin
22746,France,"Bulky, chunky lemony aromas come with a touch of green hay, or is it alfalfa? The mouth is entirely grapefruit and orange, making it citrus all the way. A stony, gravelly quality to the finish could be interpreted as mineral. The weight is on the heavy side, which costs the wine some style points.",Pouilly-Fumé,84,20,Loire Valley,Pouilly-Fumé,NA,NA,NA,Domaine Denis Gaudry 2000 Pouilly-Fumé  (Pouilly-Fumé),White Blend,Domaine Denis Gaudry
22755,Italy,"Raspberry aromas, cherry and strawberry flavors, and a strong hint of milk chocolate throughout best define this Gallo-owned wine. Some raisins and a touch of buttery oak appear late, rendering it a simple quaff.",NA,84,10,Tuscany,Chianti,NA,NA,NA,Ecco Domani 2000  Chianti,Sangiovese,Ecco Domani
25643,US,"A fine Cabernet from Sutter Home's upscale line, it shows its pedigree with rich, complex flavors of blackcurrant and sweet olive. The oaky shadings are perfect, and the finish is pure and tasty. Delicious drinking.",RSVP Lewelling Vineyard,90,45,California,Napa Valley,Napa,NA,NA,Trinchero 2000 RSVP Lewelling Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Trinchero
26093,Italy,"Villa Spinosa owns some of the most beautiful vineyards in Valpolicella and selects the best fruit for this intense, succulent Amarone. The nose offers notes of milk chocolate, vanilla-cherry and spice as well as warmer tones of white mushroom, earth and baked apple. The mouthfeel is subdued, but balanced.",NA,92,55,Veneto,Amarone della Valpolicella Classico,NA,NA,NA,Villa Spinosa 2000  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",Villa Spinosa
30872,US,"A touch of the veggies, particularly asparagus and bell pepper, mix with citrus in this fuller-bodied white. While it isn't exactly a heavyweight, the ample body is weighed down by lower than average acidity. On the back end, the long, persistent finish is adequate, but the green element that's so present up front comes back in force.",NA,87,15,California,Napa Valley,Napa,NA,NA,Whitehall Lane 2000 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Whitehall Lane
38076,US,"This might be one of Oregon's best Cabernet efforts to date. Yes, it's firm, with hard tannins, but time should allow that to settle down. In the meantime, there's char, road tar and caramel on the nose, while plum, cassis and chocolate dominate the rich, extracted palate. Toward the end it's the tannic structure that makes itself most felt. But again, some time in the cellar is probably all it requires.",Reserve,89,28,Oregon,Rogue Valley,Southern Oregon,Michael Schachner,@wineschach,Paschal 2000 Reserve Cabernet Sauvignon (Rogue Valley),Cabernet Sauvignon,Paschal
38535,France,"Not for the fainthearted, this is a huge, mouthfilling wine bursting with yellow plum, hazelnut and peach aromas, and accented by smoke, butter and toast. Yet for all its size, it manages to marry that power with a sense of mineral elegance. Drink now–2010.",NA,92,220,Burgundy,Bâtard-Montrachet,NA,NA,NA,Louis Latour 2000  Bâtard-Montrachet,Chardonnay,Louis Latour
43382,US,"Earthy, herbal aromas veer into cardboard, and a distinct waft of raw green peppercorn. The grapes didn't fully ripen. But the wine is dry, tart and clean and there's a certain food friendliness. Try it with stews or barbecue and you might discover hidden charms. —S.H.",NA,83,10,California,California,California Other,NA,NA,Stonehedge 2000 Syrah (California),Syrah,Stonehedge
44103,Italy,"Rich, even a bit heavy, in the mouth, with canned corn, citrus and melon aromas and flavors that offer plenty of substance but less style.",Ritratti,84,13,Northeastern Italy,Trentino,NA,Joe Czerwinski,@JoeCz,La Vis 2000 Ritratti Chardonnay (Trentino),Chardonnay,La Vis
46779,Italy,"Fresh and full, with a deep berry nose, drying tannins and ample but not overdone oak. In the mouth, it's pretty solid, and the cherry and black-plum fruit is clean and tasty. It's on the stout side, with youthful acidity and a good deal of warmth to the smoky finish. From Poliziano.",NA,88,18,Tuscany,Morellino di Scansano,NA,Michael Schachner,@wineschach,Lohsa 2000  Morellino di Scansano,Sangiovese,Lohsa
49584,US,"A big and friendly wine, with plenty of forward fruit mingling flavors of citrus, apples and pears. There is a nice blast of vanilla too, the only obvious sign of new oak aging, but the impression overall is of crisp, clean elegance. Best Buy.",NA,89,13,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Chateau Ste. Michelle 2000 Chardonnay (Columbia Valley (WA)),Chardonnay,Chateau Ste. Michelle
49596,Australia,"A big step up from the “regular” Chardonnay, this is riper, richer and longer. Buttered toast and tropical-fruit flavors, a rich, textured mouthfeel and a smooth, easy finish make this a very enjoyable drink.",Reserve,88,13,New South Wales,New South Wales,NA,Joe Czerwinski,@JoeCz,Penmara 2000 Reserve Chardonnay (New South Wales),Chardonnay,Penmara
60408,Italy,"In general, we love Felluga's wines. So why the modest score on the winery's top white? One simple word: oak. With this wine's buttery, oaky aromas and flavors of peach, cinnamon and brown sugar, it could pass for a decent Chardonnay. But this blend of Tocai Friulano, Pinot Bianco and Sauvignon Blanc from a great producer should do so much more.",Terre Alte - Rosazzo Bianco,86,41,Northeastern Italy,Colli Orientali del Friuli,NA,Joe Czerwinski,@JoeCz,Livio Felluga 2000 Terre Alte - Rosazzo Bianco White (Colli Orientali del Friuli),White Blend,Livio Felluga
64181,Italy,"Many 2000 Barolos are showing signs of retreating into their shells, none more so than this. This was initially very dumb, and only after a good deal of swirling and plenty of time in the glass did it begin to show anything. At last, dark fruit,  earth, rose petal and road tar began to emerge. On the palate it was tannic and again took its time to open, but again it showed some complexity, with a medium finish. A wine that needs a decade in the cellar.",Vigneto Boscareto,90,79,Piedmont,Barolo,NA,NA,NA,Beni di Batasiolo 2000 Vigneto Boscareto  (Barolo),Nebbiolo,Beni di Batasiolo
64604,US,"The wine starts of with intriguing bacon and earth tones that are followed up by rich, ripe raspberry, black cherry, spice, licorice, herb and toast flavors. It's beautifully balanced, with supple tannins and a flashy, robust character that remains enticing and long at the end. Look for more of this varietal from Darioush as its Shiraz vineyards mature.",NA,92,64,California,Napa Valley,Napa,NA,NA,Darioush 2000 Shiraz (Napa Valley),Shiraz,Darioush
64608,France,"This is initially a somewhat austere wine, but that derives from the tannins of Saint-Estèphe. Underneath those tannins are solid, chunky fruits and a great generosity and richness.",NA,92,35,Bordeaux,Saint-Estèphe,NA,Roger Voss,@vossroger,Château Phélan-Ségur 2000  Saint-Estèphe,Bordeaux-style Red Blend,Château Phélan-Ségur
64613,France,"Under any new classification, this should certainly be a classed growth. Today it is among the leaders of the crus bourgeois. The 2000 is opulent, generous, stylish. The tannins are ripe and sweet, the fruit is finely balanced. It will develop well over the next 10-15 years.",NA,91,35,Bordeaux,Moulis,NA,Roger Voss,@vossroger,Château Chasse-Spleen 2000  Moulis,Bordeaux-style Red Blend,Château Chasse-Spleen
64627,France,"This is a very new-wood dominated wine, that will appeal to lovers of California Cabernet. Blackcurrant jelly fruits are there as well, very modern, very polished. It is a fine wine, but maybe not Bordeaux.",NA,91,50,Bordeaux,Saint-Julien,NA,Roger Voss,@vossroger,Château Talbot 2000  Saint-Julien,Bordeaux-style Red Blend,Château Talbot
65330,US,"Fairly tannic, this Merlot has some ripe, even sweet, cherry fruit. It's done in a light style, but it feels and tastes ripe, which means the winemaker knew what he was doing. A lovely effort that takes full advantage of the character of the region's fruit. —P.G.",Winemaker's Series,88,10,Idaho,Idaho,NA,Paul Gregutt,@paulgwine ,Ste. Chapelle 2000 Winemaker's Series Merlot (Idaho),Merlot,Ste. Chapelle
65344,US,"Textbook RRV Chard reveals green apple and intense spice, white peach and honey flavors, generously wrapped in smoky oak. Has a real richness and creaminess to the texture. Finishes too sugary, but has a lip-smacking quality many will admire. —S.H.",Aquarius Ranch,87,21,California,Russian River Valley,Sonoma,NA,NA,McIlroy 2000 Aquarius Ranch Chardonnay (Russian River Valley),Chardonnay,McIlroy
68028,Chile,"A 75-25 blend that showcases the exotic lychee and pear aromas of Gewürz, while the Riesling asserts itself on the finish in a rush of bracing lime-like acidity. A unique blend that offers plenty of food-pairing versatility.",Don Miguel,88,11,Curicó Valley,NA,NA,Joe Czerwinski,@JoeCz,Miguel Torres 2000 Don Miguel Gewürztraminer-Riesling (Curicó Valley),Gewürztraminer-Riesling,Miguel Torres
68383,US,"So what does ten bucks buy in Pinot Noir? A light-bodied wine with tart, green strawberry, cola and cranberry flavors, plenty of crisp acids and smooth tannins.",NA,84,10,California,California,California Other,NA,NA,Monthaven 2000 Pinot Noir (California),Pinot Noir,Monthaven
68388,US,"Recognizably Pinot with its raspberry, cherry and spice flavors, silky tannins and crisp acidity, and gets the job done. But there's an awkward sweetness of residual sugar and a thick, gluey texture that lacks zest and crispness.",NA,84,18,California,Carneros,Napa-Sonoma,NA,NA,Bouchaine 2000 Pinot Noir (Carneros),Pinot Noir,Bouchaine
69040,US,"Screams Carneros. Fleshy, jammy fruit flavors of cherries, strawberries and raspberries are highlighted by good acidity and drink very dry, with soft but complex tannins. It's not a simple wine, and has enough stuffing to cellar for a few years.",Las Amigas Vineyard,89,32,California,Carneros,Napa-Sonoma,NA,NA,Signorello 2000 Las Amigas Vineyard Pinot Noir (Carneros),Pinot Noir,Signorello
74523,US,"Another beautifully crafted wine from Chehalem, this combines inviting citrus, melon and papaya fruit with just the right amount of buttered popcorn flavors from new oak. Silky and elegant, it is delicious now but will cellar well.",NA,90,19,Oregon,Willamette Valley,Willamette Valley,NA,NA,Chehalem 2000 Chardonnay (Willamette Valley),Chardonnay,Chehalem
74524,France,"Among the range of Jolivet's 2000 Sancerres, Les Cailottes is the winner, hands down. It's zesty, with chalk and mineral qualities. The nose is clean, stony and pungent, while the flavors that come next are pure and ripe citrus and melon, with just a nip of honey. It closes out firm, round and full, and with elegance.",Les Caillottes,90,22,Loire Valley,Sancerre,NA,NA,NA,Pascal Jolivet 2000 Les Caillottes  (Sancerre),Sauvignon Blanc,Pascal Jolivet
74535,US,"From the get-go it's a big, full grapefruit-driven wine that's laced with smoke and vanilla. Citrus, mostly lemon, is the taste profile, while good lively acids power the tight, lemony finish. Serve chilled alongside a platter of tasty appetizers.",NA,89,22,California,Sonoma County,Sonoma,NA,NA,Matanzas Creek 2000 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,Matanzas Creek
