id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
182,Italy,"Loaded with bold, ripe fruit, exotic spice and leather, this is a simple but genuine expression of Brunello di Montalcino. The wine tastes thick and a bit chunky in the mouth because of its chewy, succulent tannins.",M. Vigna,88,NA,Tuscany,Brunello di Montalcino,NA,NA,NA,Abbadia Ardenga 2003 M. Vigna  (Brunello di Montalcino),Sangiovese Grosso,Abbadia Ardenga
187,Italy,"This is a luminous, mature red wine with thick concentration and huge—almost too much—emphasis on toasted oak. Aromas recall vanilla, spice and coffee, although you will find blueberry and cherry on the finish: It is a blend of Nero d'Avola, Cabernet Sauvignon and Merlot.",Montenero,88,48,Sicily & Sardinia,Sicilia,NA,NA,NA,Abbazia Santa Anastasia 2003 Montenero Red (Sicilia),Red Blend,Abbazia Santa Anastasia
1240,France,"Yes, it has 2003 ripeness, but there is also some restraint here. The tannins are still defiantly young, the fruit packed with black plum jelly flavors. It promises 2–3 years' aging.",NA,88,40,Bordeaux,Montagne-Saint-Émilion,NA,Roger Voss,@vossroger,Château la Grande Barthe 2003  Montagne-Saint-Émilion,Bordeaux-style Red Blend,Château la Grande Barthe
1709,Italy,"The packaging is totally crazy but the wine is more subdued. A blend of Syrah, Merlot and Cabernet, it delivers raw strawberry, green leaf notes and loads of dried hay. It has a sharp, solid build and rigid tannins.",Wine Obsession I Miti,86,65,Tuscany,Toscana,NA,NA,NA,Villa Vignamaggio 2003 Wine Obsession I Miti Red (Toscana),Red Blend,Villa Vignamaggio
2970,Spain,"There's some stewed fruit weighing down this Tempranillo-Cabernet Sauvignon blend, but for the most part it has it going on. Coffee, oak and leather aromas set up a palate of raspberry, plum and chocolate. There's a fair amount of acid for an ‘03, and that lends legs to a wine that might otherwise seem tired.",NA,85,29,Central Spain,Vino de la Tierra de Castilla,NA,Michael Schachner,@wineschach,Vitis Terrarum 2003 Tempranillo-Cabernet Sauvignon (Vino de la Tierra de Castilla),Tempranillo-Cabernet Sauvignon,Vitis Terrarum
5632,Italy,"Beautifully concentrated and redolent of spice and evident oak aging, this is a powerful wine from the Amalfi Cost that offers tobacco, leather, ash, slate roof, cola, vanilla, blackberry and plump cherry. The grapes used in the blend are the little-known Tintore and Piedirosso varieties native to Campania. Who knew they could taste this good?",A' Scippata Riserva Costa d'Amalfi,90,NA,Southern Italy,Campania,NA,NA,NA,Giuseppe Apicella 2003 A' Scippata Riserva Costa d'Amalfi Red (Campania),Red Blend,Giuseppe Apicella
6735,France,"Ripe, generous, powerful and opulent, the wine combines blackberry juice character with mature spice and mushroom flavors. This is a massive wine, with a gorgeous velvet texture, only a taut core of tannins. Despite moving towards a mature phase, it has many years ahead.",Les Rugiens Premier Cru,94,NA,Burgundy,Pommard,NA,Roger Voss,@vossroger,Domaine Parent 2003 Les Rugiens Premier Cru  (Pommard),Pinot Noir,Domaine Parent
9012,Spain,"Evidence of a warm vintage is sketched on the bouquet. Aromas of raisin, black licorice and mocha are quite sweet. The palate is wide and mildly tannic, with earthy, oaky black cherry and raspberry flavors. For a ripe wine with significant extraction, it's well balanced. But all along there's a hint of prune that tells you it's ripe and ready.",Gran Vino Pontac,88,70,Northern Spain,Rioja,NA,Michael Schachner,@wineschach,Luis Alegre 2003 Gran Vino Pontac  (Rioja),Tempranillo Blend,Luis Alegre
11184,US,"Cabernet Sauvignon (55%) Merlot (40%) and Cabernet Franc (5%) comprise this red blend from Idaho, named after the winemaker's son. Soft spice and berry on the nose and toast, tobacco and berry on the palate are approachable and pretty.",Cuvée Alden Private Reserve,84,50,Idaho,Idaho,NA,Susan Kostrzewa,@suskostrzewa,Koenig Vineyards 2003 Cuvée Alden Private Reserve Cabernet Sauvignon-Merlot (Idaho),Cabernet Sauvignon-Merlot,Koenig Vineyards
18106,Portugal,"Initially it seems very dry, but there is freshness as well. The wine has a sweet, jelly core, with soft tannins, well balanced. Raisins and black figs dominate, with the aftertaste bringing a firming of tannins and structure. Powerful and impressive.",Late Bottled Vintage,91,25,Port,NA,NA,Roger Voss,@vossroger,Taylor Fladgate 2003 Late Bottled Vintage  (Port),Port,Taylor Fladgate
