id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
302,Italy,"This fresh Nebbiolo-based Roero from Cantina dei Nebbiolo offers pretty intensity with aromas of tar, licorice and a touch of sweet cherry liqueur. There isn't much pulp or meat here but the finish is both crisp and tart.",NA,87,NA,Piedmont,Roero,NA,NA,NA,Cantina del Nebbiolo 2008  Roero,Nebbiolo,Cantina del Nebbiolo
397,Chile,"Fresh aromas of red cherry and light berry fruit precede a palate that runs a little racy, with borderline tart plum and pie cherry flavors. A solid mouthfeel and mild, chalky tannins give it presence, and for sure it's a clean, sturdy wine. But that's really as far as it goes.",Visión,85,15,Colchagua Valley,NA,NA,Michael Schachner,@wineschach,Cono Sur 2008 Visión Pinot Noir (Colchagua Valley),Pinot Noir,Cono Sur
750,US,"Soft and appealing, this Pinot offers lush, elaborate flavors of raspberry and cherry pie filling, mocha and sandalwood flavors, finished with sweet, dusty Indian spices. It's made for drinking now.",Thornton Vineyard,87,45,California,Sonoma Coast,Sonoma,NA,NA,De Loach 2008 Thornton Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,De Loach
768,Australia,"A good value in easy-to-drink Cabernet, McWilliam's 2008 is plummy and chocolaty, with soft tannins and a velvety finish. A bit simple perhaps, but definitely satisfying. Drink now.",NA,87,11,Australia Other,South Eastern Australia,NA,Joe Czerwinski,@JoeCz,McWilliam's Hanwood Estate 2008 Cabernet Sauvignon (South Eastern Australia),Cabernet Sauvignon,McWilliam's Hanwood Estate
877,Italy,"Here's an elegant and clean blend of Merlot (50%), Cabernet Sauvignon and Cabernet Franc from coastal Tuscany that offers intensity and well-measured aromas of ripe cherry, espresso bean and tobacco. The wine is plush and soft, with plump berry notes on the finish.",Alfeo,90,NA,Tuscany,Bolgheri Superiore,NA,NA,NA,Ceralti 2008 Alfeo  (Bolgheri Superiore),Red Blend,Ceralti
1270,US,"There are solid Cabernet flavors of blackberries and black currants in this dry, tannic wine. It's rough and astringent in the mouth, without much charm, but a rich steak, maybe topped with a gorgonzola sauce, will make it shine.",NA,85,34,California,Napa Valley,Napa,NA,NA,Markham 2008 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Markham
1865,Italy,"Siepi is a gorgeous 50-50 blend of Sangiovese and Merlot that delivers intense aromas of ripe black fruit, rum cake, leather, moist tobacco and Indian spice. It lasts long on the palate thanks to its fine, silky texture. This vintage is slightly leaner, but brighter than the 2007.",Castello di Fonterutoli Siepi,93,120,Tuscany,Toscana,NA,NA,NA,Mazzei 2008 Castello di Fonterutoli Siepi Red (Toscana),Red Blend,Mazzei
2261,France,"86-88 Barrel sample. Firm, with a bitter, tight edge, this has high acidity, spice, and a tight layer of tannins. For a second wine, this is not that accessible.",Barrel sample,87,NA,Bordeaux,Médoc,NA,Roger Voss,@vossroger,La Chapelle de Potensac 2008 Barrel sample  (Médoc),Bordeaux-style Red Blend,La Chapelle de Potensac
2352,US,"Enticing and idiosyncratic on the nose, this Merlot offers notes of rose petal, smoke, blood orange and caraway seed. The palate is medium bodied and the 13% alcohol gives it a sense of finesse. Fine but firm tannins frame the cherry fruit, and it finishes with hints of maduro and rose.",Reserve,88,35,Virginia,Monticello,NA,NA,NA,Jefferson Vineyards 2008 Reserve Merlot (Monticello),Merlot,Jefferson Vineyards
2667,US,"This sparkling wine is one of the best from Chandon in years. There's a soft refinement to the mousse, making it just as good as its more expensive rivals. Shows complex flavors of yeast, limes, oranges, vanilla and honey.",Vintage Brut,90,45,California,Yountville,Napa,NA,NA,Chandon 2008 Vintage Brut Sparkling (Yountville),Sparkling Blend,Chandon
2925,Argentina,"Foxy and jumpy smelling at first, with brambly raspberry aromas. The palate feels heavy and baked, with grabby tannins in support of herbal, mildly weedy berry fruit flavors. Finishes saucy, with a hint of tomato. Not pure and focused like the La Flor Malbec.",La Flor,84,16,Mendoza Province,Mendoza,NA,Michael Schachner,@wineschach,Pulenta Estate 2008 La Flor Cabernet Sauvignon (Mendoza),Cabernet Sauvignon,Pulenta Estate
3068,France,"Big, full-bodied wine, the great tannins dominating the underlying red fruit. It's firmly concentrated, intense, a powerhouse of dense texture and obviously a wine that will need aging. Give it 5–6 years.",NA,94,190,Burgundy,Charmes-Chambertin,NA,Roger Voss,@vossroger,Chanson Père et Fils 2008  Charmes-Chambertin,Pinot Noir,Chanson Père et Fils
3072,France,"The aromas of smoky new wood follow through to the wood flavors on the palate. However, it's the powerful sweet black cherry and red berry fruit flavors, layered with fruit tannins and acidity, that are driving this impressive wine. For aging at least six years.",Clos des Mouches Premier Cru,94,89,Burgundy,Beaune,NA,Roger Voss,@vossroger,Joseph Drouhin 2008 Clos des Mouches Premier Cru  (Beaune),Pinot Noir,Joseph Drouhin
3164,US,"This is fruity as a pastry, with flavors of nougat, blackberry and cherry jam, toasted almond and honey. Modern in style, the texture is soft, with melted tannins.",Syrah-Merlot-Cabernet Sauvignon,86,85,California,Sonoma-Napa,Napa-Sonoma,NA,NA,Galaxy 2008 Syrah-Merlot-Cabernet Sauvignon Red (Sonoma-Napa),Red Blend,Galaxy
3313,US,"A bit heavy handed, with lots of tannins and acidity, and the jammy cherry-berry fruit is in your face. It's made in a big, bold style that will appeal to fruit-forward fans.",Turner Vineyard,87,40,California,Sta. Rita Hills,Central Coast,NA,NA,Ortman Family 2008 Turner Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Ortman Family
3890,Spain,"Tight and largely neutral white fruit aromas show a little apple but little more. The palate is friendly and easy, with melon as the lead flavor. Turns more citrusy and weighty on the finish, which fades fast.",Viña do Campo,86,18,Galicia,Ribeiro,NA,Michael Schachner,@wineschach,Bodegas Docampo 2008 Viña do Campo White (Ribeiro),White Blend,Bodegas Docampo
3894,France,"Showing pure tropical fruits with a squeeze of lemon, this is a ripe, tasty wine, maybe a little short on acidity, but bringing out ripe lychee and mango flavors.",Les Bornés,86,NA,Loire Valley,Menetou-Salon,NA,Roger Voss,@vossroger,Domaine Henry Pellé 2008 Les Bornés  (Menetou-Salon),Sauvignon Blanc,Domaine Henry Pellé
