id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
10,US,"Soft, supple plum envelopes an oaky structure in this Cabernet, supported by 15% Merlot. Coffee and chocolate complete the picture, finishing strong at the end, resulting in a value-priced wine of attractive flavor and immediate accessibility.",Mountain Cuvée,87,19,California,Napa Valley,Napa,Virginie Boone,@vboone,Kirkland Signature 2011 Mountain Cuvée Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Kirkland Signature
36,Chile,"White flower, lychee and apple aromas carry the mellow bouquet. The chunky-feeling palate bears powdery, sweet flavors of peach and melon, mixed with greener notes of grass and lime. The 80% Viognier component is typical of the warm climate: plump and oily, with a short finish. Chardonnay fills out the blend.",Estate,86,15,Colchagua Valley,NA,NA,Michael Schachner,@wineschach,Estampa 2011 Estate Viognier-Chardonnay (Colchagua Valley),Viognier-Chardonnay,Estampa
40,Italy,"Catarratto is one of Sicily's most widely farmed white grape varieties. This expression shows a mineral note, backed by citrus and almond blossom touches.",NA,86,17,Sicily & Sardinia,Sicilia,NA,NA,NA,Feudo Montoni 2011 Catarratto (Sicilia),Catarratto,Feudo Montoni
49,France,"Soft and fruity, this is a generous, ripe wine that's full of juicy red-cherry fruits and gentle tannins. It has some richness, giving a sweet character to this open, ready-to-drink wine.",Eté Indien,86,14,Beaujolais,Brouilly,NA,Roger Voss,@vossroger,Vignerons de Bel Air 2011 Eté Indien  (Brouilly),Gamay,Vignerons de Bel Air
163,France,"Produced from vineyards donated to a charitable hospital in the 19th century, this wine is rich and now perfectly mature. It has smoky tannins that lie under the fine, elegant cherry and red plum fruits and acidity. The wine still has freshness although the attraction here is the ripe structure. The ornate label dates back to 1926.",Hospices Civils de Romanèche Thurins,91,NA,Beaujolais,Moulin-à-Vent,NA,Roger Voss,@vossroger,Collin-Bourisset 2011 Hospices Civils de Romanèche Thurins  (Moulin-à-Vent),Gamay,Collin-Bourisset
419,France,"A smooth, perfumed wine that has softened just in time for its fifth year. It has black-currant and berry fruits that are ripe while still showing fresh acidity. The tannic structure is there, well integrated into the polished structure. Drinkable now.",NA,89,20,Bordeaux,Graves,NA,Roger Voss,@vossroger,Château de Callac 2011  Graves,Bordeaux-style Red Blend,Château de Callac
455,US,"Fine acidity and a bracing minerality, like a lick of cold steel on a winter day, mark this Chardonnay. It has oak notes, but they're wisely kept in the background, allowing the citrus, green apple and peach flavors to star. This beautiful wine continues the winery's string of great reserve Chardonnays, and is their best since the 2006 vintage.",Reserve,92,40,California,Carneros,Napa-Sonoma,NA,NA,Robert Mondavi 2011 Reserve Chardonnay (Carneros),Chardonnay,Robert Mondavi
614,Italy,"The dynamic sisters that run this estate deliver a clean and territory-driven line of white wines. This easy Soave Classico opens with peach, pear, citrus and a touch of fragrant honeysuckle flower. It's pure and focused overall.",NA,87,19,Veneto,Soave Classico,NA,NA,NA,Suavia 2011  Soave Classico,Garganega,Suavia
657,South Africa,"The 2011 Night Sky shows more earthy character than the 2012, as upfront aromas of soil, blackberry leaf and pepper are grounded by ripe fruit tones of black currant, plum and mulberry. Medium weight on the palate, with velvety tannins that grip through the long, spicy finish. The dense, tight mouthfeel, firm structure and overall balance suggest this wine will age well through 2022.",Night Sky,92,50,Coastal Region,NA,NA,Lauren Buzzeo,@laurbuzz,Fable Mountain 2011 Night Sky Red (Coastal Region),Rhône-style Red Blend,Fable Mountain
1099,US,"With the scent of watermelon chapstick leading the way, this is a fruit-forward wine you want to kiss. Other aromas on the sweet-and-spicy nose include stewed plums and a dill-led herbal element. The flavors of red fruits and brown spice make for a completely delicious experience.",Caverio,90,40,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Sextant 2011 Caverio G-S-M (Paso Robles),G-S-M,Sextant
