id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
246,Australia,"Juicy and well balanced, this is an admirable effort at the price. Boxwood, grapefruit, lemon and quince notes make for a sophisticated first impression. The palate is straightforward citrus while gooseberry notes pop up on the dry finish. Drink now.",Destinations,85,15,South Australia,Adelaide Hills,NA,NA,NA,Long Flat 2006 Destinations Sauvignon Blanc (Adelaide Hills),Sauvignon Blanc,Long Flat
330,US,"This Rhône-style blend is a little rustic and sharp in tannins and acids. It shows a polished core of jammy blackberries, cherries and spices, and could develop in a year or two.",Lila's Cuvée,86,40,California,Central Coast,Central Coast,NA,NA,Clos La Chance 2006 Lila's Cuvée Red (Central Coast),Red Blend,Clos La Chance
1160,Greece,"The bone-dry, earthy minerality of Assyrtiko blends well with the crisp, fresh fruit flavors of Sauvignon Blanc in this white blend. Clean, simple flavors of citrus, spice and slate give the wine a quaffable, food-friendly edge.",Ambelonas at Agios Pavlos,87,13,Halkidiki,NA,NA,Susan Kostrzewa,@suskostrzewa,Tsantali 2006 Ambelonas at Agios Pavlos White (Halkidiki),White Blend,Tsantali
1245,South Africa,"This delicate, elegant NLH wine starts with alluring aromas of lush honey, apricot and citrus and offers a vibrant, lively balance of fruit and acid. Pair with cheeses and fruit salads.",Noble Late Harvest,88,35,Stellenbosch,NA,NA,Susan Kostrzewa,@suskostrzewa,Mulderbosch 2006 Noble Late Harvest Sauvignon Blanc (Stellenbosch),Sauvignon Blanc,Mulderbosch
1367,France,"This is smoky and minerally upfront, influenced by barrel notes, but there's also some intense strawberry and raspberry fruit on the palate and a minerally reprise on the concentrated finish.",NA,87,40,Provence,Côtes de Provence,NA,Roger Voss,@vossroger,Château d'Esclans 2006 Rosé (Côtes de Provence),Rosé,Château d'Esclans
1899,Argentina,"Blackberry and cassis aromas share the bouquet with tougher, more masculine notes of earth, rubber and char. Once it opens on the palate, there's ripe raspberry, plum and a nod to the black side of the fruit spectrum. Finishes with a mild kick of tannins and the essence of coffee and pepper. A solid blend of Cabernet and Merlot from the improving Uco Valley.",Dos Fincas,89,10,Mendoza Province,Uco Valley,NA,Michael Schachner,@wineschach,Carlos Basso 2006 Dos Fincas Cabernet Sauvignon-Merlot (Uco Valley),Cabernet Sauvignon-Merlot,Carlos Basso
1900,US,"Complex mixed stone fruits dappled with sweet cinnamon spice lead into a fairly lush midpalate. The dominant flavor is fresh cut pear, and the creamy texture spreads the flavors broadly through the mouth. A lovely wine to match with halibut or swordfish.",NA,89,18,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Daedalus 2006 Pinot Gris (Willamette Valley),Pinot Gris,Daedalus
2060,Italy,"The prized Cannubi cru offers fruit that is interpreted by some of the finest winemakers in northern Italy. This expression from the dynamic Damilano winery is characterized by tight tannins, power, personality and ripe berry flavors. Pair this Barolo with risotto topped with thinly shaved truffles.",Cannubi,92,76,Piedmont,Barolo,NA,NA,NA,Damilano 2006 Cannubi  (Barolo),Nebbiolo,Damilano
2091,Portugal,"Named after local nobility in the city of Borba, this is a popular brand in Portugal. In its white manifestation, the wine is soft, very clean, with pear and cinnamon flavors, the texture just moving toward fat, but working well as a food wine.",Marquês de Borba,87,12,Alentejo,NA,NA,Roger Voss,@vossroger,J. Portugal Ramos 2006 Marquês de Borba White (Alentejo),Portuguese White,J. Portugal Ramos
2225,Italy,"A rich and sophisticated wine, with loads of dark fruit and exotic spice. It's bright ruby-garnet appearance, with bright acidity and a fresh, lively finish.",Riserva,94,85,Tuscany,Brunello di Montalcino,NA,NA,NA,San Polino 2006 Riserva  (Brunello di Montalcino),Sangiovese Grosso,San Polino
