id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
369,Italy,"This medium-weight wine flows effortlessly from start to finish, blending aromas of smoke and nuts with a citrusy core. Picks up savory nutty, cheesy notes (like a good Gruyère) on the long finish.",NA,88,21,Northeastern Italy,Friuli,NA,Joe Czerwinski,@JoeCz,Ronco del Gelso 1999 Chardonnay (Friuli),Chardonnay,Ronco del Gelso
4752,US,"On one level this is a straightforward wine, varietally correct with lemony flavors. It's very dry and tart, with some nutty, oily nuances from 12% Sémillon. However, it has that undefinable something that makes it elegant and interesting. You find yourself reaching for it when richer, oakier, lusher wines pall.",Reserve,89,22,California,California,California Other,NA,NA,Merryvale 1999 Reserve Sauvignon Blanc (California),Sauvignon Blanc,Merryvale
6575,Hungary,"This exuberant Tokaji starts with an enticing nose of orange peel, honey, flowers and toast, and explodes in the mouth with intense, delicious waves of lemon, orange and honey flavors. A perfect balance of acid and fruit keeps the wine fresh without losing its luscious appeal. A memorable wine loaded with personality and excitement.",Mézes Mály Aszú 6 Puttonyos,94,175,Tokaji,NA,NA,Susan Kostrzewa,@suskostrzewa,Royal Tokaji 1999 Mézes Mály Aszú 6 Puttonyos  (Tokaji),Tokaji,Royal Tokaji
7825,US,"Nice black cherry fruit powers the nose, with just the barest hints of stem and root. Firm fruit is buttressed by tart acids, and the middle opens up sweetly, adding flavors of cocoa and coffee. —P.G.",NA,87,18,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Pontin del Roza 1999 Cabernet Sauvignon (Yakima Valley),Cabernet Sauvignon,Pontin del Roza
9361,Spain,"Rusty in color with a neutral, light-styled nose. This wine shows all of its age via lean apple skin and cherry flavors. It's a bit acidic and stripped down, but deep inside there's adequate tobacco, leather and coffee notes.",Gran Reserva,84,15,Central Spain,Valdepeñas,NA,Michael Schachner,@wineschach,Viña Albali 1999 Gran Reserva Tempranillo (Valdepeñas),Tempranillo,Viña Albali
13562,Australia,"Shows promise in its lightly toasty and citrusy aromas and lemon and green-apple flavors, but tails off rapidly on the finish. It's lean and racy, obviously from a relatively cool-climate region, and should be served as you would basic Chablis, with oysters and the like.",NA,84,17,New South Wales,Orange,NA,Joe Czerwinski,@JoeCz,Logan Australia 1999 Chardonnay (Orange),Chardonnay,Logan Australia
13563,US,"Plummy, smoky, chocolatey aromas lead to a richly flavored but slightly heavy wine. The soft, gentle tannins are easy to negotiate. There's a big wad of rich, jammy fruit that hits midpalate, while the finish is juicy and fruity.",NA,84,18,California,California,California Other,NA,NA,Stratford 1999 Syrah (California),Syrah,Stratford
16850,US,"Incredibly rich, with ripe cherry, plum, spice and herb notes at the fore. It's all framed in luscious, broad tannins that are firm but velvety. Long on the finish.",Stolpman Vineyard,93,32,California,Santa Barbara County,Central Coast,NA,NA,Jaffurs 1999 Stolpman Vineyard Syrah (Santa Barbara County),Syrah,Jaffurs
16857,US,"What an interesting wine. It drinks like it really comes from someplace, which is to say, it has terroir. It smells earthy and peppery, with a perfume of cassis. It's soft in tannins and acids, but utterly delicious. Hard to exaggerate the lip-smacking quality and fantastic finish.",NA,93,22,California,Sierra Foothills,Sierra Foothills,NA,NA,Terre Rouge 1999 Syrah (Sierra Foothills),Syrah,Terre Rouge
25639,US,"Powerful and dramatic, packed with polished flavors of blackcurrants and cassis, sweet roasted pepper, and dried herbs. Tannins are thick and there's a bite of acidity in the finish, suggesting that this delicious young wine will age. But it's drinkable now.",NA,90,40,California,Napa Valley,Napa,NA,NA,Cuvaison 1999 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Cuvaison
