id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
1154,Australia,"This wine boasts admirable complexity, but comes across as a bit angular, with the acids maybe a touch too prominent. Still, the flavors of mint, pepper and meat layered over plum and raspberry fruit offer a lot to like, and the acids may actually make this wine more versatile with food than many more unctuous Shiraz.",Old Vine,87,19,South Australia,Clare Valley,NA,Joe Czerwinski,@JoeCz,Fire Block 2004 Old Vine Shiraz (Clare Valley),Shiraz,Fire Block
1166,US,"With its peppery spices and briary, brambly notes of ripe wild berries, this wine tastes more like Zinfandel than Merlot. It's not true to the variety, but it is a solid red wine, dry and full-bodied.",Estate,86,18,California,Sonoma Valley,Sonoma,NA,NA,Wellington 2004 Estate Merlot (Sonoma Valley),Merlot,Wellington
1885,Italy,"This massive super Tuscan blend based mostly on Petit Verdot and Cabernet Sauvignon is thick, inky dark in color and particularly intense this vintage. Black cherry, spice, plum cake and leather are protagonists of the bouquet. The mouthfeel is smooth and incredibly rich.",Monteti,93,60,Tuscany,Toscana,NA,NA,NA,Tenuta Monteti 2004 Monteti Red (Toscana),Red Blend,Tenuta Monteti
2072,Italy,"This is a thickly extracted Amarone with fruit-driven aromas of strawberry, cherry and blackberry preserves. It is inky and dark in color with impenetrable density and a smooth quality to its tannins. Allegrini is one of the most historic and well-respected producers in Valpolicella.",NA,90,NA,Veneto,Amarone della Valpolicella Classico,NA,NA,NA,Allegrini 2004  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",Allegrini
3151,Austria,"No surprise that Willi Bründlmayer is one of the few in Austria to have real success with Pinot Noir. This is soft, ripe, enveloping, with bitter cherry flavors rounded at the edges with sweet tannins and refreshing acidity.",Pinot Noir Cécile,89,60,Kamptal,NA,NA,Roger Voss,@vossroger,Bründlmayer 2004 Pinot Noir Cécile Pinot Noir (Kamptal),Pinot Noir,Bründlmayer
3660,US,"Shows a fine, polished Napa style in the perfectly ripe blackberry and currant flavors, and in the way the sweet and ultrarefined tannins give the wine such classic structure. New oak adds just the right touch of smoke and vanilla to this ageworthy 100% Cab. Best after 2010.",NA,92,60,California,St. Helena,Napa,NA,NA,Parry Cellars 2004 Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,Parry Cellars
3981,US,"A nice wine, good and dry. It has forward peach, pineapple, apricot and oaky vanilla and caramel flavors, and a finely acidic finish.",NA,85,20,California,Russian River Valley,Sonoma,NA,NA,Bearboat 2004 Chardonnay (Russian River Valley),Chardonnay,Bearboat
5587,US,"There is just 9% Cabernet in the blend. Smooth and light, with lean flavors showing herb and bark. The tannins have a green edge to them, and perhaps as a result, the vanilla flavors  seem to stick out rather awkwardly.",NA,86,22,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Kestrel 2004 Merlot (Yakima Valley),Merlot,Kestrel
6426,France,"A blend of 66% Pinot Noir and 34% Chardonnay, this is opulent and full bodied, with toast and wood flavors. Rich and ripe, this beautiful wine is generous and still young, with just a touch of bitterness at the end.",La Grande Année Brut,96,155,Champagne,Champagne,NA,Roger Voss,@vossroger,Bollinger 2004 La Grande Année Brut  (Champagne),Champagne Blend,Bollinger
7086,US,"Like the '03, this Merlot is a little too sweet for comfort, showing sugary cherry flavors that taste like melted jam. It's also very soft and lacks a firm structure.",Cuveé,82,27,California,North Coast,North Coast,NA,NA,Deerfield Ranch 2004 Cuveé Merlot (North Coast),Merlot,Deerfield Ranch
