id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
85,Germany,"Pronounced dust, pollen and earth tones lend savoriness to this otherwise citrusy wine. Racy acidity and fresh tangerine and lemon flavors turn herbal on the finish. Drink now.",Undone Dry,86,10,Rheinhessen,NA,NA,Anna Lee C. Iijima,NA,P.J. Valckenberg 2015 Undone Dry Riesling (Rheinhessen),Riesling,P.J. Valckenberg
107,Italy,"Aromas of yellow stone fruit, white spring flower and a whiff of citrus lift out of the glass. The soft round palate offers ripe apricot, yellow peach and a hint of candied nectarine zest.",Ammiraglia Massovivo,87,18,Tuscany,Toscana,NA,Kerin O’Keefe,@kerinokeefe,Marchesi de' Frescobaldi 2015 Ammiraglia Massovivo Vermentino (Toscana),Vermentino,Marchesi de' Frescobaldi
420,France,"This is the first of 15 estates the Gonfrier family owns throughout Bordeaux. There are strong wood influences here, although the fruit is enough to match up. So ripe pear and apricot flavors go with those toasty characters to give a rich, full-bodied wine. It will be better from late 2016.",NA,89,NA,Bordeaux,Bordeaux Blanc,NA,Roger Voss,@vossroger,Château de Marsan 2015  Bordeaux Blanc,Bordeaux-style White Blend,Château de Marsan
525,US,"There's an expert balance between lightly melted butter, pithy Meyer lemon and toasted marcona almond on the nose of this bottling from the region's iconic vineyard. The palate is wound up tightly, offering good grip and lots of textural length while showing flavors of chamomile, saffron, sea salt and more Meyer lemon rinds.",Rincon Vineyard,91,49,California,Arroyo Grande Valley,Central Coast,Matt Kettmann,@mattkettmann,Testarossa 2015 Rincon Vineyard Chardonnay (Arroyo Grande Valley),Chardonnay,Testarossa
594,France,"This medium-bodied blend of 50% Grenache and 50% Syrah is simple but satisfying. Ripe cherries and raspberries carry the load, dressed up by hints of vanilla and cinnamon. A soft dustiness marks the texture, turning silky on the finish. Drink now–2020.",La Decelle,89,20,Rhône Valley,NA,NA,Joe Czerwinski,@JoeCz,Lavau 2015 La Decelle Red,Rhône-style Red Blend,Lavau
862,Italy,"Alluring scents of Spanish broom, iris, berry and a hint of dried herb come together on this. The bright palate offers candied cherry, nectarine zest, white pepper and a hint of fennel while a mineral note signals the finish.",NA,90,19,Sicily & Sardinia,Etna,NA,Kerin O’Keefe,@kerinokeefe,Tornatore 2015 Rosato (Etna),Rosato,Tornatore
919,Argentina,"Despite looking gold and mature, this PG exceeds expectations courtesy of waxy, baked-apple aromas and a full but balanced mouthfeel. Spiced apple, apricot and burnt orange flavors finish long due to core acidity. Drink immediately.",Reserve,87,15,Mendoza Province,Tupungato,NA,Michael Schachner,@wineschach,Domaine Bousquet 2015 Reserve Pinot Gris (Tupungato),Pinot Gris,Domaine Bousquet
944,US,"Sharply defined, this has piercing, penetrating high notes that are both floral and fruity. Its lemon and tangerine fruit is amped up with some alcoholic burn. Aerating it helps to smooth it out.",Estate,87,27,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Folin Cellars 2015 Estate Viognier (Rogue Valley),Viognier,Folin Cellars
1530,Spain,"This wine's melon and mango aromas come with an oily note of lanolin. It feels lazy on the palate, with just enough acidity to maintain freshness. Mild tropical fruit flavors turn yeasty on its hollow finish. Drink immediately.",3055,86,15,Catalonia,Penedès,NA,Michael Schachner,@wineschach,Jean León 2015 3055 Chardonnay (Penedès),Chardonnay,Jean León
1631,US,"Powerful aromas of lychee, mango and peach give a vibrant feel tropical to this wine. These aromas show the palate and are joined by peach candies and rosewater. With decent acidity, this still feels viscous on the palate and has a medium finish that ends with ginger spice.",NA,85,22,Virginia,Middleburg,NA,Carrie Dykes,NA,Blue Valley 2015 Muskat Ottonel (Middleburg),Muskat Ottonel,Blue Valley
1637,US,"Full and ripe, this wine offers thick meaty flavors of pineapple and peach, finishing in sweet vanilla oak.",NA,85,20,California,Napa Valley,Napa,Virginie Boone,@vboone,Ca' Momi 2015 Chardonnay (Napa Valley),Chardonnay,Ca' Momi
1650,Portugal,"Lisboa, with its cool climate, lends itself to crisp rosés like this. This lively fruity wine is touched by hints of vanilla and layers of red-fruit flavors. It is light and ready to drink.",Pinta Negra,85,9,Lisboa,NA,NA,Roger Voss,@vossroger,Adega Mãe 2015 Pinta Negra Rosé (Lisboa),Rosé,Adega Mãe
2183,Greece,"Lemon zest, mango and flowers lead the nose on this elegant Malagousia. Smooth and silky with juicy orange and citrus flavors, the wine has an elegant overall character.",M,89,18,Peloponnese,NA,NA,Susan Kostrzewa,@suskostrzewa,Kintonis 2015 M Malagousia (Peloponnese),Malagousia,Kintonis
2187,US,"As effusive in flavor as a bowl full of orchard fruits, this wine exudes fresh apple, melon and spearmint aromas backed by ripe yet crisp flavors that carry a vein of apple blossoms. It's not sweet, but it has a pleasant softness around the edges of the mouthfeel.",NA,89,13,California,Clarksburg,Central Valley,Jim Gordon,@gordone_cellars,Muddy Boot 2015 Chenin Blanc (Clarksburg),Chenin Blanc,Muddy Boot
2529,Austria,"Hints of white blossom mix with faint notes of pear to create a delicately balanced, fresh and spring-like wine that is as light as gossamer. This has verve and freshness, tender, blossomy aromatics and immense charm. Drink as soon as possible while its elderflower notes shimmer lastingly.",NA,89,25,Niederösterreich,NA,NA,Anne Krebiehl MW,@AnneInVino,Nigl 2015 Gelber Muskateller (Niederösterreich),Gelber Muskateller,Nigl
2543,France,"Grown inland, away from the sea's influence, this wine has a full-bodied character. Acidity cuts through the ripe red fruits and caramel and spice flavor. The wine is rich and full in the mouth, soft at the end.",Les Muraires Douce Vie,89,19,Provence,Côtes de Provence,NA,Roger Voss,@vossroger,Bernard Magrez 2015 Les Muraires Douce Vie Rosé (Côtes de Provence),Rosé,Bernard Magrez
2721,France,"Made from the local Sciaccarellu grape, this is a delicious, light and perfumed wine. It has tight acidity to go with the red currant flavors and the crisp texture. The wine is poised and refreshing.",NA,86,10,France Other,Ile de Beauté,NA,Roger Voss,@vossroger,Union de Vignerons de l'Île de Beauté 2015 Rosé (Ile de Beauté),Rosé,Union de Vignerons de l'Île de Beauté
2744,France,"Almost white in color, this wine is fruity and crisp with lemon and lime flavors. A light hint of a tannic structure also suggests minerality. The aftertaste is bright and packed with acidity.",Le Canon de Côte Montpezat,86,20,Bordeaux,Bordeaux Rosé,NA,Roger Voss,@vossroger,Château Côte Montpezat 2015 Le Canon de Côte Montpezat Rosé (Bordeaux Rosé),Rosé,Château Côte Montpezat
2774,Chile,"Heavy oak and marginal white-fruit scents make for a compromised nose. This feels chunky and resiny, with heavy flavors of clove and raw wood. Additional clove notes on the finish render this Chardonnay an underachiever.",Gran Reserva,83,15,Casablanca Valley,NA,NA,Michael Schachner,@wineschach,Indomita 2015 Gran Reserva Chardonnay (Casablanca Valley),Chardonnay,Indomita
2777,Chile,"Underripe aromas of bell pepper and scallion correctly announce a shearing, high-acid palate. Salty, tart flavors of citrus fruits finish with pyrazine-driven green notes.",Reserva,83,10,Maipo Valley,NA,NA,Michael Schachner,@wineschach,Santa Alicia 2015 Reserva Sauvignon Blanc (Maipo Valley),Sauvignon Blanc,Santa Alicia
2840,Italy,"Made with 60% Sangiovese and 40% Vermentino, this offers delicate aromas of red berry, white peach and a hint of Mediterranean scrub that carry on to the palate. It closes on a refreshing citrus note.",Le Cicale,88,30,Tuscany,Toscana,NA,Kerin O’Keefe,@kerinokeefe,Fattoria Sardi 2015 Le Cicale Rosato (Toscana),Rosato,Fattoria Sardi
2847,US,"This medium-bodied wine blends lively citrus and crisp apple aromas with just-rich-enough pear, apple and butter flavors for good balance. Satisfying and refreshing, it will be great with many different dishes.",NA,88,9,California,California,California Other,Jim Gordon,@gordone_cellars,Happy Camper 2015 Chardonnay (California),Chardonnay,Happy Camper
2848,US,The flower and peach aromas are quite subdued for the variety. The stone-fruit flavors provide more generosity while still displaying elegance.,Barrel Select,88,24,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Hawkins Cellars 2015 Barrel Select Viognier (Columbia Valley (WA)),Viognier,Hawkins Cellars
3181,France,"This cru estate is owned by the Duboeuf family. The wine has some wood aging that adds to the rich texture while not detracting from the ripe juicy red-cherry fruit. With its tannins, the wine could age, so drink from late 2017.",Château des Capitans,90,20,Beaujolais,Juliénas,NA,Roger Voss,@vossroger,Georges Duboeuf 2015 Château des Capitans  (Juliénas),Gamay,Georges Duboeuf
3518,Spain,"Aromas of orange pulp and peel are hanging in there. This feels both oily and citric, while sour-leaning citrus flavors are a bit salty. On the finish, this feels plump and holds onto its citrusy essence. Drink immediately.",Floreano e Punto,88,18,Galicia,Rías Baixas,NA,Michael Schachner,@wineschach,Bodegas Carballal 2015 Floreano e Punto Albariño (Rías Baixas),Albariño,Bodegas Carballal
3561,US,"Gamay is still fairly rare in Oregon but ripens well into a style more reminiscent of Zinfandel or Grenache than of Beaujolais. Robust and fruity, this has tart and spicy cranberry and cherry notes, with a nice acid/tannin balance that keeps the flavors moving along nicely through the finish.",Ridgecrest Vineyards,89,25,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,@paulgwine ,Chehalem 2015 Ridgecrest Vineyards Gamay Noir (Ribbon Ridge),Gamay Noir,Chehalem
3568,Portugal,"Bold and fruity, this wine shows the richness of the black fruits. It has fruit tannins, a lush texture and a dry core. With its density and its ripe fruit, it could age further. Drink from 2018.",Santos da Casa Reserva Sem Barrica Unoaked,89,NA,Alentejano,NA,NA,Roger Voss,@vossroger,Santos & Seixo 2015 Santos da Casa Reserva Sem Barrica Unoaked Red (Alentejano),Portuguese Red,Santos & Seixo
3584,US,"This wine is alive with herbacious notes that give it a savory quality—cut grass and green olive blend effortlessly with rosewater and baked lemon. These are all well represented on the palate, which also offers a welcome green apple flavor. Good acidity and balanced weight offer a long and lifted finish, complex with character.",NA,89,28,Virginia,Middleburg,NA,Carrie Dykes,NA,Blue Valley 2015 Sauvignon Blanc (Middleburg),Sauvignon Blanc,Blue Valley
4169,Germany,"Everything is bigger and bolder in this producer's stable of 2015 Rieslings, and this densely structured beerenauslese is no exception. Its luscious stone fruit flavors and spicy, exotic perfume are undeniably attractive. But it's a softer, plusher style of dessert Riesling atypical of Germany, accentuated by a warm kiss of alcohol on the finish. Drink now through 2022.",Hochheimer Domdechaney Beerenauslese,92,210,Rheingau,NA,NA,Anna Lee C. Iijima,NA,Domdechant Werner 2015 Hochheimer Domdechaney Beerenauslese Riesling (Rheingau),Riesling,Domdechant Werner
4386,France,The red wine from this vineyard (which also produces a white) is firm with layers of toast from wood aging as well as the potential for ripe red fruits. It is going to need some time to lose that spicy flavor that currently dominates the wine. Give it until 2021.,Les Gravières Premier Cru,88,45,Burgundy,Santenay,NA,Roger Voss,@vossroger,Domaine Jessiaume 2015 Les Gravières Premier Cru  (Santenay),Pinot Noir,Domaine Jessiaume
4396,US,"A deep color, oaky aromas and ripe dark-fruit flavors give a sense of richness and breadth to this full-bodied wine. It's dry and smooth on the palate, with a warm spicy finish.",Votre Santé Cuvée de Patron,88,35,California,Anderson Valley,NA,Jim Gordon,@gordone_cellars,Francis Ford Coppola 2015 Votre Santé Cuvée de Patron Pinot Noir (Anderson Valley),Pinot Noir,Francis Ford Coppola
4405,US,Whiffs of sea breeze and oyster shells waft throughout this brisk unoaked Chardonnay. Crisp apple and lemon flavors are delicate in concentration but pristine and refreshing. Drink now through 2019.,Estate Bottled,88,22,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,NA,Macari 2015 Estate Bottled Chardonnay (North Fork of Long Island),Chardonnay,Macari
4433,France,"This wine is tight and closed up. It does suggest plenty of fruit weight, hinting at toast and apple flavors that will come through over the next several years to give a rich wine. Drink from 2022.",Charmes Premier Cru,89,161,Burgundy,Meursault,NA,Roger Voss,@vossroger,Domaine Faiveley 2015 Charmes Premier Cru  (Meursault),Chardonnay,Domaine Faiveley
4498,South Africa,"Winemaker: Gottfried Mocke. If you like herbal, minty Pinots, then this wine is definitely for you. Intense aromas of eucalyptus, rooibos tea, pomegranate, fennel bulb and currant leaf are at the forefront of the bouquet and carry through to the lifted, mentholated palate. The medium-weight palate offers fine yet structured tannins and a long, herbal finish. Drink now–2020.",Cape Winemakers Guild,89,NA,Coastal Region,NA,NA,Lauren Buzzeo,@laurbuzz,Gottfried Mocke Wine Projects 2015 Cape Winemakers Guild Pinot Noir (Coastal Region),Pinot Noir,Gottfried Mocke Wine Projects
4499,South Africa,"Winemaker: Nicky Versfeld. The bouquet of this wine is currently a bit closed and restrained, with only delicate notes of fresh herbs, fig leaf, peach and sweet citrus to be discovered upon deep nosing. The palate is rich, full and smoothly textured, as oaky tones of sweet spice and honeyed nuts overwhelm the delicate fruit profile. A bit more integration and harmony should come with some time; try after 2017.",Cape Winemakers Guild Double Barrel,89,NA,Darling,NA,NA,Lauren Buzzeo,@laurbuzz,Nicky Versfeld 2015 Cape Winemakers Guild Double Barrel Semillon (Darling),Sémillon,Nicky Versfeld
4628,US,"Domaine Drouhin's reserve-level Chardonnay puts new oak flavors front and center but backs them up with ultraripe fruit. A lush mix of tangerine, melon and peach notes combine, expanding across the palate. It's drinking quite well already but should continue improve through 2024.",Édition Limitée,94,65,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Domaine Drouhin 2015 Édition Limitée Chardonnay (Dundee Hills),Chardonnay,Domaine Drouhin
4639,US,"Floral and surprisingly bright, this wine is driven by sharply etched acidity and citrus—its flavors balanced and complementary. Red cherry and raspberry find companionship in seasonings of cinnamon and clove, the texture slightly leathery and bold.",Limerick Lane Vineyard,94,47,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Carlisle 2015 Limerick Lane Vineyard Zinfandel (Russian River Valley),Zinfandel,Carlisle
4681,US,"Pretty in jasmine, lemon and orange, this is a crisp, dry and lovely wine, integrated with just enough heft on the body and a surprisingly deft length on the finish. Stock up for gatherings.",Grenache,91,18,California,North Coast,North Coast,Virginie Boone,@vboone,Kokomo 2015 Grenache Rosé (North Coast),Rosé,Kokomo
5118,US,"Candied cranberry and grape meet with light nutmeg, gingersnap cookies and wet slate on the rich, interesting nose of this wine by Lompoc-based Brian Loring. The palate is power-packed and spicy, with boysenberry, sandalwood, cedar, incense, star anise and black-tea touches.",Sierra Mar Vineyard,92,54,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Loring Wine Company 2015 Sierra Mar Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Loring Wine Company
5420,Australia,"This is fairly subtle for a Sauvignon, offering struck flint, fig and melon aromas. In the mouth, it's medium in weight, with hints of pink grapefruit and red currant. The finish is long and silky. Drink now.",Fresh As A Daisy,88,NA,Australia Other,Australia,NA,Joe Czerwinski,@JoeCz,Evans & Tate 2015 Fresh As A Daisy Sauvignon Blanc (Australia),Sauvignon Blanc,Evans & Tate
5648,Austria,"The nose does not want to give a lot away. The palate, however, shows spicy hints of nettle and a fresh bouncy zesty backbone of lemon and grapefruit, which makes it all the more appetizing.",Kittmannsberg Reserve,90,35,Kamptal,NA,NA,Anne Krebiehl MW,@AnneInVino,Steininger 2015 Kittmannsberg Reserve Grüner Veltliner (Kamptal),Grüner Veltliner,Steininger
5736,France,"Set close to the sea (you can throw a stone into the water), this vineyard produces a fresh, almost salty wine, with a tight tang of citrus. It is perfumed, hinting at raspberries and pears. The aftertaste delivers a delicious, straight line of acidity.",Clos Mireille,90,52,Provence,Côtes de Provence,NA,Roger Voss,@vossroger,Domaines Ott 2015 Clos Mireille Rosé (Côtes de Provence),Rosé,Domaines Ott
5795,France,"This offers assertive aromas and flavors of banana, strawberry bubblegum, watermelon and blueberry. The palate is lightweight and fruity, with a sharp acidic edge and a short, fleeting finish.",Authentic & Chic,83,10,France Other,Vin de France,NA,Lauren Buzzeo,@laurbuzz,Romantic 2015 Authentic & Chic Merlot (Vin de France),Merlot,Romantic
5807,France,"This light, gently fruity wine has a soft, candied pear and apple flavor that is open, immediately accessible. The wine is ready to drink.",NA,83,9,France Other,Vin de France,NA,Roger Voss,@vossroger,Patriarche Père et Fils 2015 Chardonnay (Vin de France),Chardonnay,Patriarche Père et Fils
5856,France,"This wood-aged wine is smooth, with berry fruit flavors, solid tannins and a touch of mint. It should age well for the next few years, so drink from 2019.",NA,88,30,Bordeaux,Bordeaux Supérieur,NA,Roger Voss,@vossroger,Château de Lagarde 2015  Bordeaux Supérieur,Bordeaux-style Red Blend,Château de Lagarde
5859,France,"Red fruit aromas show strongly in this wine. With its juicy acidity and soft tannins, it has fine fruitiness and will age quickly. Drink from 2019.",Prestige,88,28,Bordeaux,Côtes de Bordeaux,NA,Roger Voss,@vossroger,Château Haut-Rian 2015 Prestige  (Côtes de Bordeaux),Bordeaux-style Red Blend,Château Haut-Rian
6320,France,"One year's lees aging has softened this wine and given it great richness. It is a rounded and opulent wine, deliciously ripe and full of bold, mouth-filling fruit.",Château de la Ragotière Cuvée Amélie Sur Lie,91,17,Loire Valley,Muscadet Sèvre et Maine,NA,Roger Voss,@vossroger,Les Frères Couillaud 2015 Château de la Ragotière Cuvée Amélie Sur Lie  (Muscadet Sèvre et Maine),Melon,Les Frères Couillaud
6491,Spain,"Chunky pithy stone-fruit and citrus aromas are sketchy, while the palate is tangy and none too pleasant. Flavors of mealy citrus fruits and a finish with the consistency of orange juice do nothing to help this along.",NA,82,20,Galicia,Rías Baixas,NA,Michael Schachner,@wineschach,Altos de Cristimil 2015 Albariño (Rías Baixas),Albariño,Altos de Cristimil
6506,Spain,"Light in color, sketchy on the nose and dilute on the palate, all of which means this has discernible issues. Bland flavors suggest grape skins, while this is flat, wheaty and yeasty tasting on the finish.",NA,81,10,Central Spain,Vino de la Tierra de Castilla,NA,Michael Schachner,@wineschach,Trencalòs 2015 Sauvignon Blanc (Vino de la Tierra de Castilla),Sauvignon Blanc,Trencalòs
6558,Chile,A pink-meets-tan color is the greeting on this peachy Pinot Grigio that smells like fresh applesauce. A spunky palate of stone fruit and moderate acidity deals additional notes of waxy melon.,Reserva,85,12,Maule Valley,NA,NA,Michael Schachner,@wineschach,Sierra Batuco 2015 Reserva Pinot Grigio (Maule Valley),Pinot Grigio,Sierra Batuco
