id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
2694,Chile,"Smooth smelling, with pure and fresh berry and plum aromas. Very young and a bit tangy on the palate, with cherry and berry flavors and an oaky, soft finish that goes sweet then sour, and lasts for a long time. In terms of structure, it's balanced, mildly tannic, yet meant for drinking now.",Reserva,87,12,Maipo Valley,NA,NA,Michael Schachner,@wineschach,Undurraga 2001 Reserva Merlot (Maipo Valley),Merlot,Undurraga
2712,Italy,"A taut, citrusy and minerally wine from a grape variety that's often more open and fruity, this offering is nonetheless impeccably fresh and clean, picking up some minty notes on the finish.",NA,87,16,Northeastern Italy,Friuli Aquileia,NA,Joe Czerwinski,@JoeCz,Merk 2001 Tocai (Friuli Aquileia),Tocai,Merk
7607,Portugal,"Light and simple, with green apple and citrus aromas and flavors. Use it to wash down steamed shellfish at the beach.",Estate Bottled,83,7,Bucelas,NA,NA,Joe Czerwinski,@JoeCz,Quinta da Romeira 2001 Estate Bottled Arinto (Bucelas),Arinto,Quinta da Romeira
19139,Austria,"A beautifully elegant, focused wine, full of racy, steely fruit, managing to combine fullness with lightness and an intensely dry aftertaste. Hirtzberger's 29-acre vineyard is in the western Wachau village of Spitz, where the Rieslings are aged in large acacia wood barrels.",Steinterrassen Federspiel,93,24,Wachau,NA,NA,Roger Voss,@vossroger,Franz Hirtzberger 2001 Steinterrassen Federspiel Riesling (Wachau),Riesling,Franz Hirtzberger
22742,Chile,"A buttery, by-the-book Chardonnay that's heavier on oak than on fruit, this Maipo Valley offering has apple, toast and cream flavors and oak, spice and ripe pear aromas. More of the same flavors pop up on the back end. 5,000 cases produced.",Terrarum,84,10,Maipo Valley,NA,NA,NA,NA,Morandé 2001 Terrarum Chardonnay (Maipo Valley),Chardonnay,Morandé
28582,Italy,"Despite good persistence and appealing earth and leather flavors, this Barbaresco fails to hit the mark. Aromas of paint thinner undermine the cherry fruit and flatten out the flavors in the mouth.",Vila Riserva,83,NA,Piedmont,Barbaresco,NA,NA,NA,Pier 2001 Vila Riserva  (Barbaresco),Nebbiolo,Pier
29573,US,"Quite viscous, with creamy peach, melon and pear flavors at its core. An odd mineral note sticks out, though, while the finish could use a touch more acidity.",NA,82,10,California,El Dorado,Sierra Foothills,NA,NA,Madroña 2001 Riesling (El Dorado),Riesling,Madroña
30844,Chile,"Grassy tropical fruit and melon aromas lead to chalk and lemon-lime rind flavors on the palate. It's lean in the mouth, for the most part. Stony-mineral flavors and a nice jalapeño note bat cleanup. 3,000 cases produced.",NA,87,11,Casablanca Valley,NA,NA,NA,NA,Morandé 2001 Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Morandé
30854,New Zealand,"The bouquet here is confounding. It has some green vegetable and cat-pee qualities as well as white stone fruits, sulfur and popcorn. In a word, it's complicated. In the mouth, grapefruit and celery flavors mingle with green grapes, while on the back end it's chalky and rather tart. The overall acidity is high, and there's one important thing missing here: balance.",NA,87,17,Marlborough,NA,NA,NA,NA,Wairau River 2001 Sauvignon Blanc (Marlborough),Sauvignon Blanc,Wairau River
31357,Spain,"Toasty and elegant from the beginning. The nose breathes Christmas spice and mature berry fruits, while the palate deals a persistent structure and acidity for added spine. Tastes a little rooty and savory, with root beer and chocolate notes to the finish. Drink now or hold thru 2016.",Coto de Imaz Gran Reserva,92,45,Northern Spain,Rioja,NA,Michael Schachner,@wineschach,El Coto 2001 Coto de Imaz Gran Reserva  (Rioja),Tempranillo,El Coto
32311,Italy,"ALREADY PUBLISHED, WINE WAS SENT TWICE.   Here's a soft and round, Merlot-like Sardinian red with plush tones of cherry, red apple, vanilla and chopped mint. It renders a dusty texture in the mouth thanks to its tannic structure and ends with a sprinkling of exotic spice.",Le Ghiaie,88,22,Sicily & Sardinia,Cannonau di Sardegna,NA,NA,NA,Meloni 2001 Le Ghiaie  (Cannonau di Sardegna),Cannonau,Meloni
35330,Italy,"Here's a southern Italian red with Barolo-like austerity: elegant notes of small berry fruit are seamlessly folded within layers of slate roof, ash, graphite, licorice and fine expressions rendered by volcanic soils and 18 months of oak aging. It really comes alive in the mouth, where the wine delivers power, concentration and a very long-lasting finish. This is Mastroberardino's flagship red.",Naturalis Historia,93,65,Southern Italy,Irpinia,NA,NA,NA,Mastroberardino 2001 Naturalis Historia Aglianico (Irpinia),Aglianico,Mastroberardino
36252,Italy,"The first vintage in the firm's just-released trio of elegant sparklers is stunning, made entirely from Pinot Nero, without any added dosage. It delivers layers of aromas and flavors including red berry, ripe apple, aromatic herb, toasted bread crust and energizing mineral alongside surprisingly fresh acidity. It's extremely elegant, with great depth.",Vintage Collection Dosage Zero Noir Riserva,92,NA,Lombardy,Franciacorta,NA,Kerin O’Keefe,@kerinokeefe,Ca' del Bosco 2001 Vintage Collection Dosage Zero Noir Riserva Pinot Nero (Franciacorta),Pinot Nero,Ca' del Bosco
40172,Italy,"Tasted now, almost one decade after the harvest, this red blend from northern Italy is characterized by aromas of dried cassis, sweet cherry, cured beef, crushed stone and dark spice. There's a warm, earthy quality that is backed by fine-grain tannins.",El Dario,89,NA,Veneto,Rosso del Veronese,NA,NA,NA,Bonazzi Dario e Fabio 2001 El Dario Red (Rosso del Veronese),Red Blend,Bonazzi Dario e Fabio
40927,Moldova,"Minerally and a touch earthy on the nose, this follows with toast and sweet fruit on the palate, which is both simple and friendly. Overall, the wine has an array of good, clean flavors and a zippy finish.",Collection Semidry,83,12,Moldova,NA,NA,Susan Kostrzewa,@suskostrzewa,Cricova 2001 Collection Semidry  (Moldova),Champagne Blend,Cricova
43132,Portugal,"Concentrated and dry, this shows good blackberry fruits to go along with the firm, dark tannins and ripe, juicy flavors. The fruit is rich, but not overtly sweet, more juiciness and acidity to go with the balancing spirit.",Late Bottled Vintage,87,19,Port,NA,NA,Roger Voss,@vossroger,Osborne 2001 Late Bottled Vintage  (Port),Port,Osborne
43380,Australia,"Simple, sweet-tasting and slightly candied, this bouncy drink is best served slightly chilled. Think of it as an introduction to wine—something to explore after white Zinfandel. —J.C.",Grenache-Shiraz,83,9,Australia Other,Australia,NA,Joe Czerwinski,@JoeCz,Rosemount 2001 Grenache-Shiraz Red (Australia),Red Blend,Rosemount
