id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
59,US,"Aromas of cranberry, barrel spice and herb are followed by tart cranberry flavors with grainy tannins. It falls a bit flat and the variety seems hard to discern.",NA,86,55,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Mellisoni 2014 Malbec (Columbia Valley (WA)),Malbec,Mellisoni
84,US,"A healthy addition of 13% Petite Sirah provides added weight and intensity to this wine, a soft, supple and richly conceived combination of smoky black fruit and mocha.",Classic,86,24,California,Napa Valley,Napa,Virginie Boone,@vboone,Napa Cellars 2014 Classic Zinfandel (Napa Valley),Zinfandel,Napa Cellars
151,Portugal,"This bottling shows a rich, wood-aged wine, full of ripe yellow and tropical fruits as well as rich toasty flavors. The wine is warm, rounded, spicy and with its impressive structure still developing, it has the potential to age well. The wine is named to celebrate the second Lança generation in charge at the estate. Drink from 2017.",Gerações Colheita Seleccionada Branco,91,30,Alentejano,NA,NA,Roger Voss,@vossroger,Herdade Grande 2014 Gerações Colheita Seleccionada Branco White (Alentejano),Portuguese White,Herdade Grande
162,US,"More complex than the winery's appellation blend, yet also requiring time to reach full potential, this shows delicate lemon slices, honeysuckle, surf wax, pink grapefruit and a touch of coconut on the nose. The palate is grippy in texture and sizzling with mouthwatering acidity, offering lemon rind, grapefruit spritz and petrol flavors. Expect inviting nut and honey-dust flavors to emerge. Drink 2018–2034.",Claiborne Vineyard,91,28,California,Edna Valley,Central Coast,Matt Kettmann,@mattkettmann,Claiborne & Churchill 2014 Claiborne Vineyard Riesling (Edna Valley),Riesling,Claiborne & Churchill
201,Italy,"Made with 60% Pinot Bianco, 30% Chardonnay and 10% Sauvignon Blanc, this boasts appealing aromas of acacia flower, nectarine and Alpine herb. The elegant palate delivers juicy Gala apple, yellow peach and a touch of ginger alongside fresh acidity.",Nova Domus Riserva,90,62,Northeastern Italy,Alto Adige,NA,Kerin O’Keefe,@kerinokeefe,Terlan 2014 Nova Domus Riserva White (Alto Adige),White Blend,Terlan
207,US,"Juicy and austere in understated waves of cranberry and cherry fruit, this wine delivers subtle power and intensity in a leathery-textured package. True to its old vine heritage, it shows a dry dustiness of peppery spice.",Home Ranch Teldeschi Vineyards Century Old Vine,90,32,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,Del Carlo Winery 2014 Home Ranch Teldeschi Vineyards Century Old Vine Zinfandel (Dry Creek Valley),Zinfandel,Del Carlo Winery
546,US,"Crisp green apple is the star in this well-made, balanced and elegant wine, that's tangy yet smooth, with a voluptuous tease of anise. Approachably structured, the complexity of the texture and lurking layers of further flavor suggest letting this wine open slowly to unveil its true self, and allowing it to linger on the palate.",Gap's Crown Vineyard,93,50,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Lutum 2014 Gap's Crown Vineyard Chardonnay (Sonoma Coast),Chardonnay,Lutum
595,US,"This is a true pan-Washington Cabernet, with fruit coming from 12 different vineyards scattered across the Columbia Valley. It's 100% varietal as aromas of char, toast, black cherry meats, herb, cranberry and spice are followed by elegantly styled dark-fruit flavors. The tannins bring a bit of heft and grip.",NA,89,30,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,L'Ecole No. 41 2014 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,L'Ecole No. 41
637,France,"A rather perfumed nose hints at the Gewurztraminer that colors this Riesling with rose petal and honeysuckle notes. The co-planted varieties in this vineyard make a smashing duo since they are almost polar opposites: structured, straight-laced Riesling with its fine spine of acidity benefits from the playfulness and charm of aromatic, fleshy Gewurztraminer which in turn is lit up by Riesling's freshness. Really, this is a case where you can have the best of both worlds.",Altenberg de Bergheim Grand Cru,92,45,Alsace,Alsace,NA,Anne Krebiehl MW,@AnneInVino,Biecher & Schaal 2014 Altenberg de Bergheim Grand Cru White (Alsace),Alsace white blend,Biecher & Schaal
648,Germany,"A spray of rose petals perfumes this aromatic spätlese. Its freshness is exhilarating, contrasting lavish layers of honey and marmalade against the sharp bites of pineapple, tangerine and lemon. Cutting and spry, yet deeply penetrating, it finishes on a lingering pollen note.",Brauneberger Juffer-Sonnenuhr Spätlese Grosse Lage,92,34,Mosel,NA,NA,Anna Lee C. Iijima,NA,Reichsgraf von Kesselstatt 2014 Brauneberger Juffer-Sonnenuhr Spätlese Grosse Lage Riesling (Mosel),Riesling,Reichsgraf von Kesselstatt
727,US,"Light strawberry fruit carries an undertone of dried grass. It turns a little sour in the mouth, but it's fine for the price.",NA,85,13,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,Rascal 2014 Pinot Noir (Oregon),Pinot Noir,Rascal
731,France,"Here is a simple but tasty Chard, offering attractive notes of pear, spiced orange and toasted apple skin on the nose and mouth. It's light weight and well balanced, with ample acidity and a short but clean finish. Enjoy now.",Bin 068,85,10,France Other,Vin de France,NA,Lauren Buzzeo,@laurbuzz,Kiwi Cuvée 2014 Bin 068 Chardonnay (Vin de France),Chardonnay,Kiwi Cuvée
740,US,"There seems to be a dusty veil over the fruit of this sold, approachable Sangiovese. A bit of sweet spice creeps up on the palate, making it enjoyable by itself or paired alongside pizza Tuesday.",NA,85,NA,Texas,Texas,NA,Alexander Peartree,NA,McPherson 2014 Sangiovese (Texas),Sangiovese,McPherson
846,France,"A soft, stony scent of pebble and the faintest melon signals a fresh, clean wine. The palate plays these aromas out softly but also with precision. That stoniness lingers on the dry, gentle finish and the lasting flavor of fresh apple peel",Rosenberg,90,24,Alsace,Alsace,NA,Anne Krebiehl MW,@AnneInVino,Domaine Barmès-Buecher 2014 Rosenberg Sylvaner (Alsace),Sylvaner,Domaine Barmès-Buecher
1091,US,"From a three-acre spot known to get a hearty dose of fog, this wine speaks to cool-climate character, unveiling crisp floral layers of dried sage and white pepper from the get-go. Those aspects are joined by rose, lavender and cranberry-rhubarb on the palate, finishing with subtle offerings of mushroom and forest floor.",Emmaline Ann Vineyard,94,75,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Cobb 2014 Emmaline Ann Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Cobb
1145,France,"This fresh wine has plenty of acidity as well as some firm tannins. It is still young, waiting to fill out with riper fruit flavors. The aftertaste just repeats the acidity.",La Tour du Gouverneur,83,12,Bordeaux,Bordeaux,NA,Roger Voss,@vossroger,Les Vignerons Réunis de Monségur 2014 La Tour du Gouverneur  (Bordeaux),Bordeaux-style Red Blend,Les Vignerons Réunis de Monségur
1187,Turkey,"From a winery that specializes in this rare variety, this single varietal Papaskarasi has a nose of cherry, strawberry and freesia. It is bright on entry, and then smooth tannins and a sense of coolness take over the palate among flavors of cherry, menthol, cranberry and juniper berry.",NA,88,20,Thrace,NA,NA,Mike DeSimone,@worldwineguys,Chamlija 2014 Papaskarasi (Thrace),Papaskarasi,Chamlija
1215,Portugal,"This estate whose name means four winds is in the Douro Superior, the easternmost part of the Douro region. It is intensely rich and solid—a classic blend for the region with a dominance of Touriga Nacional and Touriga Franca, aged in wood and with plenty more aging ability. This black-fruit-flavored wine will be best from 2020.",Quinta dos Quatros Ventos,93,28,Douro,NA,NA,Roger Voss,@vossroger,Bacalhôa Wines of Portugal 2014 Quinta dos Quatros Ventos Red (Douro),Portuguese Red,Bacalhôa Wines of Portugal
1336,US,"This perennially delicious blend brings together 53% Grenache, 35% Syrah and 12% Mourvèdre. It lets each variety speak, offering a structured expression of juicy strawberry, mint and balanced ripeness. Despite its nuances, it's not afraid to be bold.",Throne,90,42,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Davis Family 2014 Throne G-S-M (Russian River Valley),G-S-M,Davis Family
1398,Germany,"Flavors of pressed apple and pears are uncomplicated but pleasing in this sprightly off-dry Riesling. While delicately framed, it's punchy and penetrating, finishing with a lingering apple-cider sweetness. Drink now through 2017.",Kaseler Dominikaner,88,16,Mosel,NA,NA,Anna Lee C. Iijima,NA,C. von Nell-Breuning 2014 Kaseler Dominikaner Riesling (Mosel),Riesling,C. von Nell-Breuning
1402,Italy,"Aromas of orchard fruit, nut and a light whiff of toast lift from the glass. The medium-bodied, straightforward palate offers pear, apple and a note of lemon drop. Vibrant acidity gives it a clean finish.",Puiten,88,23,Northeastern Italy,Alto Adige,NA,Kerin O’Keefe,@kerinokeefe,Colterenzio 2014 Puiten Pinot Grigio (Alto Adige),Pinot Grigio,Colterenzio
1407,Italy,"Grapefruit, peach and nectarine aromas carry over to the racy palate along with apricot. Zesty acidity provides refreshing balance and a tangy finish.",NA,88,20,Northeastern Italy,Alto Adige,NA,Kerin O’Keefe,@kerinokeefe,Nals Margreid 2014 Kerner (Alto Adige),Kerner,Nals Margreid
1645,Spain,"Cherry cough drop and minerally, almost chlorine aromas lead to an edgy high-acid hard palate. This blend of Carignan, Garnacha and Syrah tastes medicinal and like creamy but fiery red plum. A screechy-feeling, chocolaty-tasting finish leaves an impression.",Bruberry,85,27,Catalonia,Montsant,NA,Michael Schachner,@wineschach,Portal del Montsant 2014 Bruberry Red (Montsant),Red Blend,Portal del Montsant
1803,France,"This light, fresh Chardonnay has lively pear and apple flavors. A crisp texture gives zing to the brightly fruity wine. Drink now.",NA,85,19,Beaujolais,Beaujolais-Villages,NA,Roger Voss,@vossroger,Jean-Marc Burgaud 2014  Beaujolais-Villages,Chardonnay,Jean-Marc Burgaud
1816,Spain,"Leesy vanilla aromas are scattershot and include bready notes of baked apple and pear. This feels round, plump and low on acidity. Flavors of grassy, green citrus and tropical fruits turn bitter before flattening out on a mild finish.",Brut,85,15,Catalonia,Cava,NA,Michael Schachner,@wineschach,Tarantas 2014 Brut Sparkling (Cava),Sparkling Blend,Tarantas
1826,France,"This wine is totally fresh, with crisp red currant and riper banana flavors—a bright wine that's all fruit and refreshing acidity. The family has been in the wine business since 1811 and today works with some 50 small-production growers.",Beau!,84,12,Beaujolais,Beaujolais,NA,Roger Voss,@vossroger,Loron et Fils 2014 Beau!  (Beaujolais),Gamay,Loron et Fils
2199,France,"While the nose gives little away here apart from the slightest lemon flavors, the palate is lightly textured and shows straitlaced lemon freshness with bright rays of zesty fruit. It's an ideal, refreshing apéritif for warm summer days.",Tradition,88,18,Alsace,Alsace,NA,Anne Krebiehl MW,@AnneInVino,Sipp Mack 2014 Tradition Riesling (Alsace),Riesling,Sipp Mack
2335,US,"Reserved aromas of spice, pear and lychee are followed by medium-sweet flavors. Pair it with yellow curry.",NA,85,6,Washington,Washington,Washington Other,Sean P. Sullivan,@wawinereport,Two Vines 2014 Gewürztraminer (Washington),Gewürztraminer,Two Vines
