id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
4743,US,"Lovely, fruity wine, with ripe apples and peaches dominating. But there's also plenty of toasty new oak and roasted hazelnuts. Soft and approachable, with a bright, hot finish.",NA,90,28,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Woodward Canyon 1999 Chardonnay (Columbia Valley (WA)),Chardonnay,Woodward Canyon
7828,Australia,"Smells like Pinot, combining leather, smoke and tart cherry aromas. In the mouth, this light-to-medium-weight wine doesn't show a lot of fruity flavors, but rather leather, dried spices and dusty notes. Juicy cherries gradually emerge on the finish.",NA,87,39,Tasmania,Tasmania,NA,Joe Czerwinski,@JoeCz,Stefano Lubiana 1999 Pinot Noir (Tasmania),Pinot Noir,Stefano Lubiana
13567,US,"This is described as a country-style wine because of its rugged tannins and angular, rough mouthfeel. The deeply plummy flavors are ripe, but very dry. The biggest problem may be the acids, which are very low. You long for more crispness and life, something to offset the fruitiness.",Ladi's Vineyard,84,23,California,Sonoma County,Sonoma,NA,NA,Paradise Ridge 1999 Ladi's Vineyard Merlot (Sonoma County),Merlot,Paradise Ridge
22754,US,"Pale in color, with delicate Pinot-like aromas of strawberry, beetroot, coffee and hard spices. Drinks lightly fruity, spicy and dry. It's a simple, one-dimensional wine, but a very pretty one, and notable for its polished flavors.",NA,84,10,Oregon,Oregon,Oregon Other,NA,NA,Firesteed 1999 Pinot Noir (Oregon),Pinot Noir,Firesteed
24362,US,"A mix of Sauvignon Blanc and Semillon. The two are blended and fermented together in barrels, from a vineyard east of Medford. The wine has pleasant herbal, grassy notes, and some very tart fruit.",La Cave Blanche,86,10,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,Siskiyou Vineyards 1999 La Cave Blanche White (Oregon),White Blend,Siskiyou Vineyards
24660,US,"Ripe, premium fruit and fairly high alcohol levels define this wine. A hot year and ripe fruit combine to create complexity in the nose, with an interesting mix of spices (cardamom, clove), lots of tannin, some darker fruit, and hints of smoke and earth. The only down side: it lacks weight and it finishes very tannic.",Reserve,88,35,Oregon,Umpqua Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Girardet 1999 Reserve Pinot Noir (Umpqua Valley),Pinot Noir,Girardet
27616,South Africa,"The earth, smoke, saddle-leather aromas and flavors are powerful and distinctive but probably not to all tastes. The lavish high-toast oak is nearly over-the-top, but a creamy mouthfeel and long finish tip the scales to the pleasure side. Complex and challenging … but not for those averse to the elements mentioned.",Kevin Arnold,88,30,Stellenbosch,NA,NA,NA,NA,Waterford 1999 Kevin Arnold Shiraz (Stellenbosch),Shiraz,Waterford
27643,Spain,"There's no denying the wine's core strengths, which start with the bouquet's campfire and prune qualities and extend onto the palate, where peppy raspberry and plum flavors take over. This is a complete, stylish Rioja that's about halfway through the aging process. It's still juicy and agile, with licorice and raisin notes adding some sweetness. Drink now–2016.",Gran Reserva,90,38,Northern Spain,Rioja,NA,Michael Schachner,@wineschach,Ramón Bilbao 1999 Gran Reserva  (Rioja),Tempranillo,Ramón Bilbao
31235,US,Crisp pear and citrus fruit gets almost aggressively tart in this stainless-steel fermented Chard. Good length; should pair well with oysters on the half-shell.,Scuttlehole,84,13,New York,Long Island,Long Island,Joe Czerwinski,@JoeCz,Channing Daughters 1999 Scuttlehole Chardonnay (Long Island),Chardonnay,Channing Daughters
36986,Italy,"This excellent wine represents a model for straddling the line between the past and current styles of Brunello. The cherry and raspberry fruit gets a kick from oak-based notes of charcoal and vanilla. Hold for at least four years, if possible.",NA,93,62,Tuscany,Brunello di Montalcino,NA,Michael Schachner,@wineschach,Il Poggione 1999  Brunello di Montalcino,Sangiovese,Il Poggione
37874,US,"Continues the Shafer tradition of richly fruity Cabs, with near-perfect tannins and just-right oak, and an elegant suppleness that's delicious and distinctive in youth, but ageworthy. The fine vintage has made the wine extra-complex and balanced. Over the years, many wineries have arisen, but few have a better track record than Shafer.",NA,93,48,California,Napa Valley,Napa,NA,NA,Shafer 1999 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Shafer
38624,Spain,"Opens with spice notes of cinnamon and anise before transitioning to fuller cherry and plum flavors. The mouthfeel is warm and fatty, while the finish still holds some buttery notes and tannic grip. Nothing spectacular but not bad for a 1999 wine from Valdepeñas.",Señorío de los Llanos Gran Reserva,84,13,Central Spain,Valdepeñas,NA,Michael Schachner,@wineschach,Bodegas Los Llanos 1999 Señorío de los Llanos Gran Reserva Tempranillo (Valdepeñas),Tempranillo,Bodegas Los Llanos
41498,US,"The blend is almost equal—53% Cab and 47% Merlot—and the definite dill and bell pepper aromas indicate less- than-stellar fruit. But the wine is well made and budget priced, and enough black cherry fruit is bobbing beneath the surface to make things work. Stiff tannins lead into a roasted coffee finish. —P.G.",NA,86,11,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Snoqualmie 1999 Cabernet Sauvignon-Merlot (Columbia Valley (WA)),Cabernet Sauvignon-Merlot,Snoqualmie
41499,US,"This vineyard straddles the cool-hot line between Anderson Valley and Alexander Valley, but in this vintage, warm weather won out. The wine is good, but too full-bodied, and wants the delicacy Pinot Noir demands. The flavors have a heaviness more akin to Syrah. —S.H.",Weir Vineyard,86,30,California,Mendocino,NA,NA,NA,Rutz 1999 Weir Vineyard Pinot Noir (Mendocino),Pinot Noir,Rutz
43395,Spain,"Loads of oak over golden apple fruit and mild tropical notes make this a New World wannabe. It's medium weight but overblown, and the flavors are fundamentally out of balance. Still, there are some folks who just want a little fruit with their oak. —M.M.",Seleccion,83,14,Catalonia,Penedès,NA,NA,NA,René Barbier 1999 Seleccion Chardonnay (Penedès),Chardonnay,René Barbier
44050,US,"This is classic juice, hard and packed with power, showing dark fruits laced with mocha and spice. The chalky tannins are the only quibble, but this wine will improve for at least a decade in your cellar. —P.G.",NA,88,15,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Winery 1999 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Columbia Winery
44089,Chile,"Dark gold color and buttery nose say that it was heavily oaked during its fermentation and afterward. The palate is flat and resiny. On the finish, buttered toast and some bitter, oaky leftovers hold it back.",Reserva de Familia,84,35,Casablanca Valley,NA,NA,Michael Schachner,@wineschach,De Martino 1999 Reserva de Familia Chardonnay (Casablanca Valley),Chardonnay,De Martino
46775,Italy,"Saturated purple in color; this Sangiovese-Cabernet-Merlot blend is heavily oaked, so much so that it hints at popcorn. Beyond the wood, however, are notes of root beer and smoked meat. The palate has some hard tannins and the oak is once again strong; it literally takes on a buttery flavor. The finish is the best part: It's all about thick black fruit.",Modus,88,40,Tuscany,Toscana,NA,Michael Schachner,@wineschach,Ruffino 1999 Modus Sangiovese (Toscana),Sangiovese,Ruffino
49661,US,"Honey and pears on the nose. Bone dry, this wine offers bracing acidity, a crisp fruity core, good focus, and a hint of vanilla on the finish. Very pretty nose; fine food wine.",NA,87,12,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Seven Hills 1999 Pinot Gris (Willamette Valley),Pinot Gris,Seven Hills
62500,South Africa,"One of South Africa's oldest wine estates, established in 1692, has revolutionized its wine cellar and its wine in the past five years. This Chardonnay is typical of the estate's wines, oozing rich fruit and modern wood flavors, yet retaining a style and elegance that is as much French as South African.",Five Soldiers,91,33,Stellenbosch,NA,NA,Roger Voss,@vossroger,Rustenberg 1999 Five Soldiers Chardonnay (Stellenbosch),Chardonnay,Rustenberg
65320,US,"The wine is rich, from its dark color through the olive, chocolate and plum aromas to the thick, fruity mouthfeel. It's also more tannic than many bottles now on the market. You can solve that by drinking it with big foods like roasts. This substantial wine won't age, though, so consume in the next few years. —S.H.",NA,88,25,California,Alexander Valley,Sonoma,NA,NA,Hanna 1999 Merlot (Alexander Valley),Merlot,Hanna
65327,US,"Starts off with a real blast of grass, hay, anise and other aggressive notes, with just a hint of softer melon. It's pretty powerful in the mouth, too. Citrus flavors are spicy and penetrating in this dry, structured wine. It has an extra dimension of complexity and elegance that make it a fine dinner wine. —S.H.",Reserve,88,24,California,Russian River Valley,Sonoma,NA,NA,Hanna 1999 Reserve Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,Hanna
66391,US,"Intense, spicy and richly fruity nose. Already meaty, bloody and gamy; this really hits the mark for this variety. Good acids, weight and balance. It's a very sexy wine, with a long, concentrated finish that shows extracted berry fruit and layers of mineral and earth, with just the barest hint of roasted barrel.",NA,90,27,Oregon,Umpqua Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Abacela 1999 Syrah (Umpqua Valley),Syrah,Abacela
68006,Chile,"Makes a strong statement for the potential of Chardonnay in Chile, with powerful toast and hazelnut aromas playing opposite fruit comprised of peaches and Granny Smith apples. It's barrel-fermented and aged, but stayed only a relatively short time in wood, so you can still taste the fruit and all of the nutty, leesy complexities. Editors' Choice.",Maquehua,90,19,Curicó Valley,NA,NA,Joe Czerwinski,@JoeCz,Miguel Torres 1999 Maquehua Chardonnay (Curicó Valley),Chardonnay,Miguel Torres
68011,Chile,"This is what vineyard selection and winemaker intervention can do to enrich a wine.  Everything here is on steroids.  The fruit is deep and rich, the oak is smoky and spicy and the finish long and deep.  Pretty fancy stuff that might even improve with a few years in the cellar.",Wild Ferment La Escultura Estate,90,22,Casablanca Valley,NA,NA,NA,NA,Errazuriz 1999 Wild Ferment La Escultura Estate Chardonnay (Casablanca Valley),Chardonnay,Errazuriz
68027,US,"Here's a Pinot Blanc that's not a Chardonnay lookalike, with its melange of wildflower and tropical fruit aromas. There's something almost Rhône-like in the opulence of its flavors, with chocolate, honey, brown-crushed spice and nectarines in a crisp wine with a long finish. It misses a few points because of a certain lack of complexity, but flavor freaks won't be disappointed by this jolting wine.",NA,88,15,California,Sonoma County,Sonoma,NA,NA,Valley of the Moon 1999 Pinot Blanc (Sonoma County),Pinot Blanc,Valley of the Moon
75847,US,"Made claret style, the fruit and alcohol are restrained, and the wine drinks dry and balanced. Dark cherry and wild berry flavors are mouth-filling and the tannins are complex but approachable. This is a fine example of its appellation and terroir.",Reserve,90,22,California,Dry Creek Valley,Sonoma,NA,NA,Clos du Bois 1999 Reserve Zinfandel (Dry Creek Valley),Zinfandel,Clos du Bois
75857,Australia,"It's toasty from 17 months in French oak, but the wood is well balanced by cassis and the nose picks up some lovely hints of anise with air. Straightforward black-currant and vanilla flavors flow smoothly across the tongue. Soft tannins and low acidity make this a Cab that's meant to be enjoyed now. Editors' Choice.",NA,90,22,Western Australia,Mount Barker & Margaret River,NA,NA,NA,Sandalford 1999 Cabernet Sauvignon (Mount Barker & Margaret River),Cabernet Sauvignon,Sandalford
75868,US,"From this well-regarded Sonoma County appellation, a ripely fruity wine, brimming with plum, blackberry, tobacco and spice aromas and flavors. It's rich, but balanced by finely intricate tannins and very nice acids. There's a harmony and balance that make it fun to drink.",NA,90,24,California,Dry Creek Valley,Sonoma,NA,NA,Peterson 1999 Merlot (Dry Creek Valley),Merlot,Peterson
