id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
469,Germany,"Lanolin and honeycomb notes lend a minerally feel to rich, lusciously concentrated peach and tangerine flavors in this powerful yet finely structured kabinett. A hint of spritz and shocking lemon-lime acidity lead the way to a long, elegant finish.",Wehlener Sonnenuhr Kabinett,92,27,Mosel,NA,NA,Anna Lee C. Iijima,NA,Dr. Loosen 2011 Wehlener Sonnenuhr Kabinett Riesling (Mosel),Riesling,Dr. Loosen
499,France,"This is a big, spicy wine, with very ripe flavors of red berries. It''ss concentrated, with layers of pepper a tight lemon-zest acidity.",L'Esprit de Provence,87,20,Provence,Côtes de Provence,NA,Roger Voss,@vossroger,Domaine du Grand Cros 2011 L'Esprit de Provence Rosé (Côtes de Provence),Rosé,Domaine du Grand Cros
616,US,"This Chardonnay wants time to warm and breathe in the glass, so don't pour it right from the fridge. After a little while it develops considerably in generosity, offering waves of tropical fruits, peaches and pears. The oak is pretty strong, even jarring. Give it a few years in the cellars to let everything knit together.",Dutton Ranch,87,45,California,Russian River Valley,Sonoma,NA,NA,B Cellars 2011 Dutton Ranch Chardonnay (Russian River Valley),Chardonnay,B Cellars
681,US,"All Syrah, this blend of Yakima Valley and Wahluke Slope fruit offers aromas and flavors of cocoa, vanilla, pepper and dark cherry. The pleasing interplay of fruit and barrel comes with a soft, pillowy feel.",ALX,90,42,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Bunnell 2011 ALX Syrah (Columbia Valley (WA)),Syrah,Bunnell
1590,France,"Now managed organically, this estate has produced a light, fruity wine. Fresh red berries are sustained by a firm tannin edge that offers a solid base for the fruitiness and acidity. Drink from 2017.",NA,88,20,Bordeaux,Lalande de Pomerol,NA,Roger Voss,@vossroger,Château des Annereaux 2011  Lalande de Pomerol,Bordeaux-style Red Blend,Château des Annereaux
1784,France,"Perfumed, ripe and packed with blackberry fruits, this wine displays a great sense of elegance. It is fresh while the solid structure provides a contrast of tannins. The end shows acidity and fruitiness.",NA,91,NA,Bordeaux,Saint-Julien,NA,Roger Voss,@vossroger,Château Lalande-Borie 2011  Saint-Julien,Bordeaux-style Red Blend,Château Lalande-Borie
1829,US,This wine offers appealing aromatics of caramel apple before delving into viscous territory on the palate. Flavors fall somewhat flat and the finish is muddled.,NA,84,46,California,Napa Valley,Napa,Virginie Boone,@vboone,Cairdean Estate 2011 Chardonnay (Napa Valley),Chardonnay,Cairdean Estate
1838,US,"This herbaceous Cabernet also contains 17% Petite Sirah but doesn't take that variety's character on as much as it does the more herbal Bordeaux grapes, namely Cab and Cab Franc. Earthy and somewhat austere, the wine is a blend of cassis and green pepper.",NA,84,47,California,Napa Valley,Napa,Virginie Boone,@vboone,Long Meadow Ranch 2011 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Long Meadow Ranch
1928,Italy,"This is a pretty, well-made Barbera with an invitingly floral and fruity bouquet. The palate shows ripe black-fruit flavors accompanied by touches of spice, coffee and chocolate. This would be perfect with grilled meats.",Tre Rovere,87,25,Piedmont,Barbera d'Asti Superiore,NA,Kerin O’Keefe,@kerinokeefe,Pico Maccario 2011 Tre Rovere  (Barbera d'Asti Superiore),Barbera,Pico Maccario
2289,US,"This meaty, oaky Sauvignon Blanc, with a trace of Semillon, is slightly bitter with grassy and lemony aromas and flavors coming to the fore.",J.D. Hurley,84,20,California,Santa Clara Valley,Central Coast,Virginie Boone,@vboone,Martin Ranch 2011 J.D. Hurley Sauvignon Blanc (Santa Clara Valley),Sauvignon Blanc,Martin Ranch
2353,US,"There's lots of rich Chardonnay character in this affordable wine. It's rich with vanilla, buttered toast, honey, orange and pineapple-jam flavors, with brisk acidity providing balance. Great price for a Chard this good.",Annabella Special Selection,88,13,California,Sonoma County-Napa County,Napa-Sonoma,NA,NA,Michael Pozzan 2011 Annabella Special Selection Chardonnay (Sonoma County-Napa County),Chardonnay,Michael Pozzan
2409,Italy,"There's a touch of toasted almond at the start, but then this Grillo revs up in the glass to deliver notes of citrus, stone fruit, crushed stone and lemon tart. The mouthfeel is crisp and simple.",Sallier de la Tour,85,13,Sicily & Sardinia,Sicilia,NA,NA,NA,Tasca d'Almerita 2011 Sallier de la Tour Grillo (Sicilia),Grillo,Tasca d'Almerita
2425,Italy,"One of the simple pleasures from southern Italy, Corvo has steadily produced value Sicilian reds and whites for many generations. This blend opens with peach, citrus and pear notes, plus zesty freshness.",Bianco,85,NA,Sicily & Sardinia,Sicilia,NA,NA,NA,Corvo 2011 Bianco White (Sicilia),White Blend,Corvo
2434,Italy,"A blend of Primitivo (70%) and Syrah, this opens with sweet aromas of raspberry candy and bitter almond. The finish is characterized by a fresh blueberry flavor.",Ametys,85,17,Southern Italy,Puglia,NA,NA,NA,Miali 2011 Ametys Rosato (Puglia),Rosato,Miali
2573,Italy,"This fragrant red opens with lovely scents of perfumed berry, blue flower and Oriental spice while the polished palate offers dried black cherry, blackberry, anise and clove. Fine-grained tannins give the finish grip.",Teodosio,89,20,Southern Italy,Aglianico del Vulture,NA,Kerin O’Keefe,@kerinokeefe,Basilisco 2011 Teodosio  (Aglianico del Vulture),Aglianico,Basilisco
2664,US,"This lush Chardonnay has a certain oiliness to the aromas, along with dusty, toasty components that ride through a soft, plush mid-palate. The fruit is a rich mix of peach and apricot, highlighted with toasted hazelnuts, vanilla and coconut.",Cold Creek Vineyard,90,30,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Januik 2011 Cold Creek Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,Januik
2687,France,"A complex wine, full of tight textures, apple skins and mineral acidity. This is a wine for aging, its wood character beautifully judged, rounding out the crisp final texture. Drink from 2016.",Montée de Tonnerre Premier Cru,90,NA,Burgundy,Chablis,NA,Roger Voss,@vossroger,Damien et Romain Bouchard 2011 Montée de Tonnerre Premier Cru  (Chablis),Chardonnay,Damien et Romain Bouchard
2880,US,"Shows Petite Sirah's tremendous power, with full-bodied blackberry jam, black currant, dark chocolate and pepper flavors, and there's a wonderful meatiness suggesting charred beef fat. The alcohol is high, yet the wine is measured, with firm, ripe tannins. Really a fine expression of Petite Sirah, Paso-style.",Rosewynn Vineyard,91,36,California,Paso Robles,Central Coast,NA,NA,MCV 2011 Rosewynn Vineyard Petite Sirah (Paso Robles),Petite Sirah,MCV
2881,US,"From rocky estate soils, Terre Rouge's Viognier opens with delicious aromas of honeysuckle, mango and guava, lightly put together with a jolt of wet stone. Rich in mouthfeel, the finish is woodsy, like the finest herb garden.",NA,91,25,California,Fiddletown,Sierra Foothills,Virginie Boone,@vboone,Terre Rouge 2011 Viognier (Fiddletown),Viognier,Terre Rouge
3196,Italy,"Ripe and round, this offers enticing scents of violet, rose, perfumed berry and a whiff of pressed powder. The big juicy palate doles out fleshy black cherry, raspberry star anise and chopped herb alongside chewy tannins.",NA,90,NA,Tuscany,Brunello di Montalcino,NA,Kerin O’Keefe,@kerinokeefe,San Carlo 2011  Brunello di Montalcino,Sangiovese,San Carlo
3639,Chile,"Funky and odd smelling, with exotic aromas that are unfamiliar and not that inviting. Feels thick and soupy, with black fruit flavors, cumin, candy and some bitterness on the finish.",NA,81,10,Central Valley,NA,NA,Michael Schachner,@wineschach,Arauco 2011 Carmenère (Central Valley),Carmenère,Arauco
3643,France,"95-97. Barrel sample. A powerful wine with dark and dry tannins. It has a great depth of fruit flavor, with immense and concentrated weight, and a structure that is for long-term aging.",Barrel Sample,96,NA,Bordeaux,Pauillac,NA,Roger Voss,@vossroger,Château Lafite Rothschild 2011 Barrel Sample  (Pauillac),Bordeaux-style Red Blend,Château Lafite Rothschild
3644,France,"95-97. Barrel sample. Showing new wood spice, this rich and full-bodied wine also has weighty fruit, with creamy and herbaceous qualities.",Barrel Sample,96,170,Bordeaux,Pessac-Léognan,NA,Roger Voss,@vossroger,Château Pape Clément 2011 Barrel Sample  (Pessac-Léognan),Bordeaux-style White Blend,Château Pape Clément
