id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
142,US,"A beautiful wine, sleek, crisp and ultra-dry, with the most refined flavors of petrol, white peach, kaffir lime, apricot skin and minerals. The acidity is very high and palate-cleansing. The wine was half fermented in barrels, half in stainless steel. Sommeliers, buy this by the case, if you can find it.",NA,90,17,California,Santa Lucia Highlands,Central Coast,NA,NA,Banyan 2007 Riesling (Santa Lucia Highlands),Riesling,Banyan
190,Italy,"Chocolate, espresso, plum and black currant are backed by smoky nuances and natural rubber. This muscular wine offers polished tannins and firm structure to the end. A bit of wine from the 2005 and 2006 vintages is blended in.",Campole,87,26,Southern Italy,Campania,NA,NA,NA,Fattoria Alois 2007 Campole Red (Campania),Red Blend,Fattoria Alois
322,Italy,"This is a “dry” vintage Prosecco with a hint of sweetness in the mouth that is surrounded by fragrant flavors of peach, kiwi and green melon. This luminous sparkler tastes firm and tonic and makes for an informal afternoon sipper.",Millesimato Dry,86,18,Veneto,Prosecco di Valdobbiadene,NA,NA,NA,Sant Eurosia 2007 Millesimato Dry  (Prosecco di Valdobbiadene),Prosecco,Sant Eurosia
328,US,"This New World blend of Sauvignon Blanc, Sémillon, Chardonnay and Viognier is very fruity. It offers a blast of pineapples, honeysuckles, peaches and figs, with a coating of oaky, vanilla buttercream.",Alluvium Blanc,86,16,California,Knights Valley,Sonoma,NA,NA,Beringer 2007 Alluvium Blanc White (Knights Valley),White Blend,Beringer
764,US,"A touch overripe, showing some bitter, dried raisinskin notes. If you can get past that, you'll find plenty of rich blackberry, dark chocolate, plum, beef jerky and black pepper flavors.",Cuvée Christine,87,45,California,North Coast,North Coast,NA,NA,Pax 2007 Cuvée Christine Syrah (North Coast),Syrah,Pax
896,US,"Aged a little more than two years in 90% new French oak and then in bottle, time has been kind to this wine, a Syrah of dark mushroom and baked blackberry, that's savory and silky with a slight hint of mint on the finish. Mighty and impressive.",Signature Selection,90,70,California,Temecula Valley,South Coast,Virginie Boone,@vboone,Leonesse Cellars 2007 Signature Selection Syrah (Temecula Valley),Syrah,Leonesse Cellars
987,Australia,"While lacking the vibrant fruit typical of the variety, there are some attractive hay and honey scents on nose. The full-bodied and soft-textured palate is cloaked in vanilla, which lingers on the finish.",NA,88,25,South Australia,Barossa Valley,NA,NA,NA,Sieber Rd 2007 Viognier (Barossa Valley),Viognier,Sieber Rd
1056,Austria,"One of the original in the new generation of light, fresh Grüner Veltliner, Veltlinsky is a good example. With its green apple directness and smooth structure, it is a wine for the year, a fine apéritif or seafood partner. Screwcap.",Veltlinsky,85,10,Niederösterreich,NA,NA,Roger Voss,@vossroger,Graf Hardegg 2007 Veltlinsky Grüner Veltliner (Niederösterreich),Grüner Veltliner,Graf Hardegg
1153,Austria,"The focus of this full, rounded, soft Pinot Blanc is on the pear flavors. The mineral texture is about easy-drinking freshness allied to attractive acidity.",Steierische Klassik,87,15,Südoststeiermark,NA,NA,Roger Voss,@vossroger,Winkler-Hermaden 2007 Steierische Klassik Weissburgunder (Südoststeiermark),Weissburgunder,Winkler-Hermaden
1370,US,"Bonterra's first rosé, showing the clean purity and balance that nearly always characterize its wines. Bone dry and vibrant in acidity, this Sangiovese, Zinfandel and Grenache blend has tart cherry, raspberry, tea and vanilla flavors. You might want to open it early to let some sulfur blow off.",NA,86,13,California,Mendocino County,NA,NA,NA,Bonterra 2007 Rosé (Mendocino County),Rosé,Bonterra
1493,Argentina,"Light, floral and somewhat out of the mold. Flavors of apricot, peach and mango are both fresh and fleshy, while the finish lingers for quite some time. Fairly forceful but restrained enough.",Coleccion,85,12,Other,Calchaquí Valley,NA,Michael Schachner,@wineschach,Michel Torino 2007 Coleccion Chardonnay (Calchaquí Valley),Chardonnay,Michel Torino
2080,US,"Ripe and oaky. May fall a bit short on complexity and finesse, but makes up for it in sheer power. Pineapple crème brûlée, spicy green apple butter, ripe pear, Asian spices and smoky oak are the flavors, backed with firm acidity.",NA,90,28,California,Russian River Valley,Sonoma,NA,NA,J Vineyards & Winery 2007 Chardonnay (Russian River Valley),Chardonnay,J Vineyards & Winery
2248,Italy,"This is a lovely Brunello with black cherry, plum, smoke, bacon, leather and a drying touch of crushed mineral on the nose. It is rich and concentrated, with a slightly sweet-smelling bouquet. The mouthfeel is compact, tight and polished—but there is excellent length too.",NA,94,65,Tuscany,Brunello di Montalcino,NA,NA,NA,Castello Romitorio 2007  Brunello di Montalcino,Sangiovese Grosso,Castello Romitorio
2254,Argentina,"Chunky, broad and slightly rubbery smelling, with baked aromas, leather and other more serious scents. The palate is full-bodied and warm, but not all that complex. Flavors of baked plums, cassis and licorice are nice, and the finish brings chocolate brownie into the game. For immediate drinking.",Felino,87,19,Mendoza Province,Mendoza,NA,Michael Schachner,@wineschach,Viña Cobos 2007 Felino Cabernet Sauvignon (Mendoza),Cabernet Sauvignon,Viña Cobos
2926,France,"In a piece of French wine shorthand, the new appellation of Saint-Bris takes in the old Sauvignon de Saint-Bris wines. The style, though, hasn't changed: an attractive, if rustic type, with crisp gooseberry and grapefruit flavors and a fresh burst of acidity. Screwcap.",Sauvignon de Saint-Bris,84,13,Burgundy,Saint-Bris,NA,Roger Voss,@vossroger,Simonnet-Febvre 2007 Sauvignon de Saint-Bris  (Saint-Bris),Sauvignon Blanc,Simonnet-Febvre
4312,US,"A beautiful Sauvignon Blanc that does everything you want with this variety. It's basically dry and crisp in acidity, with polished flavors of lemongrass, pineapple tart, vanilla, buttered toast and steely minerals. Really nice wine at a great price.",Estate Grown,89,13,California,Suisun Valley,North Coast,NA,NA,Ledgewood Creek 2007 Estate Grown Sauvignon Blanc (Suisun Valley),Sauvignon Blanc,Ledgewood Creek
4821,US,"This is a good, every day effort, much like the baseline Ste. Michelle Sauvignon Blancs. Lightly grassy, lemony and tart, it is an all-purpose quaffer.",NA,85,15,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Mercer 2007 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,Mercer
5022,US,"Goldschmidt has held this single-vineyard Cabernet back for more than five years, an expensive proposition. And it needs even more time. Although it's magnificent, the parts haven't yet come together. It's massive in blackberry and cassis liqueur flavors, and the tannins are pure Alexander Valley—soft and herbal—but the oak sticks out like a sore thumb. Put it in the cellar until at least 2018, and it could go far beyond that.",Plus Single Vineyard Selection Vyborny Vineyard,94,150,California,Alexander Valley,Sonoma,NA,NA,Goldschmidt 2007 Plus Single Vineyard Selection Vyborny Vineyard Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Goldschmidt
