id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
180,US,"This is a strong, oaky Chardonnay. It's crisp in acidity and forward in pineapple jam, lemon custard and vanilla meringue flavors. If you like the ripe, California style, it's for you.",Lucia Highland Vineyard,88,23,California,Santa Lucia Highlands,Central Coast,NA,NA,Manzoni 2006 Lucia Highland Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,Manzoni
181,US,"Crisp, coastal acidity dominates this wine, making it mouth-wateringly tart. May be too much for some folks, but it's quite elegant, with good cherry, black raspberry and cola flavors enriched with a touch of smoky oak.",Mission Ranch,88,36,California,Arroyo Seco,Central Coast,NA,NA,McIntyre Vineyards 2006 Mission Ranch Pinot Noir (Arroyo Seco),Pinot Noir,McIntyre Vineyards
193,France,"A citrus-dominated wine, lime and lemon giving a crisp intensity. There is a somewhat bitter toast element, but the acidity, the fresh fruits and the soft structure act as a counter-balance. Give it six months to a year. Screwcap.",NA,87,35,Burgundy,St.-Romain,NA,Roger Voss,@vossroger,Bertrand Ambroise 2006  St.-Romain,Chardonnay,Bertrand Ambroise
228,US,"A thoroughly honest effort, opening with lovely quince, apple and lemon fruit. The palate has a crisp lime edge and finishes with a kick of refreshing acidity. Drink now.",Semi-Dry,85,14,New York,Cayuga Lake,Finger Lakes,NA,NA,Treleaven 2006 Semi-Dry Riesling (Cayuga Lake),Riesling,Treleaven
251,US,"Spicy and tannic, this inexpensive Pinot from Cherry Hill opens with earthy fruit and leaf flavors—tomato and herb dominate, with just a suggestion of berry. There isn't much in the way of ripeness here, to either fruit or tannins.",Papillon Estate,85,22,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Cherry Hill 2006 Papillon Estate Pinot Noir (Willamette Valley),Pinot Noir,Cherry Hill
1006,US,"This bold, expressive Pinot Noir bursts open with spice, herb and leaf then rolls into flavors of vanilla cream and tangy red fruits. The spicy elements wrap into all the other flavors, giving lift and life; this is an exciting wine, though not necessarily one to cellar.",NA,88,40,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Expression 44° 2006 Pinot Noir (Eola-Amity Hills),Pinot Noir,Expression 44°
1374,US,"Made in a soft, gentle way, this pretty Mourvèdre has chocolate-infused blackberry, currant, raspberry, licorice, cola and pepper flavors. It's very dry, and will drink well with a char-broiled steak.",NA,86,24,California,Sierra Foothills,Sierra Foothills,NA,NA,Lavender Ridge 2006 Mourvèdre (Sierra Foothills),Mourvèdre,Lavender Ridge
1383,US,"Verdelho is one of those new varieties imported from old Europe that's providing a badly needed shot in the arm for California, namely, the need for crisply acidic, dry whites. It's a zesty, refreshing wine, with lemon-honey, peach and vanilla flavors.",Silvaspoons Vineyard,86,15,California,Lodi,Central Valley,NA,NA,Fenestra 2006 Silvaspoons Vineyard Verdelho (Lodi),Verdelho,Fenestra
1720,Spain,"Clean, wet, a bit sweet and rather formulaic, this Verdejo has a soft, chummy personality and seemingly more than a dash of residual sugar. Still, it manages to push tasty apple cider, papaya and other fuller-bodied, less acidic flavors.",NA,85,10,Central Spain,Vino de la Tierra de Castilla,NA,Michael Schachner,@wineschach,Tapeña 2006 Verdejo (Vino de la Tierra de Castilla),Verdejo,Tapeña
2049,Austria,"Very rich in texture while also balanced, this is a wine that shows extreme concentration—honey, yellow fruits and final sugar all wrapped in lively acidity.",Beerenauslese 375ml,92,40,Niederösterreich,NA,NA,Roger Voss,@vossroger,Zull 2006 Beerenauslese 375ml Riesling (Niederösterreich),Riesling,Zull
2067,US,"A very fine Cabernet, dry and firm, but it needs a little time in the cellar. Astringent now, it has a deep core of black currants and cedar, with the polished tannins that Napa so easily crafts. Try between 2010–2012.",Beckstoffer Missouri Hopper Vineyard,90,65,California,Napa Valley,Napa,NA,NA,Waypoint 2006 Beckstoffer Missouri Hopper Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Waypoint
2224,Italy,Opens with dark concentration and extra flesh and density in terms of texture. There's an extra padding of softness that helps buffer the vintage's high acidity and natural firmness. Not ready to drink for another 10 years at least.,Riserva,94,92,Tuscany,Brunello di Montalcino,NA,NA,NA,Fornacina 2006 Riserva  (Brunello di Montalcino),Sangiovese Grosso,Fornacina
2268,US,"Made in a lighter style, this silky Pinot Noir has crisp acidity accentuating flavors of cherries, red licorice and cola. It's an elegant wine for drinking now.",Stromsoe Vineyard,87,30,California,San Luis Obispo County,Central Coast,NA,NA,Stephen's 2006 Stromsoe Vineyard Pinot Noir (San Luis Obispo County),Pinot Noir,Stephen's
2624,US,"Sharp and green, with a minty, chlorophyll taste. High acidity makes the finish searing.",Reserve,82,18,California,Edna Valley,Central Coast,NA,NA,Norman 2006 Reserve Chardonnay (Edna Valley),Chardonnay,Norman
2954,Argentina,"Mildly smoky and toasty aromas lead to a lightly oaked palate that's largely defined by black cherry and some rich berry syrup. It's a full, colorful Syrah with a chunky mouthfeel and a satisfying but short finish. Drink now.",Los Cardos,86,10,Mendoza Province,Luján de Cuyo,NA,Michael Schachner,@wineschach,Doña Paula 2006 Los Cardos Syrah (Luján de Cuyo),Syrah,Doña Paula
2962,Spain,"Slightly warmer in style, with caramel and vanilla aromas, yet the palate runs more toward freshness, with orange and pineapple standing out. With its good acidity and zest, this wine won't ever be called flabby. Drink now for solid results.",Montesol,86,15,Northern Spain,Rueda,NA,Michael Schachner,@wineschach,Vinos Sanz 2006 Montesol Verdejo (Rueda),Verdejo,Vinos Sanz
3106,Italy,"Loads of aromatic intensity comes through on the bouquet with lovely layers of ripe cherry, spice, mesquite wood, Indian spice and cola. The oak element is evident here and will integrate with a bit more time in the bottle. In the mouth, this rich, ruby-colored wine offers jammy fruit and soft, velvety texture.",Verjago,88,NA,Veneto,Valpolicella Classico Superiore,NA,NA,NA,Domìni Veneti 2006 Verjago  (Valpolicella Classico Superiore),"Corvina, Rondinella, Molinara",Domìni Veneti
3274,Italy,"Molasses, smoked bacon, beef jerky and loads of clove and exotic spice come to mind. Lamùri is a pure expression of Nero d'Avola that also offers plum, prune and blackberry. Despite the mature fruit flavors, the wine has good acidity and crispness.",Lamùri,87,28,Sicily & Sardinia,Sicilia,NA,NA,NA,Tasca d'Almerita 2006 Lamùri Nero d'Avola (Sicilia),Nero d'Avola,Tasca d'Almerita
3298,Portugal,"Fresh green-apple aromas and some ripe, mango flavors, this is well rounded, showing some acidity, but more of open, fresh fruits. This is a wine that will be perfect to drink over the next few months.",Monte Alentejano,87,NA,Alentejano,NA,NA,Roger Voss,@vossroger,DFJ Vinhos 2006 Monte Alentejano White (Alentejano),Portuguese White,DFJ Vinhos
3647,Austria,"This vineyard, the “way to the church,” gives a full, rounded wine with very pure, direct fruit, and a green structure. This is an impressive wine that offers minerality as well as big fruit.",Wösendorfer Kirchweg Smaragd,93,56,Wachau,NA,NA,Roger Voss,@vossroger,Rudi Pichler 2006 Wösendorfer Kirchweg Smaragd Riesling (Wachau),Riesling,Rudi Pichler
