id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
132,South Africa,"A Cabernet-dominated (98%) wine, which boasts a dense, concentrated tannic structure. Flavors of cassis underly this, while the wood spices contribute their ribbon of flavor. This is an impressive wine, the flagship red from this estate founded by Spatz Sperling over 30 years ago.",Grand Reserve,91,30,Simonsberg-Stellenbosch,NA,NA,Roger Voss,@vossroger,Delheim 2001 Grand Reserve Cabernet Sauvignon (Simonsberg-Stellenbosch),Cabernet Sauvignon,Delheim
368,Italy,"A plump, juicy mouthful of citrusy fruit, worth trying with grilled or broiled seafood. The zesty lime aromas broaden out on the palate to include orange and tangerine flavors, making it tart but not too tart. Best Buy.",NA,88,11,Veneto,Bianco di Custoza,NA,Joe Czerwinski,@JoeCz,Montresor 2001  Bianco di Custoza,Garganega,Montresor
385,US,"Richly textured, viscous but with good acidty for balance. The wine shows pretty melon, citrus, herb, grass, peach and spice flavors and features a mineral edge that is fresh and clean at the end.",NA,88,18,California,Rutherford,Napa,NA,NA,Vinoce 2001 Sauvignon Blanc (Rutherford),Sauvignon Blanc,Vinoce
2702,Italy,"An open-knit, friendly nose features lots of nectarine and ripe apple scents. Medium-weight, with plenty of stone fruit on the palate, it finishes with a cleansing burst of peppery spice. Try as an apéritif.",NA,87,15,Northeastern Italy,Isonzo del Friuli,NA,Joe Czerwinski,@JoeCz,Bortoluzzi 2001 Pinot Grigio (Isonzo del Friuli),Pinot Grigio,Bortoluzzi
7424,US,"A tart, flinty and apple-y rendition of Riesling, one that's lean and light, one that leaves your mouth feeling clean and fresh after swallowing or spitting. One that would make a particularly pleasant aperitif.",NA,86,12,Oregon,Willamette Valley,Willamette Valley,Joe Czerwinski,@JoeCz,Elk Cove 2001 Riesling (Willamette Valley),Riesling,Elk Cove
7840,US,"This is one of Columbia's strengths, turning out perfectly crafted white wines at budget prices. The Gewürz is off-dry, rich and roundly fruity, loaded with mouthfilling, lipsmacking flavors. Chill it to cut the sweetness and you have the perfect wine for spicy noodle dishes.",NA,87,7,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Winery 2001 Gewürztraminer (Columbia Valley (WA)),Gewürztraminer,Columbia Winery
13451,Italy,"There's a solid oak presence here in the form of chocolate, espresso and spice as well as distinctive tones that recall barbecue sauce, hickory and smoke. You'll get chewy cherry and sweet blackberry flavors in the mouth as well as thick tannins on the close.",Ugolino,90,60,Central Italy,Sagrantino di Montefalco,NA,NA,NA,Terre de Trinci 2001 Ugolino  (Sagrantino di Montefalco),Sagrantino,Terre de Trinci
19142,Austria,"Bründlmayer, one of Austria's most famed winemakers, finds that the lyre method of training the vine gives significantly more concentration. That's certainly true of this rich, full, intense wine, with its powering acidity and flavors of almonds, white currants and cranberries.",Lyra Zöbinger Heiligenstein,93,48,Kamptal,NA,NA,Roger Voss,@vossroger,Willi Brundlmayer 2001 Lyra Zöbinger Heiligenstein Riesling (Kamptal),Riesling,Willi Brundlmayer
19143,US,"Something special from the west side of the Salinas Valley, with its fogs and wind. Drinks very bright in acids and even some tannins that frame a melange of flavors, including sweet lime, green apple, and the ripest white peach. Tastes leesy and has the texture of sweet cream. This distinctive wine defines Monterey's interpretation of Chardonnay.",Sleepy Hollow Vineyard,93,35,California,Santa Lucia Highlands,Central Coast,NA,NA,Testarossa 2001 Sleepy Hollow Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,Testarossa
21619,Germany,"Sweet and bracingly tart at the same time, with racy acidity framing sweet orange and lime flavors. Flourishes of bergamot and cinnamon add complexity on the nose and reprise on the long finish.",Graacher Himmelreich Vat 46 Eiswein,93,143,Mosel-Saar-Ruwer,NA,NA,Joe Czerwinski,@JoeCz,S.A. Prüm 2001 Graacher Himmelreich Vat 46 Eiswein Riesling (Mosel-Saar-Ruwer),Riesling,S.A. Prüm
22751,New Zealand,"Starts off tight, only stubbornly giving up hints of kerosene and unripe peaches—the rock-hard kind you see on sale for a price that's too good to be true. Light in body, with almost a hint of prickle in the mouth, it tastes of unripe stone fruit and lime.",NA,84,NA,Marlborough,NA,NA,Joe Czerwinski,@JoeCz,Red Hill (NZ) 2001 Riesling (Marlborough),Riesling,Red Hill (NZ)
24655,New Zealand,"Like a fairway-splitting drive in golf, this wine is just what the masses want: It's full of grapefruit, passion fruit, gooseberry and citrus rind. The acidity, however, is pounding, so the finish might sweat your tongue a bit, thereby yielding a juicy mouthfeel. Overall, it starts well and then fades a bit.",NA,88,18,Marlborough,NA,NA,NA,NA,Nautilus 2001 Sauvignon Blanc (Marlborough),Sauvignon Blanc,Nautilus
26107,US,"Beautiful young bubbly, light and elegant, with Chardonnay flavors of peaches and limes, enriched with leesy dough and smoky spice. The texture is ultrarefined, with a very fine mousse. This is one of the best, most complex Chandon bruts in a long time.",Brut,91,30,California,Mount Veeder,Napa,NA,NA,Domaine Chandon 2001 Brut Chardonnay (Mount Veeder),Chardonnay,Domaine Chandon
26118,Italy,"There's an authentic touch of bitter cherry on the nose that is often associated with traditional Taurasi. Beyond that, you'll find dark chocolate, spice, resin and dark cola. The wine has smooth, tamed tannins and is very food- friendly thanks to its bright acidity and firm structure.",Fatica Contadina,90,54,Southern Italy,Taurasi,NA,NA,NA,Terredora 2001 Fatica Contadina  (Taurasi),Aglianico,Terredora
27655,Spain,"A firm wine with fine structure and balance. The nose is fiery and rustic early on, then seductive as it opens up. The palate exhibits currents of raspberry, cherry and plum, and below the surface there's vanilla and brown sugar. A smooth operator that shows the Campo Viejo brand in its best light.",Gran Reserva,90,20,Northern Spain,Rioja,NA,Michael Schachner,@wineschach,Campo Viejo 2001 Gran Reserva  (Rioja),Tempranillo,Campo Viejo
29565,US,"Like a photocopy of a good Chardonnay, this wine is indistinct. There are some decent peach and apple flavors and what tastes like a dose of oak, but it's really thin and watery.",Barrel Aged,83,8,California,California,California Other,NA,NA,Woodbridge 2001 Barrel Aged Chardonnay (California),Chardonnay,Woodbridge
36995,US,"Les Galets, from Laetitia's estate vineyard, is a brilliant wine. It's fuller and denser than the companion La Colline bottling, with plum and spicy blackberry flavors and a molasses, Indian pudding note. Tannins are evident but not intrusive. This serious Pinot Noir is built to improve in the cellar through 2007.",Les Galets,92,60,California,Arroyo Grande Valley,Central Coast,NA,NA,Laetitia 2001 Les Galets Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia
36999,US,"This complex and distinctive wine is dark and brooding, and reveals itself reluctantly through an elaborate overlay of well-toasted oak. Below all that char and vanilla is polished blackcurrant and cassis fruit. The sweet tannins and weight of the wine are pedigreed, but there's a rawness that demands cellaring. Best beyond 2008.",NA,92,45,California,Napa Valley,Napa,NA,NA,Vine Cliff 2001 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Vine Cliff
37013,US,"There is certainly some warm weather influence in the sinfully ripe blackberry pie and cherry tart flavors. On the other hand, cooler winds from the Pacific have left intact the citrusy acidity and edgy tannins. The result is elegance and charm, a showcase for this emerging appellation.",NA,91,NA,California,Paso Robles,Central Coast,NA,NA,L'Aventure 2001 Syrah (Paso Robles),Syrah,L'Aventure
40734,France,"Ripe grapefruit, green plums and other green stone fruits all show that this wine has some weight, allied with a steely interior. Still young, it fills the mouth with yeast and some toast, but more of an intense freshness.",Premier Cru Brut,91,NA,Champagne,Champagne,NA,Roger Voss,@vossroger,Pascal Doquet 2001 Premier Cru Brut Chardonnay (Champagne),Chardonnay,Pascal Doquet
43205,Spain,"Complex and showing so much of what we love about Ribera del Duero. Baking spices, mature fruit and leather grace the stately bouquet, while the palate sings a pretty tune of berries, plum and brown sugar. There's thrust and potency to the mouthfeel but also a toasty, rich, mocha character. Drinking good now but should hold in there for another five to eight years.",Gran Reserva,92,75,Northern Spain,Ribera del Duero,NA,Michael Schachner,@wineschach,Alidis 2001 Gran Reserva  (Ribera del Duero),Tempranillo,Alidis
44061,US,"Here is a beautifully rendered, vividly fruity Washington Riesling. Crisp green apple flavors combine with succulently sweet citrus in a classic, off-dry style.",NA,88,7,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Tagaris 2001 Johannisberg Riesling (Columbia Valley (WA)),Johannisberg Riesling,Tagaris
44108,Italy,"Light. Light in color, light in body, light on flavor. What's there is pretty—featuring hints of peaches, mint and lime—so this is best as an apéritif. It runs the risk of being overpowered by food.",NA,84,12,Northeastern Italy,Delle Venezie,NA,Joe Czerwinski,@JoeCz,Torre di Luna 2001 Pinot Grigio (Delle Venezie),Pinot Grigio,Torre di Luna
49179,US,"Smells and tastes a little weedy, with green, stalky notes, but saved from disgrace by the pretty blackberry flavors and rich texture. Dry, with firm but easy tannins and good acids, this is a nice everyday sipper at a fair price.",NA,86,12,California,Monterey,Central Coast,NA,NA,Hahn 2001 Merlot (Monterey),Merlot,Hahn
49206,US,"This Gallo brand exploits extensive new Pinot plantings in the appellation to produce a wine that's clean and correct, rather than exciting. The flavors range from cranberries to black cherries, and the tannins are silky. Will improve with a year or so in the cellar.",NA,87,24,California,Russian River Valley,Sonoma,NA,NA,Frei Brothers 2001 Pinot Noir (Russian River Valley),Pinot Noir,Frei Brothers
49225,Italy,"Inviting aromas of butter, almond and citrus open into a rich, thickly textured wine studded with peach, almond butter and citrus pith. The slightly bitter notes echo through the finish, providing a welcome sense of balance to round mouthfeel and fatty flavors.",NA,87,8,Northeastern Italy,Delle Venezie,NA,Joe Czerwinski,@JoeCz,Lagaria 2001 Chardonnay (Delle Venezie),Chardonnay,Lagaria
49233,US,"Melon, citrus and herb notes are well balanced in this pleasing, refreshing, light wine. Bright and fresh to the end, it's perfect for summer quaffing.",NA,87,12,California,Clear Lake,NA,NA,NA,The Seven Brothers 2001 Sauvignon Blanc (Clear Lake),Sauvignon Blanc,The Seven Brothers
49578,South Africa,"The name of the top brand from the massive KWV winery refers to the cathedral-like roof of its main winery. This is a rich, generous wine, with spice, ripe fruit and a good layer of toasty wood flavors. There is complexity also, introduced by the crisp acidity that complements the opulent fruit. Best Buy.",Cathedral Cellar,90,12,Western Cape,NA,NA,Roger Voss,@vossroger,KWV 2001 Cathedral Cellar Chardonnay (Western Cape),Chardonnay,KWV
54630,Italy,"Big, rich and painted in broad brush strokes, San Martino is a meaty, fleshy wine you can sink your teeth into. It offers clean notes of cherry candy, licorice and resin and follows through with gritty texture and crisp notes of bright fruit on the close.",San Martino,90,61,Tuscany,Toscana,NA,NA,NA,Villa Cafaggio 2001 San Martino Sangiovese (Toscana),Sangiovese,Villa Cafaggio
56453,Italy,"Beautiful intensity surrounds this linear, compact and elegant Cabernet Sauvignon. Aromas include berry fruit, balsamic notes, iron-earthy tones and chopped herbs. Nice harmony, good flavors and long persistency; this is a highly recommended wine that boasts the best of its Mediterranean roots.",Marchese di Villa Marina,91,58,Sicily & Sardinia,Alghero,NA,NA,NA,Sella & Mosca 2001 Marchese di Villa Marina Cabernet Sauvignon (Alghero),Cabernet Sauvignon,Sella & Mosca
57269,Hungary,"Lifted apple and pear aromas accent this light-bodied Tokaji with characteristic honey sweetness and a bright, citrus acidity. There's a darkness to this wine, however, brought on by hints of oxidation and a slightly dusty, tinned finish.",Aszú 3 Puttonyos - 500 ml,83,20,Tokaji,NA,NA,Anna Lee C. Iijima,NA,Tokaj Kereskedőház 2001 Aszú 3 Puttonyos - 500 ml  (Tokaji),Furmint,Tokaj Kereskedőház
