id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
24,Italy,"Aromas of prune, blackcurrant, toast and oak carry through to the extracted palate, along with flavors of black cherry and roasted coffee beans. Firm but drying tannins provide the framework.",Aynat,87,35,Sicily & Sardinia,Sicilia,NA,Kerin O’Keefe,@kerinokeefe,Canicattì 2009 Aynat Nero d'Avola (Sicilia),Nero d'Avola,Canicattì
276,US,"A huge, kick butt Zinfandel, packed with sweet berry, bacon, black pepper and smoky cedar flavors. There's absolutely nothing shy about it. Packs a real punch all the way through to the spicy finish. Good price for a Sonoma Zin this classic.",Old Vines,89,20,California,Sonoma County,Sonoma,NA,NA,St. Francis 2009 Old Vines Zinfandel (Sonoma County),Zinfandel,St. Francis
485,France,"Bulky and rugged but sound, with some drying tannins on the finish. It compensates by offering attractive flavors of black cherries, black olives and hints of asphalt and garrigue. Try it with hearty braises or stews.",NA,87,13,Rhône Valley,Côtes du Rhône Villages,NA,Joe Czerwinski,@JoeCz,Louis Bernard 2009 Red (Côtes du Rhône Villages),Rhône-style Red Blend,Louis Bernard
618,US,"Softly delicious, this is a beautiful Merlot to drink now. It's a little hot in alcohol on the finish, but feels elegant in the mouth, offering waves of cherries, currants and mocha.",Unfiltered,87,35,California,Calistoga,Napa,NA,NA,Barlow 2009 Unfiltered Merlot (Calistoga),Merlot,Barlow
887,Portugal,"Aromas of fresh-cut hay lead to a wine that has considerable concentration and good balance from wood aging. Very citrus with pineapple touches, it finishes with an herbaceous feel. The wine comes from a vineyard planted at the end of the 19th century.",Reserva Branco,90,60,Douro,NA,NA,Roger Voss,@vossroger,Maritávora 2009 Reserva Branco White (Douro),Portuguese White,Maritávora
1454,Italy,"Baked plum, baking spice, blue flower and pipe tobacco meld together with earthy aromas of new leather and a whiff of underbrush on this impressive wine. The firmly structured palate offers dried black cherry, blackberry jam, dark chocolate and star anise. Firm velvety tannins envelope the palate. Drink 2019–2029.",Campolongo di Torbe,94,154,Veneto,Amarone della Valpolicella Classico,NA,Kerin O’Keefe,@kerinokeefe,Masi 2009 Campolongo di Torbe  (Amarone della Valpolicella Classico),Red Blend,Masi
1557,US,"A stupendous Pinot Noir, showing how beautifully this vineyard performs in the remote Sonoma Coast above Fort Ross. Williams Selyem's last few vintages of Precious Mountain have been extraordinary, but this 2009 tops them all. The wine is as light as a feather in the mouth, modest in alcohol and delicately feminine, like pure satin. However, few Pinot Noirs in the world achieve this level of concentration. Wild raspberries and cherries, cola, sleek minerals, dusty baking spices and smoky oak combine for flavors that are utterly delicious. After all that, it possesses an indefinable attribute of fascination. Will age well for a long time, if you can keep your hands off it. Now–2021.",Precious Mountain Vineyard,99,94,California,Sonoma Coast,Sonoma,NA,NA,Williams Selyem 2009 Precious Mountain Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Williams Selyem
1558,France,"A massive wine for Margaux, packed with tannins and ripe fruit. It has more Cabernet Sauvignon than usual, giving intense black currant flavors with enticing acidity balanced by the sweetness of the fruit. Ripe swathes of this opulent fruit are also elegant and structured.",NA,98,1900,Bordeaux,Margaux,NA,Roger Voss,@vossroger,Château Margaux 2009  Margaux,Bordeaux-style Red Blend,Château Margaux
1559,France,"A beautiful wine, with the firmest tannins surrounded by perfumed fruit. It is dense, of course, but this density is balanced with great elegance, blackberry fruits, sweetness and final juicy acidity. The wine is structured, a powerhouse of concentration while preserving this complete style.",NA,98,380,Bordeaux,Margaux,NA,Roger Voss,@vossroger,Château Palmer 2009  Margaux,Bordeaux-style Red Blend,Château Palmer
1781,Italy,"Classically crafted, it opens with a fruit-driven fragrance of bright red berries accented with whiffs of cooking spices and balsamic herbs. The juicy palate delivers fleshy black cherry, black raspberry, black pepper and exotic spices alongside big, velvety tannins. Soft and delicious, this is already accessible so enjoy over the next few years.",NA,91,55,Tuscany,Brunello di Montalcino,NA,Kerin O’Keefe,@kerinokeefe,Capanna 2009  Brunello di Montalcino,Sangiovese,Capanna
