id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
577,US,"Ripe luscious black-cherry and berry notes lend heft to this bold concentrated rosé. It's just a shade off dry, but balances neatly, juxtaposing crisp acidity against lavish texture and a pleasantly clingy finish.",Pinot Noir,89,17,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,NA,Chateau Lafayette Reneau 2016 Pinot Noir Rosé (Finger Lakes),Rosé,Chateau Lafayette Reneau
584,Austria,"That herbal, yeasty tang of Grüner is on display on the nose. The dry palate further brings out the earthy aspect with miso, stone, yeast and lemon. The body is light and balanced with a savory but diffuse finish.",NA,89,18,Kamptal,NA,NA,Anne Krebiehl MW,@AnneInVino,Steininger 2016 Grüner Veltliner (Kamptal),Grüner Veltliner,Steininger
587,Austria,"Notes of tart lemon peel appear on the nose. The lean and light body continues in that lemony vein with brisk freshness. This wine is light, with a slight texture made up of yeastiness and zesty lemon. Some notes of grass appear on the finish. Drink this light, dry wine soon.",Classic,89,20,Südsteiermark,NA,NA,Anne Krebiehl MW,@AnneInVino,Strauss 2016 Classic Sauvignon Blanc (Südsteiermark),Sauvignon Blanc,Strauss
1344,Italy,"Spanish broom, yellow stone fruit and citrus zest aromas take shape in the glass. Lively acidity carries juicy nectarine, intense lemon, thyme, pineapple and Mediterranean herb flavors into the round, juicy finish.",della Timpa,90,18,Sicily & Sardinia,Sicilia,NA,Kerin O’Keefe,@kerinokeefe,Feudo Montoni 2016 della Timpa Grillo (Sicilia),Grillo,Feudo Montoni
1544,Italy,Delicate scents of spring blossom and citrus carry over to the bright simple palate along with sour cherry. Zesty acidity gives it tangy finish.,The Wanted Zin Blush,85,14,Southern Italy,Puglia,NA,Kerin O’Keefe,@kerinokeefe,Orion Wines 2016 The Wanted Zin Blush Rosato (Puglia),Rosato,Orion Wines
1546,Chile,"Melon, wood spice and vanilla aromas are common for this level of Chilean Chardonnay. A plump palate is low on acidity, while this tastes of pear, oak and skins-based bitterness. A woody tasting finish is adequate.",NA,85,15,Colchagua Valley,NA,NA,Michael Schachner,@wineschach,Rubus 2016 Chardonnay (Colchagua Valley),Chardonnay,Rubus
1553,Italy,"Made with Nero di Troia grapes, this has aromas of wild rose, citrus peel and a whiff of Mediterranean brush. The bright informal palate offers sour cherry and strawberry accompanied by zesty acidity.",Rosé di Lulu,85,18,Southern Italy,Murgia,NA,Kerin O’Keefe,@kerinokeefe,Botromagno 2016 Rosé di Lulu Rosato (Murgia),Rosato,Botromagno
2178,Austria,"Soft notes of green bell pepper, nettle and grass give this a fresh aspect. The slender palate then adds lemon, giving a focused zestiness, with glimpses of boxwood. The wine is citric, slender and very refreshing.",Ried Kittel,90,16,Niederösterreich,NA,NA,Anne Krebiehl MW,@AnneInVino,Pratsch 2016 Ried Kittel Sauvignon Blanc (Niederösterreich),Sauvignon Blanc,Pratsch
2193,US,"This wine is a unique in the state blend and features Cinsault (35%), Grenache (35%) and Mourvèdre. Pale peach in color with a slight bronze tinge, the aromas are light, with notes of strawberry, citrus zest and mineral. The flavors are dry, sleek and high acid. It's a perfect summer wine.",McKinley Springs Vineyard,89,24,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,@wawinereport,Syncline 2016 McKinley Springs Vineyard Rosé (Horse Heaven Hills),Rosé,Syncline
4247,Chile,"Sharp pointy aromas of citrus and green herbs are edgy. This feels minerally and citric, with no excess weight. Flavors of tangerine, lemon and passion fruit are pickled and briny, while this retains a salty slightly green character on the finish.",Spring Harvest,88,16,Leyda Valley,NA,NA,Michael Schachner,@wineschach,Montes 2016 Spring Harvest Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Montes
4385,France,"Strong wood aromas show in the toasty edge of this spicy wine. Ripe yellow fruits are full in the mouth, with a crisp, bright aftertaste to give a final lift.",NA,88,16,Burgundy,Mâcon-Milly Lamartine,NA,Roger Voss,@vossroger,Domaine Carrette 2016  Mâcon-Milly Lamartine,Chardonnay,Domaine Carrette
6178,US,Touches of ginger and orange zest lighten up the ample fruit flavors of this well-balanced value-priced wine. It has good acidity to match the ripeness of the Anjou pear and white peach flavors.,Lightly Oaked,87,8,California,California,California Other,Jim Gordon,@gordone_cellars,Woodbridge by Robert Mondavi 2016 Lightly Oaked Chardonnay (California),Chardonnay,Woodbridge by Robert Mondavi
6315,Italy,"Fresh and balanced, this bright savory sparkler delivers mouthfuls of green apple, white peach and lemon peel. Crisp acidity keeps it refreshing while a soft mousse gives it plenty of finesse. It has a dry juicy finish.",Dirupo Brut,92,19,Veneto,Valdobbiadene Prosecco Superiore,NA,Kerin O’Keefe,@kerinokeefe,Andreola 2016 Dirupo Brut  (Valdobbiadene Prosecco Superiore),Glera,Andreola
6319,US,"Aromas of candy corn, spice and almond butter are followed by full-bodied, tropical-fruit flavors that show a pleasing sense of richness and intensity. It's a delicious example of the variety, with a lingering finish.",Barrel Fermented,91,25,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Ashan 2016 Barrel Fermented Chardonnay (Columbia Valley (WA)),Chardonnay,Ashan
6865,Argentina,Citrus blossom and leesy vanilla notes open this balanced aromatic white from Argentina's north. Leesy tropcial-fruit flavors focus on lychee and lime. The wine is moderately long on a simple but solid finish.,Estate,89,15,Other,Salta,NA,Michael Schachner,@wineschach,Colomé 2016 Estate Torrontés (Salta),Torrontés,Colomé
6876,Germany,"Intensely rocky, salty mineral tones abound in this bright, citrusy off-dry Riesling. It's refreshingly brisk with a finish that's dry and steely. A remarkable buy for a Riesling of such complexity and depth.",Weinkellerei,89,13,Rheinhessen,NA,NA,Anna Lee C. Iijima,NA,Leonard Kreusch 2016 Weinkellerei Riesling (Rheinhessen),Riesling,Leonard Kreusch
