id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
42,France,"This is a festive wine, with soft, ripe fruit and acidity, plus a red berry flavor.",Nouveau,86,9,Beaujolais,Beaujolais,NA,Roger Voss,@vossroger,Henry Fessy 2012 Nouveau  (Beaujolais),Gamay,Henry Fessy
114,US,"Tar, dried meat, olallieberry and sharp cedar aromas show on this blend of 51% Cabernet Sauvignon and 49% Merlot. Dried strawberries and plums mix with thyme and dried rose petals on the palate.",BDX,87,18,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Pull 2012 BDX Red (Paso Robles),Bordeaux-style Red Blend,Pull
537,US,"A 100% varietal wine, this offers upfront structure and gravelly texture, its tannins robust. The medium-bodied ripeness allows plenty of room for dried herb and cedar, accents to the bolder notions of black raspberry jam and coffee.",NA,91,110,California,Napa Valley,Napa,Virginie Boone,@vboone,Padis 2012 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Padis
628,Australia,"This plush, full-bodied wine is already delicious, delivering wave after wave of savory fruit flavor, something like soy-marinated, char-grilled beef. Tannins are supple enough to make this wine drinkable now, yet plentiful enough to suggest ample cellaring potential. Drink now-2030.",Alluvial Fans,92,35,South Australia,McLaren Vale,NA,Joe Czerwinski,@JoeCz,Kangarilla Road 2012 Alluvial Fans Shiraz (McLaren Vale),Shiraz,Kangarilla Road
676,US,"Otis Harlan Vineyard in the Rattlesnake Hills provides the fruit for this wine. Distinctive aromas of lees, almond, toast and grass lead to creamy stone-fruit flavors that show persistence on the finish.",Dijon Clone,90,32,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,@wawinereport,Array 2012 Dijon Clone Chardonnay (Yakima Valley),Chardonnay,Array
699,South Africa,"This classic, iconic Pinotage opens with dense aromas of pressed purple violets, forest berries, raspberry sauce and fudge brownie. The lush and decadent palate offers more of the same, with a crushed velvet texture and final notes of licorice and toasted spice that linger long. It's delicious now, but should hold well through 2022.",Estate Wine,91,40,Simonsberg-Stellenbosch,NA,NA,Lauren Buzzeo,@laurbuzz,Kanonkop 2012 Estate Wine Pinotage (Simonsberg-Stellenbosch),Pinotage,Kanonkop
955,Italy,"This offers scents and flavors that recall stewed prune, raisin and black pepper. It's still tight, with aggressive tannins that leave a firm clenching finish. Give it a few years to let the tannins unfurl then drink up to capture the remaining fruit.",Nirvasco,87,50,Piedmont,Barolo,NA,Kerin O’Keefe,@kerinokeefe,Bersano 2012 Nirvasco  (Barolo),Nebbiolo,Bersano
1118,Italy,"Ripe black plum, forest floor, mint and spice notes lead the nose on this savory, medium-bodied red. The succulent, straightforward palate doles out fleshy black cherry and crushed raspberry accented with black pepper and clove alongside round tannins. Drink through 2015.",NA,90,18,Tuscany,Rosso di Montepulciano,NA,Kerin O’Keefe,@kerinokeefe,Dei 2012  Rosso di Montepulciano,Red Blend,Dei
1293,US,"Generous tannins surround a core of ripe, brawny blackberry fruit and a powerful imprint of dried herb in this wine, which is rich and concentrated. Earthy tobacco and chocolate seal the finish.",NA,89,75,California,Stags Leap District,Napa,Virginie Boone,@vboone,Cliff Lede 2012 Cabernet Sauvignon (Stags Leap District),Cabernet Sauvignon,Cliff Lede
1431,US,"This brings bracing minerality into the forefront, in a terroir-driven wine with excellent penetration and depth. A fresh mix of citrus and stone, this elevates Viognier into the top echelons of Washington white wines.",Stoneridge Vineyard,92,30,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Charles Smith 2012 Stoneridge Vineyard Viognier (Columbia Valley (WA)),Viognier,Charles Smith
1854,Spain,"Prune and raisin aromas announce ripeness, which comes with woodsy, earthy, murky berry scents. This feels snappy at first, then more heavy and baked. Prune and spice cake flavors are clumsy, heavy and lack cohesion on the finish.",Paniza,83,15,Northern Spain,Cariñena,NA,Michael Schachner,@wineschach,Alto Cinco 2012 Paniza Garnacha (Cariñena),Garnacha,Alto Cinco
1911,US,"A nice interpretation of Grenache Blanc. Blended with a drop of Viognier, it shows notes of orange and peach jam, honey, vanilla and toasty oak. The alcohol level is high. Drink up.",NA,87,25,California,Paso Robles,Central Coast,NA,NA,Summerwood 2012 Grenache Blanc (Paso Robles),Grenache Blanc,Summerwood
