id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
1906,Spain,"Overall this Callet-led blend might exceed its more oaked, richer brother known as Son Negre. Àn has a rooty, oak-driven nose with hints of herbs and tobacco, while the palate is dark and tasty, with blackberry, cherry and cured meat flavors. Finishes with pepper and a lash of leftover oak that hopefully will disappear as the wine ages. Drink now through 2012.",Àn,89,53,Spanish Islands,Vi de la Terra Illes Balears,NA,Michael Schachner,@wineschach,Ànima Negra 2004 Àn Red (Vi de la Terra Illes Balears),Red Blend,Ànima Negra
2309,Spain,"One sniff announces a wood pile's worth of toasty, dusty oak. But there's all the bold Tempranillo fruit and classic RDD terroir here to absorb it. Ripe as can be on the palate, with equal parts mulled black fruit, spice and mocha. It finishes smooth, with generous extract but nothing grating or grabby. Drink now through 2012.",Tinto Figuero 15 Reserva,90,54,Northern Spain,Ribera del Duero,NA,Michael Schachner,@wineschach,García Figuero 2004 Tinto Figuero 15 Reserva  (Ribera del Duero),Tempranillo Blend,García Figuero
2470,Spain,"Strawberry and raspberry aromas are a touch briny. This is lively in the mouth, with lasting acidity that offers kick to an aged Rioja. Spicy notes of pepper sit on top of base-level cherry and plum fruit, while toast and spice flavors along with lasting acidity drive the finish.",Gran Reserva,90,45,Northern Spain,Rioja,NA,Michael Schachner,@wineschach,Eduardo Garrido García 2004 Gran Reserva  (Rioja),Tempranillo Blend,Eduardo Garrido García
5644,Austria,"V.T.S. stands for Vintage Top Select, the prestige cuvee from Hans Moser. It's an eclectic blend of every grape imaginable, from Cabernet Sauvignon to Syrah, by way of Zweigelt and Blaufränkisch. What you get is a superrich wine that's beginning to mature, with dark plum jelly and sweet black fruit flavors. It is ripe and concentrated, just finishing with some firmness.",V.T.S.,90,NA,Burgenland,NA,NA,Roger Voss,@vossroger,Hans Moser 2004 V.T.S. Red (Burgenland),Red Blend,Hans Moser
7401,US,"A Bordeaux blend made from this high plateau between Sonoma County and Napa Valley. Tastes rugged and immature, with bright blackberry, currant and cedar flavors wrapped into tough tannins. Too powerful now. Try after 2010.",E3,87,42,California,Knights Valley,Sonoma,NA,NA,Elements of Sonoma 2004 E3 Red (Knights Valley),Bordeaux-style Red Blend,Elements of Sonoma
9222,US,"An eccentric, but not unlikeable, Merlot, with very ripe, almost baked, black currant flavors that have been well-oaked. Bone-dry, the wine finishes with the taste of exotic Asian spices.",The Devon Vineyard,87,26,California,Malibu-Newton Canyon,South Coast,NA,NA,Rosenthal-Malibu Estate 2004 The Devon Vineyard Merlot (Malibu-Newton Canyon),Merlot,Rosenthal-Malibu Estate
9766,Argentina,"A studly Malbec sourced from the Altamira section of the Uco Valley, then aged 18 months in new French oak. Much of this wine is fermented in plastic bins (not tanks), and the affiliated intensity grabs your attention. The blackberry flavors are potent and backed by heavy chocolate and toast. Lots of mouthfeel and power, with tannic grab. This wine can age several more years.",Catena Nicasia Vineyard,92,110,Mendoza Province,Uco Valley,NA,Michael Schachner,@wineschach,Bodega Catena Zapata 2004 Catena Nicasia Vineyard Malbec (Uco Valley),Malbec,Bodega Catena Zapata
9832,US,"Plenty of deep color, thick tannin and dark streaks of smoke and tar make this a stand-up steakhouse wine. The fruit does have an herbal edge but it is lingering, complex and interesting. Think of it as the vinous equivalent of a cello-viola sonata—dark and mysteriously intertwined.",O.M.O.,89,30,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Woodinville Wine Cellars 2004 O.M.O. Red (Columbia Valley (WA)),Red Blend,Woodinville Wine Cellars
10831,Australia,"Gemtree's Obsidian Shiraz ratchets up the intensity from its usual offerings, adding structure and richness to straight-ahead aromas and flavors of cherries, coffee and vanilla. The wood sticks out a little on the finish, so give it another year or two in the bottle, then drink it over the next 10.",Obsidian,90,50,South Australia,McLaren Vale,NA,Joe Czerwinski,@JoeCz,Gemtree 2004 Obsidian Shiraz (McLaren Vale),Shiraz,Gemtree
10835,Australia,"Matured 18 months in French oak, this rich, velvety-textured Shiraz shows plenty of vanilla influence as a result. But there's also plenty of ripe blackberry fruit, and the overall impression is of a lush, fruity wine that would make a lovely steakhouse red.",Eight Songs,90,38,South Australia,Barossa,NA,Joe Czerwinski,@JoeCz,Peter Lehmann 2004 Eight Songs Shiraz (Barossa),Shiraz,Peter Lehmann
