id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
2381,Portugal,"This is the lightest in a series of wines featuring the Avesso grape. Herbal, crisp and with plenty of acidity, it's also fruity and ready to drink.",Avesso & Azal,87,13,Vinho Verde,NA,NA,Roger Voss,@vossroger,Casa de Vilacetinho 2016 Avesso & Azal White (Vinho Verde),Portuguese White,Casa de Vilacetinho
3563,Italy,"Made entirely from Nero d'Avola, this opens with black-skinned berry, sun-baked earth and Mediterranean brush aromas. It's polished and savory on the palate and offers juicy black cherry, raspberry jam and white pepper notes alongside smooth tannins. It's made to be enjoyed young, so drink soon.",NA,89,17,Sicily & Sardinia,Terre Siciliane,NA,Kerin O’Keefe,@kerinokeefe,Colosi 2016 Nero d'Avola (Terre Siciliane),Nero d'Avola,Colosi
3569,Germany,"Pristine peach, tangerine and blossom notes form the core of this fragrant fruity Riesling. Balanced in sweetness and reverberating with acidity, it's an exceptional value for such a juicy satisfying sip. Capture its youthful exuberance now through 2020.",Piesporter Goldtröpfchen Spätlese,89,12,Mosel,NA,NA,Anna Lee C. Iijima,NA,St. Christopher 2016 Piesporter Goldtröpfchen Spätlese Riesling (Mosel),Riesling,St. Christopher
5840,US,"From one of the Riboli family's new estate vineyards, this bottling is a clean but quite ripe style of Viognier, with blousy aromas of tuberose, coconut and guava. It's tighter on the palate, with honeydew, key lime and guava sorbet flavors.",Stefano Vineyard,88,20,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,San Simeon 2016 Stefano Vineyard Viognier (Paso Robles),Viognier,San Simeon
6017,US,"This wine starts with a creamy nose of apricot, banana and orangesicle but then a more oxidative quality comes through of slightly sour guava and pineapple. It's tight and tart on the sip, combining banana, guava and macadamia nut richness with grapefruit peel sourness. It's an interesting and unique wine.",Estate Grown,90,30,California,Ballard Canyon,Central Coast,Matt Kettmann,@mattkettmann,Stolpman 2016 Estate Grown Roussanne (Ballard Canyon),Roussanne,Stolpman
6966,Italy,"The nose is rather shy but eventually shows earthy aromas of grilled herb, charcuterie and ground clove. The aromas follow over to the juicy, rather rustic palate along with red cherry and a funky hint of game. It's easy drinking, with loose, somewhat fleeting tannins.",NA,86,14,Veneto,Valpolicella,NA,Kerin O’Keefe,@kerinokeefe,Tenuta Casaletti 2016  Valpolicella,Red Blend,Tenuta Casaletti
6973,Chile,"Lean, racy aromas of green fruits and cactus pad announce a pinched, zingy, high-acid palate. Briny, lightly green citrus flavors finish tight and chalky, with raw acidity that you can feel on your teeth and gums.",Reserva,86,11,Bío Bío Valley,NA,NA,Michael Schachner,@wineschach,Agustinos 2016 Reserva Sauvignon Blanc (Bío Bío Valley),Sauvignon Blanc,Agustinos
6983,Italy,"Dark-skinned berry and ground clove aromas lift out of the glass. Reflecting the nose, the no-frills, enjoyable palate offers Marasca cherry and a black-pepper note alongside easygoing tannins. It's simple but well made.",NA,86,15,Veneto,Bardolino Classico,NA,Kerin O’Keefe,@kerinokeefe,Delibori 2016  Bardolino Classico,Red Blend,Delibori
7307,France,"This is a ripe and soft blend of Sauvignon Blanc and Sémillon. Well balanced, it has rich, spicy fruit lifted by lemon and apple flavors and by the final acidity. It's ready to drink now.",NA,90,10,Bordeaux,Bordeaux Blanc,NA,Roger Voss,@vossroger,Château Vircoulon 2016  Bordeaux Blanc,Bordeaux-style White Blend,Château Vircoulon
7460,France,"After several years working in wine commerce and tourism, Céline Guguen-Brocard in 2013 studied winemaking. This is a bright result in partnership with Frédéric Gueguen, a former winemaker for her father, and Jean-Marc Brocard. This rosé is bright, crisp and full of cranberry fruit and tangy acidity. Drink now.",Domaine Marie B.,86,18,Burgundy,Bourgogne,NA,Roger Voss,@vossroger,Domaine Gueguen 2016 Domaine Marie B.  (Bourgogne),Rosé,Domaine Gueguen
7461,France,"A simple, soft Chardonnay from the Mâconnais region, this is rounded. A touch of caramel adds extra flavor to the warm fruit. Green plum and melon dominate this wine that is ready to drink.",NA,86,18,Burgundy,Mâcon-Villages,NA,Roger Voss,@vossroger,Domaine Pascal et Mireille Renaud 2016  Mâcon-Villages,Chardonnay,Domaine Pascal et Mireille Renaud
7770,Austria,"Both tropical and herbal notes join the citrus flavors on the nose, hinting of passion fruit as well as mint. The palate tones this down and puts ripe lemon in the spotlight. Sleek and slender, the body has a creamy element of yeast but is dry and brisk. The finish is very balanced and lasting.",Kremser Weinberge,91,18,Niederösterreich,NA,NA,Anne Krebiehl MW,@AnneInVino,Türk 2016 Kremser Weinberge Riesling (Niederösterreich),Riesling,Türk
8155,France,"Crisp and fruity, this wine is full of apple and citrus flavors. It also features a touch of wood and spice, with a creamy aftertaste from the light wood aging. Drink now.",NA,87,30,Bordeaux,Bordeaux Blanc,NA,Roger Voss,@vossroger,Château Mont-Pérat 2016  Bordeaux Blanc,Bordeaux-style White Blend,Château Mont-Pérat
8171,Portugal,"In praise in the Loureiro grape, this dry wine has lively acidity while also having a ripe full texture of apples and pink grapefruit. The wine is crisp and intensely fruity. Drink now and until early 2018.",Maria Bonita,87,12,Vinho Verde,NA,NA,Roger Voss,@vossroger,Wines & Winemakers 2016 Maria Bonita Loureiro (Vinho Verde),Loureiro,Wines & Winemakers
8369,France,"Named after the many panoramic capes along the Atlantic coast of southwest France, this fine blend of Colombard, Gros Manseng and Sauvignon Blanc is bright and crisp with lively acidity and a juicy, herbal character. Drink now, preferably near the sea.",Villa Grand Cap,87,11,France Other,Vin de France,NA,Roger Voss,@vossroger,Lionel Osmin & Cie 2016 Villa Grand Cap White (Vin de France),White Blend,Lionel Osmin & Cie
8606,Portugal,"This is a soft wine with open fruits and gentle tannins. A blend of local varieties along with Syrah, the wine is smoothly textured, generous and ready to drink.",Terra Brava,86,15,Alentejano,NA,NA,Roger Voss,@vossroger,Perescuma 2016 Terra Brava Red (Alentejano),Portuguese Red,Perescuma
9063,Italy,"This textbook Barbera opens with classic varietal aromas of dark berry, blue flower and ground spice. The vibrant, full-flavored palate offers juicy black cherry, crushed raspberry and licorice notes alongside fresh acidity and smooth tannins. It's made for sheer drinking pleasure, so enjoy soon.",L'Avvocata,89,15,Piedmont,Barbera d'Asti,NA,Kerin O’Keefe,@kerinokeefe,Coppo 2016 L'Avvocata  (Barbera d'Asti),Barbera,Coppo
9844,US,"Crisp-tart tangerine, nectarine and pineapple abound on this fruity, forward Chardonnay. While moderate in body and alcohol, it feels plump and silky on the palate and finishes with a touch of lingering warmth. Drink now through 2020.",Estate Bottled,86,16,New York,Hudson River Region,New York Other,Anna Lee C. Iijima,NA,Whitecliff Vineyard 2016 Estate Bottled Chardonnay (Hudson River Region),Chardonnay,Whitecliff Vineyard
9867,France,"This wine is crisp and deliciously fruity. With bright acidity, apple and citrus flavors and a strong mineral texture, it is ready to drink.",NA,86,16,Burgundy,Mâcon-Cruzille,NA,Roger Voss,@vossroger,Domaine de l'Echelette 2016  Mâcon-Cruzille,Chardonnay,Domaine de l'Echelette
10558,France,"This is a fat, soft and smooth wine. It has juicy red fruit and acidity, with light tannins that lend support. It's ready to drink.",Le Phare Merlot,84,10,France Other,Atlantique,NA,Roger Voss,@vossroger,Terre de Vignerons 2016 Le Phare Merlot Merlot (Atlantique),Merlot,Terre de Vignerons
10563,Portugal,"This is an off-dry wine, soft with strawberry flavors that are balanced by crisp acidity. It is light and fruity—a fine wine to drink as an apéritif.",Cara Viva,84,18,Lisboa,NA,NA,Roger Voss,@vossroger,DFJ Vinhos 2016 Cara Viva Rosé (Lisboa),Rosé,DFJ Vinhos
10568,US,"This wine has a hot-pink color, effusive strawberry and cherry aromas and then sweet fruit flavors that give a sugary impression on the palate. It's very simple in approach and low in alcohol.",White,84,8,California,California,California Other,Jim Gordon,@gordone_cellars,Woodbridge by Robert Mondavi 2016 White Zinfandel (California),Zinfandel,Woodbridge by Robert Mondavi
10699,Germany,"Smoky and earth tones persist from nose to finish here, obscuring fresh lemon and lime on the palate. While off dry in style, its a savory wine with a slightly bitter, waxy finish.",Made With Organic Grapes,84,15,Rheinhessen,NA,NA,Anna Lee C. Iijima,NA,Art of Earth 2016 Made With Organic Grapes Riesling (Rheinhessen),Riesling,Art of Earth
12652,France,This is both fruity and deliciously crisp. It has the light touch of the vintage—red fruits attractively balancing with the acidity and the tangy lemon edge. The aftertaste is both fruity and herbal. Drink now.,NA,90,22,Provence,Côtes de Provence Sainte-Victoire,NA,Roger Voss,@vossroger,Mas de Cadenet 2016 Rosé (Côtes de Provence Sainte-Victoire),Rosé,Mas de Cadenet
13068,US,"This vintage shows cut grass, ripe apple, pear, wet cement and nectarine sorbet aromas in a wine that's almost as clear as water. The palate is textural and full of zip, with rainy day-like crispness and green fruit flavors.",242,90,11,California,San Bernabe,Central Coast,Matt Kettmann,@mattkettmann,Noble Vines 2016 242 Sauvignon Blanc (San Bernabe),Sauvignon Blanc,Noble Vines
15413,Chile,"Briny citrus and grapefruit aromas are controlled. This feels simple and a bit hollow, while pyrazine-based flavors of grapefruit and green veggies finish bland, with lingering citrus notes.",Reserva,85,11,Leyda Valley,NA,NA,Michael Schachner,@wineschach,Santa Carolina 2016 Reserva Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Santa Carolina
