id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
1257,Spain,"Cameron Hughes bottles dozens of wines from California growers, and now he's expanded to include Rioja and Campo de Borja in Spain along with South Africa. This wine is made in the full-throttled, modern style. There's copious oak, toast and darkness on the bouquet, and then full-bodied black plum, raspberry and spice flavors. Quite a bulky, oaky style, but also one endowed with chocolate, nuttiness and depth.",Lot 93,88,21,Northern Spain,Rioja,NA,Michael Schachner,@wineschach,Cameron Hughes 2004 Lot 93  (Rioja),Tempranillo,Cameron Hughes
1485,US,"The vineyard is on Howell Mountain. It's an awkward wine, with lots to like, but some problems. On the plus side is enormous  cassis, cherry and chocolate fruit flavor and rich, fine tannins, and the 100% new oak seems proper given the wine's volume. But there's too much sugary sweetness in the finish, almost like a dessert wine.",Bancroft Ranch Vineyard,85,75,California,Napa Valley,Napa,NA,NA,Beringer 2004 Bancroft Ranch Vineyard Merlot (Napa Valley),Merlot,Beringer
1704,Israel,"The 18 months of aging in 90% American oak really shows in the forward flavors and aromas of vanilla and mocha. Some black fruit shines through on the palate in the form of cassis and black cherry. Balanced and round, though generally light weight.",Estate Bottled Reserve Kosher,86,35,Negev Hills,NA,NA,Lauren Buzzeo,@laurbuzz,Kadesh Barnea 2004 Estate Bottled Reserve Kosher Cabernet Sauvignon (Negev Hills),Cabernet Sauvignon,Kadesh Barnea
2318,Italy,"Franco Pacenti makes excellent use of wood, resulting in a Brunello that shows fine balance between fruit and spice. The wine exhibits a slightly brownish hue but brings bright freshness and acidity to the table. Pair it with pasta or cheese risotto.",NA,90,NA,Tuscany,Brunello di Montalcino,NA,NA,NA,Canalicchio Franco Pacenti 2004  Brunello di Montalcino,Sangiovese Grosso,Canalicchio Franco Pacenti
3152,US,"Here's a Cab that needs food to round it off and polish its rough edges. Very dry and a bit angular in tannins, with a peppery bite and generous flavors of cherries and blackberries.",Heritage Reserve,89,50,California,Sonoma Valley,Sonoma,NA,NA,Schug 2004 Heritage Reserve Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,Schug
3657,Argentina,"Apartado, a high-flying Bordeaux blend of Malbec, Cabernet and Merlot, shows up only occasionally, but when it does it shines. This vintage is stunning; the black cherry and wild berry flavors are lively and honest, while the wine's structure is just where it should be. With a juicy steak or lamb chops, this wine will bowl you over.",Apartado,92,64,Mendoza Province,Mendoza,NA,Michael Schachner,@wineschach,Felipe Rutini 2004 Apartado Red (Mendoza),Bordeaux-style Red Blend,Felipe Rutini
4988,US,"Honey-sweet and direct, with citrus jam, apricot essence, crème brûlée and vanilla cream flavors. Fine with white cookies, lemon chiffon pie, pineapple sorbet.",Madeline,88,35,California,Napa Valley,Napa,NA,NA,Prager 2004 Madeline Riesling (Napa Valley),Riesling,Prager
7319,US,"Soft and thick in the mouth, even heavy, with ripe pie-filling flavors of blackberries and cherries that finish sweet.",NA,82,35,California,Lodi,Central Valley,NA,NA,Cinnabar 2004 Cabernet Franc (Lodi),Cabernet Franc,Cinnabar
9368,US,"This is the least successful Judd's Hill Cabernet in recent memory. The current '04 bottling is lean, with cherry tea and mint flavors. A disappointment.",NA,84,42,California,Napa Valley,Napa,NA,NA,Judd's Hill 2004 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Judd's Hill
10847,Italy,"You'll love the vertical delivery of this delicate Barolo. Aromas of cherry cola, cedar, truffle and anise go straight to the nose and are followed by subtle shadings of wild berry, clove, allspice and a hint of dill. Instead of intensity, this wine offers penetration and persistency with a bright and crisp mouthfeel.",Vigna Cannubi,90,90,Piedmont,Barolo,NA,NA,NA,Barale Fratelli 2004 Vigna Cannubi  (Barolo),Nebbiolo,Barale Fratelli
10864,Spain,"Don't dismiss this aged Toro because it smells cheesy and leathery, and don't give up on it when you're hit with massive tannins. Because once this airs out and settles, you'll have a brawny wine with earthy, loamy flavors of baked blackberry and cassis. Nine years after harvest this is still tannic, grabby and earthy as they come. Drink now through 2019.",Reserva,91,120,Northern Spain,Toro,NA,Michael Schachner,@wineschach,Elias Mora 2004 Reserva  (Toro),Tinta de Toro,Elias Mora
12465,Italy,"The subtle nose, with an alluring fusion of mineral, bing cherry, toffee and black earth scents promises a bit more than the palate can deliver. The fruit turns a bit stewed in the mouth though firm acidity bolsters the package and the finish is short and a bit jagged but flavorful.",Rumanota,84,NA,Piedmont,Piedmont,NA,NA,NA,Romana Carlo 2004 Rumanota Barbera (Piedmont),Barbera,Romana Carlo
13397,Italy,"From the 2004 vintage, this is a thin and slightly sour Valpolicella that would pair with cheesy pizza or ravioli filled with ricotta. The natural freshness and brightness of the fruit will cut through fatty dishes.",NA,86,32,Veneto,Valpolicella Classico Superiore,NA,NA,NA,Marchesi Fumanelli 2004  Valpolicella Classico Superiore,"Corvina, Rondinella, Molinara",Marchesi Fumanelli
13458,Chile,"Traditional is the best way to describe this blend. It starts with tobacco and other sweet-leaf aromas, while the palate is lively and healthy, with mildly candied cherry and raspberry flavors. With hints of herbs, olive and tobacco, this comes across like a prototype Chilean red. Imported by Billington Imports, Inc.",Finis Terrae,89,19,Maipo Valley,NA,NA,Michael Schachner,@wineschach,Cousiño-Macul 2004 Finis Terrae Cabernet Sauvignon-Merlot (Maipo Valley),Cabernet Sauvignon-Merlot,Cousiño-Macul
16344,US,"It may be that this wine needs time in the cellar, but right now, it's tough and tannic. There are some fine blackberry, cassis, spicy plum and cedar flavors, and it could blossom after 2008 for a few years.",Symphony 3,87,60,California,Napa Valley,Napa,NA,NA,Bourassa Vineyards 2004 Symphony 3 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Bourassa Vineyards
18564,Italy,"This is a simple, correct Valpolicella with clean aromas of cherry, blueberry, white almond and raspberry cola. It has a smooth, soft mouthfeel with one-dimensional fruit flavors.",NA,86,35,Veneto,Valpolicella Classico Superiore,NA,NA,NA,L'Arco 2004  Valpolicella Classico Superiore,"Corvina, Rondinella, Molinara",L'Arco
18657,Italy,"Poggio Nardone delivers a thick and succulent Brunello with ripe notes of forest fruit and blackberry backed by spice and tobacco leaf. The wine is dense, creamy and ends with a note of sweetness followed by lingering smoke and spice.",NA,92,NA,Tuscany,Brunello di Montalcino,NA,NA,NA,Poggio Nardone 2004  Brunello di Montalcino,Sangiovese Grosso,Poggio Nardone
19474,US,"Adelaida's basic Paso Cab is delicious and charming, a wine to enjoy with grilled meats or even a simple roast chicken. Direct in blackberry, currant and chocolate flavors, it finishes a little sweet.",NA,85,30,California,Paso Robles,Central Coast,NA,NA,Adelaida 2004 Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Adelaida
19491,Israel,"A dark, oaky Bordeaux blend with loads of cassis, black berries, vanilla and spice. Chewy and a touch herbal on the palate, it will soften when paired with food, especially red meat.",Limited Edition Kosher,85,70,Israel,NA,NA,Lauren Buzzeo,@laurbuzz,Carmel 2004 Limited Edition Kosher Red (Israel),Bordeaux-style Red Blend,Carmel
19698,Spain,"Savory mint and herbal aromas accent leafy, classic red fruit on the bouquet, while plum, berry, mineral, black olive and herbs work the palate. The wine transitions from one stage to the next without much trouble, and within the folds there are some complexities. A measurable step up from the bargain barrel milieu.",Cune Crianza,88,15,Northern Spain,Rioja,NA,Michael Schachner,@wineschach,CVNE 2004 Cune Crianza  (Rioja),Tempranillo Blend,CVNE
19984,US,"Here's a nice, smooth-drinking red wine that's rich enough to serve with your best fare. The balance is nice, with crisp acids and tannins framing cherry, red currant and mocha flavors. Try this medium-bodied wine as an alternative to Cabernet or Merlot.",NA,87,27,California,El Dorado,Sierra Foothills,NA,NA,Madroña 2004 Malbec (El Dorado),Malbec,Madroña
21312,Italy,"There's a milky, lactic aspect to this wine that takes a few seconds to absorb. Once you do, the nose is greeted by cherry and black spice. The mouthfeel is determined and sharp.",Cannubi Riserva,85,NA,Piedmont,Barolo,NA,NA,NA,Borgogno F.lli Serio e Battista 2004 Cannubi Riserva  (Barolo),Nebbiolo,Borgogno F.lli Serio e Battista
21624,US,"This is the best Potelle Syrah I've ever had, but be forewarned: It's an extraordinarily tannic wine that shows its 1,800-foot mountain origins. It clocks in at 13.9% alcohol, yet it's bone dry. The fruit is powerfully concentrated in blackberries enhanced with sweet, smoky oak. If ever there was a Syrah for the cellar, this is it. Best now (if you like young tannic wines, but please decant) and for at least eight years, as it gradually mellows.",VGS,93,75,California,Mount Veeder,Napa,NA,NA,Château Potelle 2004 VGS Syrah (Mount Veeder),Syrah,Château Potelle
22427,Portugal,"A ripe, jammy, caramel style, with super-sweet fruit and spice followed by toast and fig jam. The wine is big, bold, opulent, finishing with bright berry flavors.",Late Bottled Vintage,88,20,Port,NA,NA,Roger Voss,@vossroger,Quinta da Gaivosa 2004 Late Bottled Vintage  (Port),Port,Quinta da Gaivosa
23875,Italy,"Vibrant and full of good cheer, this ruby-colored Recioto boasts cherry, red apple, Turkish spice, leather and dark chocolate. In fact, it would make a perfect companion to chocolate-based dishes. The mouthfeel is chewy and rich with lively cherry intensity and silky tannins. It is worth pointing out, however, that I tasted three corked bottles before finding a good one.",Capitel Fontana,90,60,Veneto,Recioto della Valpolicella Classico,NA,NA,NA,Tedeschi 2004 Capitel Fontana  (Recioto della Valpolicella Classico),Red Blend,Tedeschi
25442,France,"The ancient vineyard of Tour Carnet, first planted in the 15th century, is into a renaissance. This wine, which showed too many tannins when in barrel, is now coming to life. The balance, the acidity and the seductive perfumes promise plenty. So does the structure, just hinting at bitterness, a function of its youthfulness. Keep for 5–8 years.",NA,91,30,Bordeaux,Haut-Médoc,NA,Roger Voss,@vossroger,Chateau La Tour Carnet 2004  Haut-Médoc,Bordeaux-style Red Blend,Chateau La Tour Carnet
26096,US,"Production was 10,000 cases, amazing when you consider how good this mountain wine is. Immediately drinkable for the soft purity of the tannins and complex cassis, chocolate and oak flavors, it has the sturdy structure to develop for some years, but is best now for its elegant purity. Hess is on a real Cabernet roll, and is one of Napa's overlooked stars.",Estate Grown,92,50,California,Mount Veeder,Napa,NA,NA,Hess Collection 2004 Estate Grown Cabernet Sauvignon (Mount Veeder),Cabernet Sauvignon,Hess Collection
27526,Italy,"Not as intense as other Tolaini wines, this Sangiovese (with 15% Merlot) doles out measured portions of prune, plum, black cherry, leather, resin and tobacco. In the mouth, it has cherry flavors, dense tannins and a long finish.",Al Passo,88,20,Tuscany,Toscana,NA,NA,NA,Tolaini 2004 Al Passo Sangiovese (Toscana),Sangiovese,Tolaini
27531,Portugal,"This wine is flavorful, with plenty of blackberry fruit, as well as a dense, tannic heart. The fruit's edges are smoothed by the wood aging, but it is still fruit that dominates, ripe, hearty and packed with acidity to finish.",Quinta do Cachão,88,10,Douro,NA,NA,Roger Voss,@vossroger,Messias 2004 Quinta do Cachão Touriga Franca (Douro),Touriga Franca,Messias
27532,Portugal,"Made from the Arinto grape, this wine has a lively, vibrant, lifted green fruit character, very crisp like apple skins, deliciously fresh, with just some caramel edges to round it out. To finish, it shows some structure from the crisp acidity.",NA,88,NA,Bucelas,NA,NA,Roger Voss,@vossroger,Quinta do Avelar 2004 Arinto (Bucelas),Arinto,Quinta do Avelar
27546,Italy,"This is a masculine blend of Montepulciano and Cabernet Sauvignon, for structure, color and tannins, and Sangiovese, for delicate aromas. Coffee, leather, tobacco and sweet cherry are woven within the wine's succulent, meaty consistency.",Boschi Salviati,87,19,Tuscany,Toscana,NA,NA,NA,San Luciano 2004 Boschi Salviati Red (Toscana),Red Blend,San Luciano
28209,US,"At about four years of age, Talbott's '04 tastes overripe. It has the aromas and flavors of a botrytized, late-harvest Chardonnay, brimming with apricot jam and pineapples, except that it's bone dry. With the very high acidity, this makes it unbalanced and not entirely enjoyable. This is a bottling that seems to do better in cooler vintages.",Diamond T Estate,85,65,California,Monterey County,Central Coast,NA,NA,Talbott 2004 Diamond T Estate Chardonnay (Monterey County),Chardonnay,Talbott
28912,US,"Basic country-style Zin, dry and on the harsh side tannin-wise, with some green, mint and dried herb flavors to the brambly wild berry fruit. This is a gulping wine for backyard barbecues.",NA,83,14,California,Lodi,Central Valley,NA,NA,Bargetto 2004 Zinfandel (Lodi),Zinfandel,Bargetto
29653,Italy,"Oak renderings of spice and toast dominate this hearty Primitivo at first but eventually give way to molasses, plum cake and candied fruit. The wine is big and sticky with sour almond flavors and would pair with meat stew or aged cheese.",Artas,88,34,Southern Italy,Salento,NA,NA,NA,Castello Monaci 2004 Artas Primitivo (Salento),Primitivo,Castello Monaci
29810,France,"Made from 50-year-old vines, this is a fine wine with a steely minerality. Partial fermentation in oak gives it complexity without detracting from it's elegant fruitiness. Floral notes and white and yellow fruits are balanced by a hint of toast. It's ready to drink now, but will improve over the next few years.",Quintessence Premier Cru Brut Millésime,94,50,Champagne,Champagne,NA,Roger Voss,@vossroger,Lelarge-Pugeot 2004 Quintessence Premier Cru Brut Millésime  (Champagne),Champagne Blend,Lelarge-Pugeot
30970,Argentina,"More syrupy and chunky than ideal, but still a good wine with grilled meat, root beer and berry extract on the bouquet. The body seems a little baked and heavy, with molasses and raisin flavors mixing with blackberry. Finishes with melted brown sugar and soft tannins. A full, deep wine that shows a few signs of being overripe.",Afincado Las Compuertas Vineyard,87,45,Mendoza Province,Mendoza,NA,Michael Schachner,@wineschach,Terrazas de Los Andes 2004 Afincado Las Compuertas Vineyard Malbec (Mendoza),Malbec,Terrazas de Los Andes
31197,Italy,"The fine folks at Castello di Monsanto manage to always produce elegant and harmonious wines from Tuscany. This exceptional Cabernet Sauvignon shows remarkable quality both in terms of its flavor presentation and its territory-driven personality. The long fade is colored by blackberry, cherry and spice flavors.",Nemo,93,50,Tuscany,Toscana,NA,NA,NA,Castello di Monsanto 2004 Nemo Cabernet Sauvignon (Toscana),Cabernet Sauvignon,Castello di Monsanto
32557,Italy,"Dense and rich, this darkly concentrated Amarone is redolent of mature fruit, strawberry jam, tobacco leaf, cedar wood, cigar box and brown sugar. It feels syrupy and dense on the palate with soft tannins and a smooth finish.",I Saltari Le Vigne di Turano,92,62,Veneto,Amarone della Valpolicella,NA,NA,NA,Sartori 2004 I Saltari Le Vigne di Turano  (Amarone della Valpolicella),"Corvina, Rondinella, Molinara",Sartori
36281,Austria,"Berry fruit flavors give this ripe, still-young wine plenty of fresh fruitiness. The dryness, which should be at the core of a good Blaufränkisch, is still there, but it is overlaid by the delicious fruit and light acidity.",NA,87,17,Burgenland,NA,NA,Roger Voss,@vossroger,Höpler 2004 Blaufränkisch (Burgenland),Blaufränkisch,Höpler
36337,US,"In 2004 winemaker Chuck Reininger put the accent on Merlot (45%), filling in the rest with Cabernet Sauvignon, Cab Franc and Syrah. Sweet and sappy, spicy and loaded with chocolate and cherries, it's a real flavor-packing bombshell that is sure to delight.",Pomatia,88,20,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Helix by Reininger 2004 Pomatia Red (Columbia Valley (WA)),Red Blend,Helix by Reininger
37448,Italy,"This Tuscan 65-35 Chardonnay-Pinot Blanc blend is golden delicious with a delicate toasty-smoky embroidery on the fringe of mature peach, vanilla, banana and white stone. It exhibits beautiful richness and depth in the mouth, with a complex collection of yellow fruit flavors, and bright acidity on the close.",Bàtar,91,78,Tuscany,Toscana,NA,NA,NA,Agricola Querciabella 2004 Bàtar White (Toscana),White Blend,Agricola Querciabella
37613,Italy,"This has textbook aromas of smoke, earth and cherry. On the palate, the flavors come through, and if in the final analysis, it lacked a little concentration, the complexity was here, and the finish is decent. Imported by Global E. Selections, LLC.",Conca D'Oro,87,20,Piedmont,Langhe,NA,NA,NA,Giribaldi 2004 Conca D'Oro Nebbiolo (Langhe),Nebbiolo,Giribaldi
39608,France,"This toasty, spicy selection is dominated by strong new-wood flavors. It has a rich character, with pear and peach flavors and gentle acidity. There is a crisp finish to this ripe wine.",Millésime Brut,88,50,Champagne,Champagne,NA,Roger Voss,@vossroger,H. Blin 2004 Millésime Brut  (Champagne),Champagne Blend,H. Blin
39663,Chile,"Rich, succulent and exotic, this Syrah captures the appealing spice and leather notes that are capable of accenting any good red wine. Alongside there's immense black fruit flavors and an underbelly of oaky coffee and mocha. A  touch narrow and short on the finish.",Floresta Alto,91,45,Maipo Valley,NA,NA,Michael Schachner,@wineschach,Santa Rita 2004 Floresta Alto Syrah (Maipo Valley),Syrah,Santa Rita
39980,Italy,"Awkward notes at the beginning blow off quickly to reveal mature notes of plum, raisin and blackberry jam. The wine tastes thick and slightly sweet and has a chewy, dense mouthfeel.",Moi,84,18,Southern Italy,Primitivo di Manduria,NA,NA,NA,Vigne & Vini 2004 Moi  (Primitivo di Manduria),Primitivo,Vigne & Vini
40733,US,"This is pure Cabernet from one of Washington's oldest vineyards. Cold Creek is a hot site, and its grapes are scattered throughout many of the Ste. Michelle brands, often providing the core fruit. Here is the essence, a wine that opens a bit grudgingly, but has structure and concentration if you take the time to let it blossom. Dense cherry and cassis fruit is tightly wound with balancing acids. The use of new oak is restrained, but sufficient, and this is a wine that should age nicely for many years.",Cold Creek Vineyard,91,26,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Chateau Ste. Michelle 2004 Cold Creek Vineyard Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Chateau Ste. Michelle
41965,Italy,"Ferrari's Brut Perlé (made with 100% Chardonnay) offers soft, foamy perlage that enhances a sense of softness and fullness on the palate. Crisp and tonic, it drinks very well but it leaves enough body and persistency to fuel a long finish.",Brut Perlé,91,32,Northeastern Italy,Trento,NA,NA,NA,Ferrari 2004 Brut Perlé Chardonnay (Trento),Chardonnay,Ferrari
42550,US,"You can call this blend of Syrah, Petite Sirah, Mourvèdre and Grenache a Rhône blend, but it's like nothing that ever came from France. Distinctly Californian in softness and ripeness, it has jammy, slightly sweet flavors of cherries, blackberries and chocolate.",Heritage Vintage Red Wine,84,30,California,Paso Robles,Central Coast,NA,NA,San Antonio 2004 Heritage Vintage Red Wine Red (Paso Robles),Rhône-style Red Blend,San Antonio
43199,US,"This is a gorgeous Cabernet, but it's pretty young, and while it's delicious now due to the ripe fruit, it really needs time. Wrapped in fresh, tight tannins, it displays powerful red and black currant, blackberry, cherry, chocolate and vanilla oak flavors, and shows the elegant, important mouthfeel of a top Napa Cab. Give it until after 2008, if you can keep your hands off, and will come into its own after 2010.",Estate Grown,93,75,California,Napa Valley,Napa,NA,NA,Clark-Clauden 2004 Estate Grown Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Clark-Clauden
