id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
108,US,"Lots of spearmint, coyote mint, hot licorice, ginger snaps and Dr Pepper spice up the strawberry fruit of this wine that provides a very herbal take on the grape. Oregano, marjoram, thyme and dill all make a showing on the sip, against a backbone of sweet cherry and blackberry fruit, finishing on cedar.",J.D. Hurley,87,26,California,Santa Clara Valley,Central Coast,Matt Kettmann,@mattkettmann,Martin Ranch 2014 J.D. Hurley Zinfandel (Santa Clara Valley),Zinfandel,Martin Ranch
363,France,"This is an opulent wine from one of the fabled series of white Grand Crus. Along with generous yellow fruits and ripe citrus, it has weight and gravitas. Spice from the wood fills things out even more, giving the wine its balance, its intensity and its future. Drink from 2022.",NA,95,380,Burgundy,Criots-Bâtard-Montrachet,NA,Roger Voss,@vossroger,Louis Latour 2014  Criots-Bâtard-Montrachet,Chardonnay,Louis Latour
519,US,"Deliciously fruity but also well-structured, this full-bodied wine has excellent concentration and good balance. Effusive aromas of blueberry and black cherry lead to opulent but not overripe berry flavors that are lightly accented by clove and cinnamon nuances.",The Brat,91,36,California,Calaveras County,Sierra Foothills,Jim Gordon,@gordone_cellars,Prospect 772 2014 The Brat Grenache (Calaveras County),Grenache,Prospect 772
645,US,"Pommard and Wädenswil clones are combined here, yielding a stylish, well-defined wine with spicy berry fruit. Flavors punch through into a deep and detailed finish, with streaks of cola and caramel. The balance is spot-on.",Freedom Hill Vineyard,92,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Purple Hands 2014 Freedom Hill Vineyard Pinot Noir (Willamette Valley),Pinot Noir,Purple Hands
668,US,"While dry in style, this lithe, delicately framed Riesling packs a punch of ripe, rich tropical fruit. It's blossomy and buoyantly fruity, yet brashly mineral as well. Made using “virgin berries”, uniquely seedless grapes with a tendency towards exuberant aroma and flavor concentration.",Virgin Berry,90,26,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,NA,Raphael 2014 Virgin Berry Riesling (North Fork of Long Island),Riesling,Raphael
702,France,"Produced by the owners of Châteauneuf-du-Pape estate Château Mont-Redon, this is a full and fruity wine. It has a good balance between acidity and red berry fruits that give a rich character. Packed with flavor, it's ready to drink.",NA,91,17,Provence,Côtes de Provence,NA,Roger Voss,@vossroger,Château Riotor 2014 Rosé (Côtes de Provence),Rosé,Château Riotor
942,US,"Stewy plum and cherry jam lie at the heart of this densely layered, though silky-smooth wine, light bodied and ethereal despite the ripeness of fruit flavor. It finishes simply and without fuss.",NA,87,34,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Ektimo Vineyards 2014 Pinot Noir (Russian River Valley),Pinot Noir,Ektimo Vineyards
948,Portugal,"It is the 30% Alicante Bouschet in the blend that gives the dense color to this ripe wine. Concentrate and rich, the generous berry flavors are balanced by a more restrained acidity and smoky flavors. The wine is ready to drink.",Santos da Casa Tinto,87,15,Alentejano,NA,NA,Roger Voss,@vossroger,Santos & Seixo 2014 Santos da Casa Tinto Red (Alentejano),Portuguese Red,Santos & Seixo
1235,US,"Very roasted notes of coffee, warm leather, tobacco leaves, sagebrush and stewed blackberries show on the nose of this blend of 70% Tempranillo, 20% Grenache and 10% Cabernet Sauvignon. The roasted quality carries through the sip, with more coffee and char tones alongside dried plums, crushed gravel and dusty tannins.",Toro de Paso,92,48,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Bodega de Edgar 2014 Toro de Paso Red (Central Coast),Red Blend,Bodega de Edgar
1451,France,"This wine manages to combine firm structure with the finely perfumed fruit associated with Chambolle-Musigny. It's rich, fruity, lifted by acidity and held together by solid tannins. Impressive and full bodied, it's a wine to age. Drink from 2024.",Les Sentiers Premier Cru,94,135,Burgundy,Chambolle-Musigny,NA,Roger Voss,@vossroger,David Duband 2014 Les Sentiers Premier Cru  (Chambolle-Musigny),Pinot Noir,David Duband
1600,US,"Smoothness, complexity and a great price are the strong points of this medium-bodied wine. It has wonderful raspberry, cedar and red-cherry flavors, light tannins, a polished feel on the palate and lingering finish.",The Original,88,10,California,California,California Other,Jim Gordon,@gordone_cellars,Dark Horse 2014 The Original Pinot Noir (California),Pinot Noir,Dark Horse
1606,US,Ripe peach and yellow cherry aromas take a turn towards the tropics on the palate of this intensely fruity wine. It's semi-dry in style with a slightly candied tone but balanced neatly by tart lemon­-lime acidity. Drink now.,Semi Dry,87,20,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,NA,Paumanok 2014 Semi Dry Riesling (North Fork of Long Island),Riesling,Paumanok
1641,US,Substantial fruit flavors and a lightly sweet balance give this medium- bodied wine a decent drinkability factor. The mouthfeel is slightly tannic and the finish is brief.,NA,85,15,California,North Coast,North Coast,Jim Gordon,@gordone_cellars,Tie-Dye 2014 Red (North Coast),Red Blend,Tie-Dye
1648,Argentina,"Reedy green-leaning aromas of plum and raspberry feed into a creamy palate. This tastes primarily of herbal red-berry fruits that finish oaky, dry and spicy.",Oak Cask,85,10,Mendoza Province,Mendoza,NA,Michael Schachner,@wineschach,Trapiche 2014 Oak Cask Malbec (Mendoza),Malbec,Trapiche
1752,US,"This is a straightforward quaffer. Aromas of herbs, jasmine and stone fruit lead to sugary-sweet fruit flavors.",Late Harvest,84,10,Washington,Washington,Washington Other,Sean P. Sullivan,@wawinereport,Washington Hills 2014 Late Harvest Riesling (Washington),Riesling,Washington Hills
1758,France,"This is just recognizably Pinot Noir, full of tannins with a tight edge. Bitter cherry flavors and very fresh acidity give a mineral flavor that is only just showing juiciness. Drink from 2016.",NA,84,19,France Other,Vin de Savoie,NA,Roger Voss,@vossroger,Les Rocailles 2014 Pinot Noir (Vin de Savoie),Pinot Noir,Les Rocailles
2177,US,"Medium in build and lengthy with layers of flavor, this vineyard-designate offers a wealth of rhubarb, pomegranate, cherry and black tea, the background built around strong notions of forest floor.",Frere Vineyard,90,60,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Peter Paul Wines 2014 Frere Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Peter Paul Wines
2326,US,Light aromas of passion fruit and grapefruit are followed by tropical flavors that linger. It's an easy drinking quaffer.,NA,85,10,Washington,Washington,Washington Other,Sean P. Sullivan,@wawinereport,14 Hands 2014 Sauvignon Blanc (Washington),Sauvignon Blanc,14 Hands
2491,France,"Rounded, almost luscious fruitiness is at the core of this easy wine. Lychee, lemon, peach and apricot scented with rose petals on a rich palate close with orange peel freshness.",Vieilles Vignes,88,19,Alsace,Alsace,NA,Anne Krebiehl MW,@AnneInVino,Jean-Marc Bernhard 2014 Vieilles Vignes Gewurztraminer (Alsace),Gewürztraminer,Jean-Marc Bernhard
2499,US,"Sunny, peachy sweetness abounds in this light-footed Riesling. Off dry in style, it's breathlessly fresh and fruity, yet intensified by shimmering lime and mineral tones. Drink now for its youthful effervescence.",Semi Dry,88,18,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,NA,McGregor 2014 Semi Dry Riesling (Finger Lakes),Riesling,McGregor
3051,Germany,"Dark shades of smoked nuts, char and dried, savory herbs mingle amidst ruddy black cherry and cranberry flavors in this bold, intensely structured Pinot Noir. It's a big, richly textured wine enveloping the palate in folds of dense black fruit. Fine but slightly bitter tannins mark the finish.",Dürkheimer Trocken,88,26,Pfalz,NA,NA,Anna Lee C. Iijima,NA,Pflüger 2014 Dürkheimer Trocken Pinot Noir (Pfalz),Pinot Noir,Pflüger
3252,France,"This crisp, fruity wine has delicious acidity. Gray-pink in color, it is ripe with red berries that also impart attractive freshness. The wine is crisp, tangy and textured at the end.",Le Rosé Gourmand de Lestruelle,86,NA,Bordeaux,Bordeaux Rosé,NA,Roger Voss,@vossroger,Maison Bouey 2014 Le Rosé Gourmand de Lestruelle Rosé (Bordeaux Rosé),Rosé,Maison Bouey
3391,Argentina,"Tropical aromas revolve around lemon-lime. This is acidic without much body. Flavors of lemon, melon, mango and green apple are lean and finish with tangy, pithy citrus flavors.",Ampakama,84,11,Other,San Juan,NA,Michael Schachner,@wineschach,Casa Montes 2014 Ampakama Chardonnay (San Juan),Chardonnay,Casa Montes
3448,Italy,"A blend of 85% Nebbiolo and 15% Uva Rara, this fragrant red boasts alluring scents of pressed rose, moist earth, aromatic herb and whiff of exotic spice. The racy straightforward palate doles out tart red cherry, star anise and a hint of clove alongside fine-grained tannins and firm acidity.",Gratus Bio,88,31,Piedmont,Colline Novaresi,NA,Kerin O’Keefe,@kerinokeefe,Podere ai Valloni 2014 Gratus Bio Red (Colline Novaresi),Red Blend,Podere ai Valloni
3572,US,"This opens with juicy pomegranate and cherry notes before bourbon barrel scents take hold. The midpalate seems to fade, then the flavors return on the finish. Give it another year or two in bottle to pull itself together.",Carlton Hill Vineyard,89,40,Oregon,Willamette Valley,NA,Paul Gregutt,@paulgwine ,Walnut City WineWorks 2014 Carlton Hill Vineyard Pinot Noir,Pinot Noir,Walnut City WineWorks
3732,US,"Soft and buttery, this medium-bodied Chardonnay smells like lemon meringue and tastes lightly sweet like marshmallows and bananas.",Artisan Collection,86,10,California,California,California Other,Jim Gordon,@gordone_cellars,HandCraft 2014 Artisan Collection Chardonnay (California),Chardonnay,HandCraft
4037,France,"The wine comes from the highest point of the slope above Santenay, giving it an attractive cool and crisp character. With its delicious, refreshing acidity as well as ripe pear flavors it is balanced, minerally and with fine acidity. The aftertaste confirms that the wine is ready to drink.",Comme Dessus,88,35,Burgundy,Santenay,NA,Roger Voss,@vossroger,Domaine Julie Belland 2014 Comme Dessus  (Santenay),Chardonnay,Domaine Julie Belland
4047,US,"Sultry vanilla, smoke and bergamot notes thread languorously on the nose of this intensely perfumed Chardonnay. The palate is more subdued, showing zesty red apple and lemon anchored by a crisp acidic backbone. It's a touch woody now but could balance out with a few more years of bottle aging.",Reserve,88,18,New York,Hudson River Region,New York Other,Anna Lee C. Iijima,NA,Whitecliff Vineyard 2014 Reserve Chardonnay (Hudson River Region),Chardonnay,Whitecliff Vineyard
4057,US,"Made from 85% Grenache and 15% Syrah, both from Kick Ranch Vineyard, this salmon-colored quaffer was fermented in concrete, and is hard to describe aromatically, taking its time to open. Dry, it tastes of watermelon and a hint of clove-like spice, remaining fresh on the palate and lightweight.",NA,90,25,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Kale 2014 Rosé (Sonoma County),Rosé,Kale
4141,France,"This ripe wine is full of minerality and rich white and yellow fruit. Still young, it's deliciously creamy and bright, showing great potential for aging into something serious. Drink from 2020.",Preuses Grand Cru,92,80,Burgundy,Chablis,NA,Roger Voss,@vossroger,Simonnet-Febvre 2014 Preuses Grand Cru  (Chablis),Chardonnay,Simonnet-Febvre
4161,US,"Lavishly, densely ripe and fruity, this big, juicy wine has everything in spades, from the nearly black color to the jammy, dessert-like aromas to the saturated blackberry and black fig flavors to a full, opulent body and richly tannic texture. It sure packs a lot of power into each sip.",The Brawler,92,39,California,Calaveras County,Sierra Foothills,Jim Gordon,@gordone_cellars,Prospect 772 2014 The Brawler Syrah (Calaveras County),Syrah,Prospect 772
4203,US,Dried purple flower and candied Concord grape aromas lead the nose of this approachable bottling. The palate offers blackberry fruit and a touch of graphite-like minerality. It's pleasant but not overly complex.,X Reserve Kiler Canyon Vineyard,87,65,California,Paso Robles Willow Creek District,Central Coast,Matt Kettmann,@mattkettmann,LXV 2014 X Reserve Kiler Canyon Vineyard Syrah (Paso Robles Willow Creek District),Syrah,LXV
4236,US,"This bottling shows fresh blueberry and blackberry aromas as well as a bright purple-flower touch reminiscent of wisteria. Bright and juicy on the palate, it features hedonistic touches of strawberry and olallieberry lifted by clove dust.",NA,88,34,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Peloton 2014 Zinfandel (Paso Robles),Zinfandel,Peloton
4256,US,"Full bodied and stuffed with fresh fruit flavors, this dry wine made from grapes from three North Coast California counties smells and tastes like dark grape juice and ripe black cherries. The texture is lively but smooth, and the wine has a light tangy quality to balance its richness.",Honest,88,18,California,California,California Other,Jim Gordon,@gordone_cellars,The Federalist 2014 Honest Red (California),Red Blend,The Federalist
4278,France,"This wine is stalky with wild blackberry fruits and spicy acidity. It has a crisp edge, with a fresh character that comes through the herbal tannic flavors. It is all youth and fruit, so will be better from 2016. Chill lightly before drinking.",Saint-Jean-de-la-Porte,85,20,France Other,Vin de Savoie,NA,Roger Voss,@vossroger,Les Rocailles 2014 Saint-Jean-de-la-Porte Mondeuse (Vin de Savoie),Mondeuse,Les Rocailles
