id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
366,Italy,"This spends 12 months in oak and it shows: It offers aromas of liquid smoke and flavors of brown sugar, honey and caramel. The fruit is subdued, leaving the emphasis on the oak and mineral components. Try with rich but delicately flavored fish dishes or mild chèvres.",Vorberg,88,21,Northeastern Italy,Alto Adige,NA,Joe Czerwinski,@JoeCz,Cantina Terlano 2000 Vorberg Pinot Bianco (Alto Adige),Pinot Bianco,Cantina Terlano
387,US,"A great and versatile food wine. Its polished flavors of lime, fig and apricot are drizzled with Oriental spices and smoky oak. One of California's  most consistent wines, and rich enough to stand in for Chardonnay.",Reserve Fume,88,17,California,Alexander Valley,Sonoma,NA,NA,Murphy-Goode 2000 Reserve Fume Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,Murphy-Goode
2703,Chile,"This is a great house pour for fans of Chilean Merlot with its consistent fruit, soft acidity and low tannins. On the nose and palate, a core of sweet, Red Delicious apple is accented by dry leather, toasty vanilla and dried herbs. Simple, but well crafted.",Estate Bottled Reserve,87,12,Colchagua Valley,NA,NA,NA,NA,Château La Joya 2000 Estate Bottled Reserve Merlot (Colchagua Valley),Merlot,Château La Joya
13569,Australia,"This stylish lightweight has some tasty pear, quince and citrus flavors, finishing with a hint of spice. Best as an apéritif or with a light fish course.",NA,84,8,New South Wales,New South Wales,NA,Joe Czerwinski,@JoeCz,Penmara 2000 Chardonnay (New South Wales),Chardonnay,Penmara
19134,US,"Yellow in color and thick in the bouquet. The nose is hard to peg, but there are notes of mustard and asparagus. The palate offers some orange and apple flavors, but also something similar to canned peas. It seems overripe and past its prime.",Cellarmaster's,82,7,Washington,Columbia Valley (WA),Columbia Valley,Michael Schachner,@wineschach,Columbia Winery 2000 Cellarmaster's Riesling (Columbia Valley (WA)),Riesling,Columbia Winery
21705,Spain,"Hard to say who this wine is made for; must be the old schooler who likes lightness and elegance. Starts with gritty, rooty, mature aromas of tobacco and leaves, with red fruit scents mixed in. The palate is light but right, with elegant cherry and raspberry flavors that are not dark or heavy. Fades with vanilla and tobacco notes. Drink right away.",Chateldon Gran Reserva,85,36,Catalonia,Penedès,NA,Michael Schachner,@wineschach,Pinord 2000 Chateldon Gran Reserva Cabernet Sauvignon (Penedès),Cabernet Sauvignon,Pinord
22740,US,"This is the liquid version of buttered toast. It's that oaky. In the nose there's almost no fruit at all, but in the mouth, once you cut through the layers of wood and butter, there's some melon, pear and vanilla. But wood overrides that, too. In the finish it's all oak-driven spice and resin. If this all sounds like a lumberjack's special, it is",La Petite Etoile Vineyard,84,20,California,Russian River Valley,Sonoma,NA,NA,Chateau St. Jean 2000 La Petite Etoile Vineyard Fumé Blanc (Russian River Valley),Fumé Blanc,Chateau St. Jean
24670,US,"About 40% is  barrel aged and put through malolactic. This is a heavier, more substantial effort than their regular Chardonnay, with more butterscotch flavors showing. With good fruit, some weight and texture, it's well made and a good value.",Blue Moon,88,10,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,Bridgeview 2000 Blue Moon Chardonnay (Oregon),Chardonnay,Bridgeview
25634,US,"Lovely body and texture in this light and silky wine, with its soft tannins and crisp acidity. The flavors suggest tea, cranberry, and fruits such as black cherry and raspberry. Complex and interesting, this is fun to drink.",Dutton Ranch Morelli Lane Vineyard,90,46,California,Green Valley,Sonoma,NA,NA,Sebastopol 2000 Dutton Ranch Morelli Lane Vineyard Pinot Noir (Green Valley),Pinot Noir,Sebastopol
30866,US,"Strong scents of hay and grass; it's a bit like old-vine Zin but with more grapey fruit flavors. Grapey, slightly foxy, there is also some loganberry fruit, lots of acid and a good long finish.",Reserve,87,35,Oregon,Umpqua Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Girardet 2000 Reserve Baco Noir (Umpqua Valley),Baco Noir,Girardet
32500,France,"At first taste, this wine seems more new world than Bordeaux. But then the subtle, perfumed aromas and structured fruit show through, along with the clean acidity and black tannic fruits. Give this wine at least 12 years before opening.",NA,94,80,Bordeaux,Margaux,NA,Roger Voss,@vossroger,Château Rauzan-Ségla 2000  Margaux,Bordeaux-style Red Blend,Château Rauzan-Ségla
32501,US,"Only eight barrels of this totally wonderful stuff were produced. This young, immature Syrah is massive and splendid. Huge in fruit, pepper, smoke, and earthy flavors, swaddled in rich tannins and smart oak. Great now, but will improve over the next 4 years.",Ascent,94,75,California,Sierra Foothills,Sierra Foothills,NA,NA,Domaine de la Terre Rouge 2000 Ascent Syrah (Sierra Foothills),Syrah,Domaine de la Terre Rouge
36993,US,"Absolutely delicious, a fat, sumptuous wine that flatters the palate from beginning to end. Smells plush, brimming with currants and fancy oak trimmings, and turns lush and complex with fruit in the mouth. Best to drink it soon, in the fullness of youth.",Anthology,92,54,California,Napa Valley,Napa,NA,NA,Conn Creek 2000 Anthology Red (Napa Valley),Cabernet Blend,Conn Creek
38066,US,"Wins the darkest wine of the decade award. Absolutely black, except for a gleam of purple at the edge. Smells big, deep and oaky, with berry and chocolate scents. In the mouth, similar to Cabernet, with blackberry flavors and rich, thick tannins. Interesting as an alternative-type wine, and an ager. An ancient grape from the north of Italy and Austria",French Camp Vineyard,89,20,California,San Luis Obispo County,Central Coast,NA,NA,Whitcraft 2000 French Camp Vineyard Lagrein (San Luis Obispo County),Lagrein,Whitcraft
38530,Italy,"At 90% Sangiovese and 10% Merlot, this is a sculpted, perfumed second-vintage red with cranberry as well as cherry fruit and well-integrated oak. What makes this a winner, especially with food, is that the crystalline, racy fruit far outshadows the oak. It's not old-school, but you'd still have to call it a traditional Tuscan wine.",Crognolo,92,32,Tuscany,Toscana,NA,Michael Schachner,@wineschach,Tenuta Sette Ponti 2000 Crognolo Sangiovese (Toscana),Sangiovese,Tenuta Sette Ponti
43394,US,"There are some Chard elements in this rustic, countrified wine. The apple and peach flavors, with oaky vanilla overtones, are familiar. But itÕs a rough wine, with some odd, vegetal qualities. Satisfactory, if youÕre not very fussy.",NA,83,9,California,California,California Other,NA,NA,Woodbridge 2000 Chardonnay (California),Chardonnay,Woodbridge
44048,US,"This wine shows a lot of Bourbon-barrel oak flavor, underscoring fruit that has plenty of apple and melon intensity, enlightened with pleasing herbal accents.",NA,88,14,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Chinook 2000 Sémillon (Yakima Valley),Sémillon,Chinook
44060,Australia,"Rich and intense but also round and soft. A horsey note adds complexity and rusticity to the dark chocolate, leather and black cherry aromas and flavors. —J.C.",Boundary Row,88,18,South Australia,Barossa Valley,NA,Joe Czerwinski,@JoeCz,Kurtz Family 2000 Boundary Row Grenache (Barossa Valley),Grenache,Kurtz Family
44063,Australia,"This is a thick, ripe Aussie red in which you can stand up a fork. The bold blackberry, vanilla, black pepper and dark earth flavors are not about finesse or elegance; this is stick-to-your-ribs stuff. Best Buy. —J.C.",Breakneck Creek,88,9,South Australia,South Australia,NA,Joe Czerwinski,@JoeCz,Tatachilla 2000 Breakneck Creek Shiraz (South Australia),Shiraz,Tatachilla
45760,US,"Stumbles where Santa Barbara Cabs have historically fallen, with green, unripe flavors and tannins and a dry, bitter finish. This wine was not helped by the cool vintage.",NA,83,18,California,Santa Ynez Valley,Central Coast,NA,NA,Firestone 2000 Cabernet Sauvignon (Santa Ynez Valley),Cabernet Sauvignon,Firestone
55052,Chile,"Herbal and spicy, with some rubbery notes to the nose and a bit of pickle to the flavors. The plum fruit on the palate is round and peppery, while the wine finishes warm and full. Decent fruit but not rich.",Reserve Oak Aged,84,10,Colchagua Valley,NA,NA,Michael Schachner,@wineschach,Montes 2000 Reserve Oak Aged Cabernet Sauvignon (Colchagua Valley),Cabernet Sauvignon,Montes
62505,South Africa,"While Neil Ellis's winery is in Stellenbosch, he gets his Chardonnay for this wine from the cooler region of Elgin. It has sweet, almost tropical-fruit aromas, followed through with spicy, creamy, wood flavors and ripe, generous acidity. Despite its richness, it also has delicacy, as much in the finely judged use of wood as in the clean, elegant fruit.",NA,91,20,Elgin,NA,NA,Roger Voss,@vossroger,Neil Ellis 2000 Chardonnay (Elgin),Chardonnay,Neil Ellis
62851,US,"Not bad for everyday quaffing, with some rich blackberry flavors and nice, dry tannins. It has a country-style edge of roughness to it, but all in all, this is a pretty good value in Cabernet.",NA,85,10,California,California,California Other,NA,NA,Chumeia 2000 Cabernet Sauvignon (California),Cabernet Sauvignon,Chumeia
64622,France,"A hugely concentrated wine showing chewy, but ripe tannins. Smooth, polished fruit combines with well-balanced wood and suppressed power. This is certainly a wine that will develop well, making it drinkable in five years and mature in 10-15 years.",NA,91,30,Bordeaux,Margaux,NA,Roger Voss,@vossroger,Château Cantenac Brown 2000  Margaux,Bordeaux-style Red Blend,Château Cantenac Brown
65318,US,"This new Walla Walla winery premieres with a toasty, soft, barrel- fermented Bordeaux blanc blend that's 70% Sém, 30% Sauv Blanc. The fruit is ripe and packed with rich flavors, without being too fat and tropical. Its lightly herbal, grassy nuances combine with plenty of well-managed, pleasantly spicy, toasty oak.",Semillon-Sauvignon Blanc,88,18,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Buty 2000 Semillon-Sauvignon Blanc White (Columbia Valley (WA)),White Blend,Buty
65319,US,"Fairly dense and viscous. The wine serves up smoky, black cherry, toast, herb and chocolate flavors couched in supple tannins. Moderate on the finish. —J.M.",NA,88,27,California,Napa Valley,Napa,NA,NA,Hagafen 2000 Syrah (Napa Valley),Syrah,Hagafen
65339,Austria,"Easy-drinking, this vibrantly crisp wine shines with well-etched lemon and grapefruit flavors and a grassy-herbal edge. Great acidity makes it clean and tart. Well made, it's a pleasant sipper and would be good with shellfish. —S.H.",NA,88,26,Austria,NA,NA,NA,NA,Repolusk 2000 Sauvignon Blanc (Austria),Sauvignon Blanc,Repolusk
66376,New Zealand,"Builds complexity through skillful layering of ripe black cherries, fresh greens (ferns or parsley stems), leather and earth. The mouthfeel is spot-on, rich and plush without seeming heavy. Tart cherry and dusty cocoa notes on the finish and a fine sense of balance make it drinkable now or in several years.",NA,90,24,Marlborough,NA,NA,Joe Czerwinski,@JoeCz,Huia 2000 Pinot Noir (Marlborough),Pinot Noir,Huia
68395,Italy,"This blend of Chardonnay and Pinot Bianco is dark-gold in color, with citrus and green apple aromas that get riper as the wine gradually warms in the glass, eventually developing peach overtones. Flavors are of buttered stone fruits. Drink up.",Marinali Bianco,84,20,Veneto,Marca Trevigiana,NA,Joe Czerwinski,@JoeCz,Villa Sandi 2000 Marinali Bianco White (Marca Trevigiana),White Blend,Villa Sandi
74530,US,"At the top of the Rancho Zabaco hierarchy are the Zinfandels from the company's Chiotti and Stefani vineyards. Unfortunately there will be no Stefani in 2000, but the Chiotti is very good. It's very young, and takes a bit of coaxing to tease out aromas of toast, dried spices and blackberries before flowing smoothly across the palate in a wave of briary fruit. Finishes with firm acidity and a bit of black pepper. Drink now.",Chiotti Vineyard,89,25,California,Dry Creek Valley,Sonoma,NA,NA,Rancho Zabaco 2000 Chiotti Vineyard Zinfandel (Dry Creek Valley),Zinfandel,Rancho Zabaco
78923,US,"It's very dry and tart. Strong flavors of lemon juice are accompanied by biting acids and even some dusty tannins, but it's a clean, zesty drink. —S.H.",Miramonte Vineyards,86,10,California,South Coast,South Coast,NA,NA,Thornton 2000 Miramonte Vineyards Pinot Blanc (South Coast),Pinot Blanc,Thornton
83083,US,"Made in a restrained, elegant style, with modulated blackberry, currant and herb flavors balanced with oak. Dry, supple and polished, this young wine needs a year or two in the cellar to gain complexity.",NA,88,25,California,Napa Valley,Napa,NA,NA,Clos du Val 2000 Merlot (Napa Valley),Merlot,Clos du Val
83085,US,"Loads of sweet pineapple and vanilla mark this richly succulent wine. Super-concentrated fruity flavors blast the palate, leading to a long finish. For all its ripeness, the wine is dry. Strong and tasty stuff!",NA,88,19,California,Russian River Valley,Sonoma,NA,NA,Le Vin 2000 Chardonnay (Russian River Valley),Chardonnay,Le Vin
83470,US,"The winery held back this brut-style wine for eleven years. Even at this great age, the wine tastes young and vibrant in acidity, with rich strawberry, orange, lime and yeast flavors, finished with sweet vanilla. Tastes beautiful now, but extraordinary as it is, it should gain traction over the next ten years.",Carneros Cuvée,95,50,California,Carneros,Napa-Sonoma,NA,NA,Gloria Ferrer 2000 Carneros Cuvée Sparkling (Carneros),Sparkling Blend,Gloria Ferrer
