id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
269,Austria,"Smooth and ripe, this is a rich black-fruited wine, its tannins comfortably ensconsed in a rich cushion. There is acidity to balance and spice which, along with the full-bodied fruit character, makes the wine ready to drink now.",NA,89,17,Leithaberg,NA,NA,Roger Voss,@vossroger,Mariell 2009 Blaufränkisch (Leithaberg),Blaufränkisch,Mariell
282,Italy,"This delicious blend of Cabernet Sauvignon, Merlot and Petit Verdot opens with an intense, brooding fragrance of dark fruit, spice and leather. The palate delivers a concentrated black-cherry flavor that's framed by big, chewy tannins and  punctuated by spicy accents of white and black pepper, licorice and pipe. Drink 2015–2024.",Dulcamara,92,41,Tuscany,Toscana,NA,Kerin O’Keefe,@kerinokeefe,I Giusti e Zanza 2009 Dulcamara Red (Toscana),Red Blend,I Giusti e Zanza
293,Australia,"This wine displays ample concentration in its inky color and potent aromas of dark berry fruit. There's a hint of raisining as well. In the mouth, it's mouthfilling but lacks a bit of texture; the flavors include dark plums, vanilla and hints of dried fruits, like figs and dates. With a finish that calls to mind chocolate fudge (minus the sugar), opt for drinking this wine over the relatively near term, now to 2020.",Green's Vineyard,92,70,South Australia,Barossa Valley,NA,Joe Czerwinski,@JoeCz,Kilikanoon 2009 Green's Vineyard Shiraz (Barossa Valley),Shiraz,Kilikanoon
739,Italy,"Roasted coffee bean and menthol aromas lead the nose while the evolved palate offers dark bitter chocolate, licorice and a toasted note. Showing the heat of the vintage, the fruit has largely dried up while astringent tannins lead to a bracing finish.",Riserva,85,102,Piedmont,Barolo,NA,Kerin O’Keefe,@kerinokeefe,Marchesi di Barolo 2009 Riserva  (Barolo),Nebbiolo,Marchesi di Barolo
752,France,"Blowsy, lychee aromas, a wine that is ripe, soft, open, with a light touch of acidity. Pepper and sweet spices fit well into this easy profile. Screwcap.",NA,87,NA,Alsace,Alsace,NA,Roger Voss,@vossroger,Dopff Au Moulin 2009 Gewürztraminer (Alsace),Gewürztraminer,Dopff Au Moulin
757,US,"Funky, with mushroom and sweaty leather aromas that can best be described as Burgundian. But it's richly sweet in raspberries and cherries, and the smoky oak is nicely integrated with the fruit. A pleasant Pinot Noir to drink now.",Julia's Vineyard,87,36,California,Santa Maria Valley,Central Coast,NA,NA,Lane Tanner 2009 Julia's Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Lane Tanner
1363,Italy,"“Sangue Blu,” which translates to “blue blood,” offers sun-drenched aromas of ripe fruit and rum cake that are backed by tobacco and sweet Indian spice notes. The mouthfeel is textured, gritty and rich.",Sangue Blu,86,18,Southern Italy,Puglia,NA,NA,NA,Torre Quarto 2009 Sangue Blu Negroamaro (Puglia),Negroamaro,Torre Quarto
1509,Chile,"Gê is one of Chile's perennial best blends. It mixes Syrah, Carmenère and Cabernet Sauvignon into a lovable, complex whole. The nose is spicy yet suave, with cool berry, herb and olive aromas. It feels fresh, full and clean, with olive, pepper, cherry, cassis, coffee and chocolate flavors on the palate and finish. Only 452 cases made; drink now–2017.",Gê,92,92,Colchagua Valley,NA,NA,Michael Schachner,@wineschach,Emiliana 2009 Gê Red (Colchagua Valley),Red Blend,Emiliana
1562,France,"A very concentrated wine with such a stylish feel. It balances ripe berry fruits with chocolate and wood flavors in the richest, ripest combination. The wine has power, without losing its poised character. It's ready for long aging.",NA,97,170,Bordeaux,Saint-Émilion,NA,Roger Voss,@vossroger,Château Troplong Mondot 2009  Saint-Émilion,Bordeaux-style Red Blend,Château Troplong Mondot
1873,US,"The Doyenne Métier generally drinks very well right out of the chute, and this 2009 is no exception. Supple and concentrated, this blend of 51% Grenache, 32% Mourvèdre and 17% Syrah is an absolute riot of mixed berry fruit scents and flavors. Full, lush, dense and quite long in the finish, it's a spicy, brilliant bit of winemaking. Can it age? Undoubtedly. But good luck keeping your hands off it!",Métier,93,36,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Doyenne 2009 Métier Red (Yakima Valley),Rhône-style Red Blend,Doyenne
