id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
22,Italy,"Delicate aromas recall white flower and citrus. The palate offers passion fruit, lime and white peach with a hint of mineral alongside bright acidity.",Ficiligno,87,19,Sicily & Sardinia,Sicilia,NA,Kerin O’Keefe,@kerinokeefe,Baglio di Pianetto 2007 Ficiligno White (Sicilia),White Blend,Baglio di Pianetto
121,US,"The vineyard is one of the better Chardonnay sources in Alexander Valley, and in this fine vintage it lends ripe pineapple, pear, Key lime pie and Mandarin orange flavors to the wine. Lots of toasty new oak adds buttered toast and vanilla, but the wood influence is in balance. Classic Burgundian-style California Chardonnay, rich and opulent.",Stuhlmuller Vineyard,92,36,California,Alexander Valley,Sonoma,NA,NA,Matrix 2007 Stuhlmuller Vineyard Chardonnay (Alexander Valley),Chardonnay,Matrix
240,France,"Dominated by Ugni Blanc, the grape also used in the local Armagnac brandy, this is a tight, crisp wine, green but not unpleasantly so. Its acidity comes from fresh apple flavors, touched with some good juiciness and a fine refreshing finish. Screwcap.",NA,85,9,Southwest France,Vin de Pays des Côtes de Gascogne,NA,Roger Voss,@vossroger,Domaine du Tariquet 2007 Ugni Blanc-Colombard (Vin de Pays des Côtes de Gascogne),Ugni Blanc-Colombard,Domaine du Tariquet
257,South Africa,"This approachable Cabernet-based blend, which also has 18% Pinotage, 11% Cab Franc and 2% Shiraz, is a spicy and balanced red with notes of menthol, purple florals, black cherry and berry. With a mouthfeel like crushed velvet, a black pepper finish and an attractive price tag, it's a shame only 100 cases were produced.",The William,89,18,Coastal Region,NA,NA,Lauren Buzzeo,@laurbuzz,Graham Beck 2007 The William Red (Coastal Region),Red Blend,Graham Beck
875,Portugal,"The latest release from the partnership between the Roquette family of Quinta do Crasto in the Douro and the Cazes family of Château Lynch-Bages in Bordeaux. The wine brings out considerable minerality, a herbal edge along with forward black currant fruit. It is austerely structured at this stage and needs aging for several years.",NA,90,NA,Douro,NA,NA,Roger Voss,@vossroger,Roquette e Cazes 2007 Red (Douro),Portuguese Red,Roquette e Cazes
988,US,"This is a classic, high-acid vintage. The strength is fruit, and it's a mix of citrus and light pineapple; all stainless fermented and finished at moderate alcohol. Quite different in style from the '06, but well-made.",NA,88,20,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,Lachini 2007 Pinot Gris (Oregon),Pinot Gris,Lachini
1011,US,"Unusually fruity for a Pinot Gris, this bursts with quince, hay and lanolin aromas that give way to an intense palate with good weight. While slightly astringent, the mouthwatering finish will provide a good foil for fried calamari.",NA,88,16,New York,Finger Lakes,Finger Lakes,NA,NA,Hunt Country Vineyards 2007 Pinot Gris (Finger Lakes),Pinot Gris,Hunt Country Vineyards
1170,Argentina,"Apricot and oak aromas make for a smoky, slightly heavy bouquet. The wine keeps that weightiness as it passes from nectarine to citrus to tropical fruits. Long on the finish, with integrity. But it's also a bit citric in the center. “Pulpy” is another descriptor.",Broquel,86,17,Mendoza Province,Mendoza,NA,Michael Schachner,@wineschach,Trapiche 2007 Broquel Chardonnay (Mendoza),Chardonnay,Trapiche
1252,Germany,Silvaners rarely boast this kind of charm and forward fruit. This one combines apple and citrus notes into a round yet crisp package with overtones of pineapple. This should make a refreshing summer sipper.,NA,88,12,Pfalz,NA,NA,Joe Czerwinski,@JoeCz,Villa Wolf 2007 Silvaner (Pfalz),Silvaner,Villa Wolf
1380,US,"This is a blush wine made primarily from the Spanish variety, Tempranillo. It's fairly dark for a rosé and quite full-bodied in cherry jam, pepper and vanilla flavors, while a splash of Albariño adds needed acidity and the bright taste of citrus.",Rosado,86,12,California,Sierra Foothills,Sierra Foothills,NA,NA,Stevenot 2007 Rosado Rosé (Sierra Foothills),Rosé,Stevenot
