id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
323,Chile,"Mildly minty and woody on the nose, with grass, wintergreen and cheese aromas as well as red fruit. The palate is tight and grabby, with a blast of citric acid that gives the plum and raspberry flavors a tart, decidedly “red” personality. Snappy and crisp on the finish, making it a fresh, lean style of Cabernet.",Gran Araucano,86,35,Colchagua Valley,NA,NA,Michael Schachner,@wineschach,J. & F. Lurton 2006 Gran Araucano Cabernet Sauvignon (Colchagua Valley),Cabernet Sauvignon,J. & F. Lurton
458,Italy,"From one of Franciacorta's leading producers, Gran Cuvée Pas Operé offers an enticing fragrance of acacia flower, white flowers and beeswax. The creamy palate delivers apple, nut, spice, thyme and sage along with fine, persistent effervescence.",Gran Cuvée Pas Operé,92,50,Lombardy,Franciacorta,NA,Kerin O’Keefe,@kerinokeefe,Bellavista 2006 Gran Cuvée Pas Operé Sparkling (Franciacorta),Sparkling Blend,Bellavista
759,US,"A big burly Syrah from this Temecula producer whose goal it is to become the premier winery of Southern California, the wine is loaded with plummy black fruit and a peppery mouthfeel, its oakiness derived from the almost three years it spent barrel-aging in new French oak. Not for the meek at 15.6% alcohol, it finishes a tad sweet.","Reserve, Vista del Monte Vineyard",87,70,California,Temecula Valley,South Coast,Virginie Boone,@vboone,"Monte De Oro 2006 Reserve, Vista del Monte Vineyard Syrah (Temecula Valley)",Syrah,Monte De Oro
963,France,"From a large 177-acre estate in the southern Graves, this wine shows plenty of stalky, black currant fruits, fresh acidity and spice from wood. It has just the right characters for a food Bordeaux, dry core of tannins and vivid fruit around.",NA,85,11,Bordeaux,Graves,NA,Roger Voss,@vossroger,Château Pavillon de Boyrein 2006  Graves,Bordeaux-style Red Blend,Château Pavillon de Boyrein
968,Italy,"Corvina, Rondinella and Dindarella—three grapes native to the Verona area of Northern Italy—make up this fresh and lively, easy-sipping rosé. The wine awards pretty aromas of raspberry and white cherry.",Chiaretto,85,NA,Veneto,Bardolino Classico,NA,NA,NA,Tommasi 2006 Chiaretto  (Bardolino Classico),Rosé,Tommasi
1159,Austria,"This highly aromatic, softly sweet wine brings together lychees, mango and pear-skin flavors, given freshness from acidity. Light, poised, delicate, it leaves a delicious lift.",Spätlese,87,21,Burgenland,NA,NA,Roger Voss,@vossroger,Gunter Triebaumer 2006 Spätlese Traminer (Burgenland),Traminer,Gunter Triebaumer
1366,Chile,Lavender and licorice on the nose; the palate mixes shy black cherry and cassis flavors with a bit of Chile's patented leafy character. The finish is round and offers a touch of vanilla and mocha. For the money this is solid and very easy to drink.,Reserve,87,9,Maipo Valley,NA,NA,Michael Schachner,@wineschach,Santa Alicia 2006 Reserve Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,Santa Alicia
1482,Argentina,"Rather sweet and medicinal; the wine comes into form on the palate, which is fairly bright and forward as it pushes raspberry and cherry flavors. Acidity is on the high side, so the feel and finish have some burn. Could use some pizza or meat to help it along.",Altosur,85,10,Mendoza Province,Tupungato,NA,Michael Schachner,@wineschach,Finca Sophenia 2006 Altosur Cabernet Sauvignon (Tupungato),Cabernet Sauvignon,Finca Sophenia
1716,US,"Here's a likeable Chard, with peach, pear and fig flavors that have a distinctly herbal edge, like dried sage. Turns buttery and vanilla-y on the finish.",NA,85,19,California,Carneros,Napa-Sonoma,NA,NA,St. Clement 2006 Chardonnay (Carneros),Chardonnay,St. Clement
1876,Italy,"This wonderful Brunello opens with sultry aromas of black fruit, cherry, spice, leather and tobacco. It's a rich and penetrating wine with a soft, lush mouthfeel and a hint of crisp acidity on the close. You'll want to keep this treasure in your cellar for a few more years.",L'Orciaia,93,NA,Tuscany,Brunello di Montalcino,NA,NA,NA,Argiano 2006 L'Orciaia  (Brunello di Montalcino),Sangiovese Grosso,Argiano
1897,Australia,"A very good effort, this may be among the last great values to emerge from Australia, as smaller crops and changing currencies will undoubtedly take their toll. It's remarkable that McLaren Vale fruit can go into a $12 bottle. Black cherry fruit is presented on a medium-bodied, softly tannic frame, embellished by hints of cola and eucalyptus. Finishes soft, with a fine texture of charcoal dust and lingering cassis flavors.",NA,89,12,South Australia,McLaren Vale,NA,Joe Czerwinski,@JoeCz,Razor's Edge 2006 Cabernet Sauvignon (McLaren Vale),Cabernet Sauvignon,Razor's Edge
1910,US,"For such a large production Chard, this one gives a lot of concentrated varietal purity. It's dry and crisp, brimming with ripe pineapple, green apple, Key lime pie, pear, date and smoky vanilla flavors that finish with real sophistication and class.",Wetzel Family Estate,88,15,California,Alexander Valley,Sonoma,NA,NA,Alexander Valley Vineyards 2006 Wetzel Family Estate Chardonnay (Alexander Valley),Chardonnay,Alexander Valley Vineyards
2094,Portugal,"A fine, crisp wine, with delicious green apple flavors and a tang of lime, a touch of yeast, and a dry, fresh aftertaste. There's a delicious bite to this fragrant wine.",Solar de Serrade,87,17,Vinho Verde,NA,NA,Roger Voss,@vossroger,Quinta de Serrade 2006 Solar de Serrade Alvarinho (Vinho Verde),Alvarinho,Quinta de Serrade
