id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
254,US,"The winery has a good track record with this bottling, which shows how well Petite Sirah does in the warmer St. Helena appellation of Napa Valley. This '08 is dryish to moderately sweet in jammy blackberries and blueberries, with a smoked meat, bacon edge. But it's also firmly tannic, which provides a framework for the sweetness.",NA,89,45,California,St. Helena,Napa,NA,NA,David Fulton 2008 Petite Sirah (St. Helena),Petite Sirah,David Fulton
266,Argentina,"For an under-$15 red blend, Corte has it going on. It's rich and full, almost syrupy on the nose, with lots of oak, ink and vanilla. Shows power and packs a punch, with dark berry, chocolate and spicy flavors. A little tannic and scratchy, but with structure and framework to spare. Malbec (80%), with Bonarda and Petit Verdot.",Corte Malbec-Bonarda-Petit Verdot,89,14,Mendoza Province,Mendoza,NA,Michael Schachner,@wineschach,Kaiken 2008 Corte Malbec-Bonarda-Petit Verdot Red (Mendoza),Red Blend,Kaiken
883,Italy,"This elegant 80-20 Cabernet Sauvignon-Cabernet Franc blend delivers mature aromas of ripe berry, black cherry and fresh aromas of dried herbs and powdered licorice. The somewhat subdued bouquet leads to a generous mouthfeel that leaves a long-lasting impression.",Campo al Fico,90,NA,Tuscany,Bolgheri Superiore,NA,NA,NA,I Luoghi 2008 Campo al Fico  (Bolgheri Superiore),Red Blend,I Luoghi
966,New Zealand,"The 2004 and 2005 vintages of this wine were priced at $15, which gives some idea how fast the supply of Marlborough Sauvignon Blanc has increased. Kono's 2008 is on the light side, but tart and zippy, with a refreshing aspect to its pineapple and grapefruit flavors and herbal overtones. Drink now.",NA,85,9,Marlborough,NA,NA,Joe Czerwinski,@JoeCz,Kono 2008 Sauvignon Blanc (Marlborough),Sauvignon Blanc,Kono
978,US,"A little on the sweet side, but crisp in acidity, and front-loaded with pineapple, grapefruit, tangerine, honeysuckle and spicy vanilla flavors. Sauvignon Blanc, Muscat Blanc, Chardonnay and Roussanne.",White X,85,15,California,North Coast,North Coast,NA,NA,X 2008 White X White (North Coast),White Blend,X
1115,Spain,"This 2008 holdover shows a mix of jammy, composed berry aromas as well as staunch notes of dried cheese and leather. The palate is firm at first, then more loamy and layered. On the flavor profile, baked berry blends with brine and cardamom, while on the finish this ready-to-drink RDD delivers licorice and earthy baked notes.",Reserva,90,27,Northern Spain,Ribera del Duero,NA,Michael Schachner,@wineschach,Condado de Oriza 2008 Reserva  (Ribera del Duero),Tempranillo,Condado de Oriza
1434,South Africa,"A blend of 69% Cabernet Sauvignon, 22% Cabernet Franc and 9% Merlot, this is a dense and brooding wine, with dark notes of cassis, licorice, black plum, date and cigar-box spice on the nose and in the mouth. The palate is firmly structured, with medium tannins and balanced alcohol that lend the wine a crushed-velvet texture. Glimmers of charred oak and toasted spice linger long on the finish. Delicious now, but should develop more layer and nuance with time; drink through 2018.",Paul Sauer,92,50,Simonsberg-Stellenbosch,NA,NA,Lauren Buzzeo,@laurbuzz,Kanonkop 2008 Paul Sauer Red (Simonsberg-Stellenbosch),Bordeaux-style Red Blend,Kanonkop
1583,US,"Certainly the finest Grand Ciel Syrah to date, this is a full-flavored, complete wine, loaded with pure fruit flavors of berry and cassis. The details pile on—a whiff of stone, a hint of chocolate, suggestions of spice, all in perfect proportion.",Grand Ciel Vineyard,95,60,Washington,Red Mountain,Columbia Valley,Paul Gregutt,@paulgwine ,Doyenne 2008 Grand Ciel Vineyard Syrah (Red Mountain),Syrah,Doyenne
1877,Italy,"This 100% Syrah from sunny coastal Tuscany offers extreme softness and richness with chocolate, cherry liqueur, blueberry and smoked bacon fat. Pair this rich wine with game meat or stew.",NA,93,NA,Tuscany,Toscana,NA,NA,NA,Campo al Noce 2008 Syrah (Toscana),Syrah,Campo al Noce
3015,Italy,"This blend of Sangiovese and Cabernet Sauvignon opens with impressive intensity, with notes of bold cherry, crushed black pepper, clove, dried currant and tobacco. The mouthfeel is velvety and rich, with a touch of bright acidity on the finish.",Il Querciolaia,92,60,Tuscany,Colli della Toscana Centrale,NA,NA,NA,Castello di Querceto 2008 Il Querciolaia Red (Colli della Toscana Centrale),Red Blend,Castello di Querceto
