id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
2691,Italy,"Unexpectedly thick and mouthfilling, with generous peach aromas and flavors underscored by mustard greens and citrus. Clean and refreshing on the finish. Best Buy.",NA,87,9,Northeastern Italy,Delle Venezie,NA,Joe Czerwinski,@JoeCz,Geretto 2001 Pinot Grigio (Delle Venezie),Pinot Grigio,Geretto
5145,US,"A rich, opulent wine at an unbelievable price, this Chard has layers of ripe peaches, pears and tropical fruits, and a lush overlay of toasty oak. The wonderfully creamy texture leads to a long, spicy finish. Despite the statewide appellation, this is as good as many regional Chardonnays.",NA,90,8,California,California,California Other,NA,NA,Esser Cellars 2001 Chardonnay (California),Chardonnay,Esser Cellars
5643,Italy,"Blackberry syrup, slate roof, natural rubber, exotic spice, resin and root beer describe this thickly extracted Taurasi Riserva. The wine offers power, concentration and blockbuster tannins. It would pair well with marinated beef and barbecue sauces. Drink after 2010.",Riserva,90,NA,Southern Italy,Taurasi,NA,NA,NA,GMG Vinicola 2001 Riserva  (Taurasi),Aglianico,GMG Vinicola
7431,Australia,"A well-balanced and straightforward wine, the Tintara is medium-bodied and creamy in the mouth, with stone fruit and vanilla flavors. Butterscotch, and maybe some nuttiness, wraps it up on the finish.",Tintara,86,15,South Australia,Adelaide Hills,NA,NA,NA,Hardys 2001 Tintara Chardonnay (Adelaide Hills),Chardonnay,Hardys
7591,Chile,"Lean and spicy in the nose, with a hint of pepper and some green vegetables. The palate is a continuation of the nose: there's mild red fruit but also some strong green-bean and bell-pepper flavors. The finish is dry and tannic, as it should be.",Los Vascos,83,10,Colchagua Valley,NA,NA,Michael Schachner,@wineschach,Domaines Barons de Rothschild (Lafite) 2001 Los Vascos Cabernet Sauvignon (Colchagua Valley),Cabernet Sauvignon,Domaines Barons de Rothschild (Lafite)
10242,Germany,"This library release kabinett is a rare opportunity to experience the remarkable evolutionary properties of Riesling at a relatively gentle price point. At 14 years of age, it's remarkably lush with stone fruit notes, but layered in swathes of caramel, saffron and dusty minerality. Drink now.",Wallufer Walkenberg Kabinett,91,38,Rheingau,NA,NA,Anna Lee C. Iijima,NA,Toni Jost 2001 Wallufer Walkenberg Kabinett Riesling (Rheingau),Riesling,Toni Jost
13552,Chile,"Flamboyant, exotic aromas of oranges and mangoes emanate from the glass, but the tropical and citrus fruits are more muted in the mouth, finishing with earth and a spicy, clove-pepper note.",Estate,85,8,Cachapoal Valley,NA,NA,Joe Czerwinski,@JoeCz,Agustinos 2001 Estate Chardonnay (Cachapoal Valley),Chardonnay,Agustinos
16838,Australia,"The nose here is flat as a board, offering next to nothing. Simple green apple and underripe pear flavors fail to rescue the wine, while a finish lacking definition and length seals its fate. For a producer that largely succeeds with Shiraz, the cute name of this wine is unfortunately the best thing that it has to offer.",The Broken Fishplate,82,15,South Australia,Adelaide Hills,NA,NA,NA,D'Arenberg 2001 The Broken Fishplate Sauvignon Blanc (Adelaide Hills),Sauvignon Blanc,D'Arenberg
24336,US,"Tasted twice, with divergent results; the 86 rating reflects the average of both bottles. One bottle seemed overly heavy, with an odd mix of jalapeño peppers and honey. The better (and hopefully more representative) bottle showed richness without excessive weight, hints of cream and toast and penetrating citrus flavors, and would have rated 89 points on its own.",Eleven Oaks,86,23,California,Santa Barbara County,Central Coast,NA,NA,Babcock 2001 Eleven Oaks Sauvignon Blanc (Santa Barbara County),Sauvignon Blanc,Babcock
24363,New Zealand,"Tropical fruit aromas feature some gooseberry and grassy notes. Melon, nectarine and passion fruit flavors also bring white pepper and a hint of bell pepper. Tangerine fruit highlights the drying finish, which is a bit chewy and full given the flavor profile and normal perceptions of New Zealand Sauvignon Blanc.",Cellar Selection,86,22,Marlborough,NA,NA,NA,NA,Villa Maria 2001 Cellar Selection Sauvignon Blanc (Marlborough),Sauvignon Blanc,Villa Maria
24669,New Zealand,"This restaurant favorite struts its stuff in the nose, providing an ample blast of pungent grapefruit, passion fruit and mint. The palate is mildly grassy, with yet more grapefruit along with touches of flint and stone. The finish is clean and proper, with citrus flavors flowing on a stream of vital acidity.",Reserve,88,18,Marlborough,NA,NA,NA,NA,Brancott 2001 Reserve Sauvignon Blanc (Marlborough),Sauvignon Blanc,Brancott
25650,US,"Almost always distinctive, and this year has unusual flair and finesse. Shows a Chablisian style of mineral, warm stone, and citrus, but with far richer streaks, like gold embedded in flint. Oak and lees are elegantly applied. More foodworthy than most California Chards.",NA,90,20,California,Monterey County,Central Coast,NA,NA,Bernardus 2001 Chardonnay (Monterey County),Chardonnay,Bernardus
37005,US,"It's a blast of apricot chutney sweetened with smoky honey and a sprinkle of vanilla. The texture is glyceriney and creamy. It's very sweet, but has orange-zesty acidity that keeps it from being cloying.",Vin de Glacière,92,17,California,California,California Other,NA,NA,Bonny Doon 2001 Vin de Glacière Muscat (California),Muscat,Bonny Doon
37007,US,"With this thick, dark wine, the folks from EOS have pumped up the volume. It's super soft and supple, with velvety tannins and lots of black cherry, coffee, chocolate, herb, spice, vanilla, toast and earth flavors. The wine also has some high-toned qualities that bright up on the finish.","Cupa Grandis, Peck Ranch Vineyard Block P7",92,40,California,Paso Robles,Central Coast,NA,NA,"EOS 2001 Cupa Grandis, Peck Ranch Vineyard Block P7 Petite Sirah (Paso Robles)",Petite Sirah,EOS
38542,US,"I don't know anyone making better Pinot Gris in Oregon than this premiere property. Rich, ripe, round and sensuous, this lush and textured wine unwraps its ripe fruit in layers of pear/apricot flavor, enhanced with bright spice and finished with flavors of vanilla cream.",NA,92,20,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,WillaKenzie Estate 2001 Pinot Gris (Oregon),Pinot Gris,WillaKenzie Estate
44091,Italy,"A light, easy-drinking Pinot Grigio, with peach, lime and fresh herb aromas and flavors. The lemony finish shows fine persistence.",NA,84,10,Northeastern Italy,Delle Venezie,NA,Joe Czerwinski,@JoeCz,Pozzi 2001 Pinot Grigio (Delle Venezie),Pinot Grigio,Pozzi
44099,Mexico,"Smells crisp and pineapple-y and tastes of tart pineapple and pear, but the mouthfeel is thick and syrupy. Finishes relatively clean and tangy.",NA,84,10,Valle de Guadalupe,NA,NA,NA,NA,L.A. Cetto 2001 Chardonnay (Valle de Guadalupe),Chardonnay,L.A. Cetto
47443,France,"Dark, decadent notes of dried cherry and fig lead the bouquet of this seductive wine, with supporting notes of wood spice, cocoa powder, pressed purple flowers and rum raisin adding depth and character. The medium-weight palate boasts velvety tannins and rich black-fruit flavors that finish full and chocolaty.",Domaine de Bila-Haut Vin Doux Naturel,89,26,Languedoc-Roussillon,Rivesaltes,NA,Lauren Buzzeo,@laurbuzz,M. Chapoutier 2001 Domaine de Bila-Haut Vin Doux Naturel Grenache (Rivesaltes),Grenache,M. Chapoutier
49177,Austria,"In a remote northern suburb of Vienna, Fritz Wieninger runs his cellar from a house that also doubles as a heurige (a wine bar that sells young wine). This young, racy Riesling is crisply steely, light and fresh with a delicious tingle of acidity.",Riedencuvée Vienna,86,NA,Austria,NA,NA,Roger Voss,@vossroger,Wieninger 2001 Riedencuvée Vienna Riesling (Austria),Riesling,Wieninger
49217,Chile,"Opens with lofty, airy aromas of flowers and pears, and then in the mouth comes a full rush of grapefruit and orange pith. Finishes nicely, tasting of tangerine with hints of licorice and tarragon. In terms of mouthfeel, it's a plump, medium-acid wine, so drink it now. Best Buy.",NA,87,8,Maule Valley,NA,NA,Michael Schachner,@wineschach,Casa Julia 2001 Sauvignon Blanc (Maule Valley),Sauvignon Blanc,Casa Julia
