id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
97,US,A wisp of bramble extends a savory tone from nose to finish on this otherwise bright bristling wine. Delicate honey tones register as off dry on the palate but balance neatly alongside flavors of freshly pressed apples and pears. The finish is marked by a touch of pencil lead. Drink now through 2020.,Ingle Vineyard,88,20,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,NA,Heron Hill 2015 Ingle Vineyard Riesling (Finger Lakes),Riesling,Heron Hill
223,Italy,"Bright and creamy, this savory white offers aromas and flavors of ripe apple, Bartlett pear, Alpine herb and a citrus note. Fresh acidity and a mineral vein energize the finish.",NA,90,NA,Northeastern Italy,Alto Adige,NA,Kerin O’Keefe,@kerinokeefe,Terlan 2015 Pinot Bianco (Alto Adige),Pinot Bianco,Terlan
445,Italy,"Vibrant and savory, this has aromas of red berry, blue flower and a whiff of baking spice. The bright palate doles out red cherry, juicy strawberry, and star anise alongside bright acidity that gives it a crisp finish.",Vigorosa Rosato,88,28,Sicily & Sardinia,Etna,NA,Kerin O’Keefe,@kerinokeefe,Fattorie Romeo del Castello 2015 Vigorosa Rosato Nerello Mascalese (Etna),Nerello Mascalese,Fattorie Romeo del Castello
535,Germany,"Fresh green apple and grapefruit aromas are bolstered on the palate of this dry, elegantly balanced Riesling. It's light bodied yet delightfully creamy. A kiss of tangerine zest marks its moderately long finish.",Trocken,91,22,Mosel,NA,NA,Anna Lee C. Iijima,NA,Maximin Grünhäuser 2015 Trocken Riesling (Mosel),Riesling,Maximin Grünhäuser
722,Argentina,"Mushy citrus and papaya aromas are waxy and lack pop. Angular and lemony in feel, this varietal white offers a one-note flavor profile based on lemon. A ringing, citric finish affords for a hint of tropical fruit.",NA,85,25,Mendoza Province,Mendoza,NA,Michael Schachner,@wineschach,Mendel 2015 Semillon (Mendoza),Sémillon,Mendel
735,Argentina,"Oily, gritty aromas of almond skins set up a pungent but oily tasting palate. Core fruit flavors lean towards sour grapefruit and orange, while the finish is tangy, salty and sour through the last note.",Don David Reserve,85,17,Other,Calchaquí Valley,NA,Michael Schachner,@wineschach,El Esteco 2015 Don David Reserve Torrontés (Calchaquí Valley),Torrontés,El Esteco
1554,US,"Aged entirely in neutral French oak, this wine takes a light, simplistic approach in its presentation of golden honey apple and pear flavor.",NA,85,28,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Bowman Cellars 2015 Chardonnay (Russian River Valley),Chardonnay,Bowman Cellars
1622,Argentina,"Flat aromas of lanolin and oily white fruits lead to a round, full palate that's getting tired. Salty nectarine and flowery flavors finish with a yeasty note of ham and white fruits.",Estate,85,13,Mendoza Province,Maipú,NA,Michael Schachner,@wineschach,Aymara 2015 Estate Torrontés (Maipú),Torrontés,Aymara
1658,France,"This is a crisp and fruity wine that's perfumed and full of citrus and green fruits. It has a lively character that is filled out with the ripe fruitiness of the vintage. The aftertaste, bright and fresh, suggests it will benefit from another few months. Drink from summer 2016.",NA,85,13,Bordeaux,Entre-Deux-Mers,NA,Roger Voss,@vossroger,Château Vrai Caillou 2015  Entre-Deux-Mers,Bordeaux-style White Blend,Château Vrai Caillou
2140,Spain,"Candied berry aromas lack crispness. This feels hard, with little give and depth to the palate. Burnt toasted berry flavors are hot and fall off on a clumsy finish.",NA,84,12,Northern Spain,Rioja,NA,Michael Schachner,@wineschach,Gorrebusto 2015  Rioja,Tempranillo,Gorrebusto
2147,Italy,"This easygoing, informal wine offers subdued aromas suggesting cassis, raisin and a note of dried herb. The simple palate shows mature plum and a hint of clove alongside fleeting tannins.",Podere,84,10,Central Italy,Montepulciano d'Abruzzo,NA,Kerin O’Keefe,@kerinokeefe,Umani Ronchi 2015 Podere  (Montepulciano d'Abruzzo),Montepulciano,Umani Ronchi
2189,US,"Quite powerful and oaky in style, this full-bodied wine matches ripeness with firm tannins, carrying a hint of brown-sugar sweetness from the aroma through the finish. It's dry, but the spicy effect of new-oak barrels adds a pastry-like accent, which the texture balances with a welcome bite of astringency.",True Grit Reserve,89,30,California,Mendocino,NA,Jim Gordon,@gordone_cellars,Parducci 2015 True Grit Reserve Cabernet Sauvignon (Mendocino),Cabernet Sauvignon,Parducci
2391,Portugal,"Made to drink young, this fruity, softly structured wine is ripe with blackberry fruits. There is a touch of spice from the wood aging and a lining of attractive acidity. Drink now.",Ardósia Tinto,87,13,Tejo,NA,NA,Roger Voss,@vossroger,Quinta da Ribeirinha 2015 Ardósia Tinto Red (Tejo),Portuguese Red,Quinta da Ribeirinha
2400,New Zealand,"This medium-bodied wine features a heavy dose of baking spices and vanilla layered atop notions of earth and red cherries. It's a little dry and woody, but cinnamon and clove notes add charm.",NA,87,20,Marlborough,NA,NA,Joe Czerwinski,@JoeCz,Ten Sisters 2015 Pinot Noir (Marlborough),Pinot Noir,Ten Sisters
2404,US,"Woody oak shows the 50% barrel fermentation behind this wine, sourced largely from the Dry Creek Valley. Baked apple and vanilla cream accent a thickly concentrated frame of big flavor and soft lush texture.",NA,87,18,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Wild Thing 2015 Chardonnay (Sonoma County),Chardonnay,Wild Thing
2753,Chile,"Bland, fleshy aromas of corn and apple cider are unconvincing but not overtly negative. This feels plump and heavy, like fruit punch. Flavors of cantaloupe and citrus fruits finish yeasty, with notes of corn and white bread.",NA,84,12,Central Valley,NA,NA,Michael Schachner,@wineschach,Rios de Chile 2015 Chardonnay (Central Valley),Chardonnay,Rios de Chile
2758,France,"This is herbal and ripely fruited all at once, smelling like sweet pea, carnation and baby powder combined with tones of plum and cherry. The fruity notes continue through to the medium-weight palate, though they're short-lived.",NA,84,9,Languedoc-Roussillon,Gard,NA,Lauren Buzzeo,@laurbuzz,Maison Nicolas 2015 Rosé (Gard),Rosé,Maison Nicolas
3402,Portugal,"A young, fresh blend of Arinto and Fernão Pires, the wine is fruity, light and with a crisp, bright aftertaste. Drink now.",NA,84,10,Tejo,NA,NA,Roger Voss,@vossroger,Quinta do Casal Monteiro 2015 White (Tejo),Portuguese White,Quinta do Casal Monteiro
