id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
396,US,"Rich in spicy, briary berry-cherry and chocolate fruit, with ultra-smooth tannins, and just enough acidity to cut through barbecue sauce. It's a bit sweet and Porty on its own.",Ancient Vines,85,16,California,California,California Other,NA,NA,Cline 2007 Ancient Vines Zinfandel (California),Zinfandel,Cline
451,Italy,"Here's an enticing Vino Nobile offering aromas of underbrush, tobacco leaf, ripe cherry and spice. The palate delivers succulent black cherry, plum, cinnamon and nutmeg along with velvety tannins. Although it shows the warmth of the vintage, it still retains elegance and class. Delicatio Wines, Golden Vines.",Messaggero,92,35,Tuscany,Vino Nobile di Montepulciano,NA,Kerin O’Keefe,@kerinokeefe,Montemercurio 2007 Messaggero  (Vino Nobile di Montepulciano),Sangiovese,Montemercurio
1365,France,"There's a slightly confected top-note of cotton candy or bubble gum to this wine, but also decent concentration of canteloupe and peach fruit aromas and flavors. It's plump and medium-bodied, with a touch of refreshing minerality on the finish.",Magali,87,15,Provence,Côtes de Provence,NA,Joe Czerwinski,@JoeCz,Saint André de Figuière 2007 Magali Rosé (Côtes de Provence),Rosé,Saint André de Figuière
1687,Italy,"Sweet pipe tobacco and red cherry open the nose of this plush Syrah from Maremma, Tuscany. Soft, chewy tannins make this inky red wine appropriate to pair with grilled porcini mushrooms or veal in cream sauce.",Pieve dei Monaci,90,NA,Tuscany,Maremma,NA,NA,NA,Pieve Vecchia 2007 Pieve dei Monaci  (Maremma),Syrah,Pieve Vecchia
1688,US,"As soft and smooth as velvet, with superripe flavors of chocolate, blackberry and cherry pie filling, currants, cassis and sweetly toasted oak. A best blend of vineyards available to the winery, this Cab was aged in 100% new French oak. The alcohol level is high, leading to questions of ageability.",Mimbre,90,115,California,Napa Valley,Napa,NA,NA,Piña 2007 Mimbre Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Piña
2230,Italy,"Well stitched together with a broad, wide assembly of dark fruit, spice and cola-like aromas. All the wine's elements sing loud as a single chorus; bold, plush, chewy. Ends with ripe fruit, rum cake, pipe tobacco and dark espresso bean. Firm, great length.",NA,94,40,Tuscany,Brunello di Montalcino,NA,NA,NA,Molino di Sant'Antimo 2007  Brunello di Montalcino,Sangiovese Grosso,Molino di Sant'Antimo
2267,US,"Here's a lusty, rugged Zinfandel marked by strong, superripe flavors. The blackberries and plums veer into currants and raisins, and finish spicy and dry, while enormously high alcohol gives the impression of heat. But that's Zinfandel for you. Needs a grilled flank steak to play against.",Rowe Vineyard Old Vines,87,40,California,Sonoma Valley,Sonoma,NA,NA,St. Francis 2007 Rowe Vineyard Old Vines Zinfandel (Sonoma Valley),Zinfandel,St. Francis
2300,Germany,"Aromas of peach, lime and mineral make a first-rate initial impression, and are then followed by zesty citrus flavors that enhance rather than overpower the briny minerality. It's 13% alcohol, but maintains a wonderful balance of alcohol, acid and just a hint of sugar. Long and mouthwatering on the finish.",Forster Musenhang Spätlese Trocken,90,36,Pfalz,NA,NA,Joe Czerwinski,@JoeCz,Georg Mosbacher 2007 Forster Musenhang Spätlese Trocken Riesling (Pfalz),Riesling,Georg Mosbacher
2935,Argentina,"Sharp, minty aromas mixed with stemmy red fruit set up a modest, middleweight palate of semisweet, generic red fruit flavors. Quick on the finish, with a spot of green flavor. Good enough but lacks the concentration and deeper aromas and flavors of Urban Malbec.",Urban Uco,84,11,Mendoza Province,Uco Valley,NA,Michael Schachner,@wineschach,O. Fournier 2007 Urban Uco Tempranillo (Uco Valley),Tempranillo,O. Fournier
3276,US,"With the wonderfully crisp acidity and bright, laser-pure fruit Edna Valley is known for, this Syrah, Grenache and Viognier blush offers a wealth of tasty raspberry, cherry, citrus fruit and spice flavors. Dry and clean, it shows California rosé near its best.",Edna Ranch,87,18,California,Edna Valley,Central Coast,NA,NA,Tolosa 2007 Edna Ranch Rosé (Edna Valley),Rosé,Tolosa
3477,France,"There is plenty of wood, both in aromas and to taste. What is worrying is the dominance of the wood over the relatively light fruit character. There are just hints of Cabernet black currants, but then the wood closes in. It needs 3–4 years to come together.",NA,88,NA,Bordeaux,Listrac-Médoc,NA,Roger Voss,@vossroger,Château Fonréaud 2007  Listrac-Médoc,Bordeaux-style Red Blend,Château Fonréaud
3478,France,"Good density here, with tannins that spring from bright berry fruits. The acidity is certainly present, but it has weight behind it, giving potential richness balanced by wood.",NA,88,17,Bordeaux,Haut-Médoc,NA,Roger Voss,@vossroger,Château Lieujean 2007  Haut-Médoc,Bordeaux-style Red Blend,Château Lieujean
4326,US,"INOX—from the French inoxidable—is Chehalem's stainless steel-fermented Chardonnay, what some might label “naked” or “unwooded.” It is widely available and very appealing, with a tart, stony texture and bright, acid-driven fruit. Green apple and citrus are front and center in this vintage, with a steely spine of natural acid and virtually no residual sugar.",INOX,88,19,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Chehalem 2007 INOX Chardonnay (Willamette Valley),Chardonnay,Chehalem
4603,US,"Quite good and rich in jammy berry, cherry, cassis and oak flavors, but there's a certain obvious appeal that lacks complexity, and it's not what you expect from a wine of this reputation and price. This bottling has been falling off from the glories of the 1990s for some years now. A pity. Hopefully the trend will reverse. Production was 9,008 cases.",Private Reserve,87,115,California,Napa Valley,Napa,NA,NA,Beringer 2007 Private Reserve Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Beringer
4611,Spain,"Beefy, stocky aromas also bring herb, tomato and berry notes. The palate is jumpy and slightly medicinal, with currant, tomato, herb and plum flavors running the show. Medium in size, with level tannins and a juicy, good overall feel to it.",Baltos,87,17,Northern Spain,Bierzo,NA,Michael Schachner,@wineschach,Dominio de Tares 2007 Baltos Mencía (Bierzo),Mencía,Dominio de Tares
4871,Italy,"Made from Nerello Mascalese, this bright sparkler offers aromas of white and yellow flower and dried fruit. The palate doles out candied nectarine, toasted bread crust, ginger drop and a hint of walnut alongside tangy acidity.",Extra Brut Metodo Classico,87,30,Italy Other,Vino Spumante,NA,Kerin O’Keefe,@kerinokeefe,Murgo 2007 Extra Brut Metodo Classico Nerello Mascalese (Vino Spumante),Nerello Mascalese,Murgo
4947,Portugal,"Rich and ripe, with soft tannins and black plum flavors. It is round, while still having a core of attractive tannins. The fruit dominates, giving a friendly, accessible wine.",Premium,86,14,Alentejo,NA,NA,Roger Voss,@vossroger,Alente 2007 Premium Red (Alentejo),Portuguese Red,Alente
5160,US,"Black pepper is the star of this bone-dry, full-bodied young wine, in both the aroma and the flavor. Below that are bold notes of black currants, plums and leather. The tannins are hard, giving it a mouth-stinging astringency. Your best bet is to cellar it for 3–4 years, but it's somewhat risky.",Rodney's Vineyard,87,45,California,Santa Barbara County,Central Coast,NA,NA,Fess Parker 2007 Rodney's Vineyard Syrah (Santa Barbara County),Syrah,Fess Parker
5198,Italy,"Made with the traditional governo method of refermenting the wine with partially dried grapes, this exceptionally smooth offering opens with aromas of prune, plum cake, raisin, spice and graphite. The palate delivers ripe black cherry, plum, cinnamon-spice and a balsamic note alongside velvety tannins. It's structured, soft and already accessible, so enjoy soon.",Riserva,90,33,Tuscany,Chianti Classico,NA,Kerin O’Keefe,@kerinokeefe,Querciavalle 2007 Riserva  (Chianti Classico),Red Blend,Querciavalle
5292,US,"Shows jammy but somewhat simple cherry candy and mint flavors, the kind that come from young vines. Plenty of tart acidity scours the mouth, creating balance to the fruit. Ultimately, this is a Pinot Noir for drinking soon.",Solomon Hills Vineyard,88,42,California,Santa Maria Valley,Central Coast,NA,NA,J. Wilkes 2007 Solomon Hills Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,J. Wilkes
5622,Austria,"Even in cooler 2007, Zull scores with this wine. It has all the right pear and apple perfumes, along with vibrant acidity and minerality. It's going to develop well over the next 4 years into a fine, elegant wine. Screwcap.",Innere Bergen,90,25,Niederösterreich,NA,NA,Roger Voss,@vossroger,Zull 2007 Innere Bergen Riesling (Niederösterreich),Riesling,Zull
