id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
6036,US,"Compared to the Mazzoni, this baby has less fruity but pepperier, earthier aromas, and herbal ones, too: licorice and chocolate, although there’s some deeply scented blackberry. It seems crisper and more angular, and more tannic, with a great hidden depth of fruit that needs to be coaxed out through short-term aging.",Nuns Canyon,88,20,California,Sonoma Valley,Sonoma,NA,NA,Kenwood 1997 Nuns Canyon Zinfandel (Sonoma Valley),Zinfandel,Kenwood
12271,US,"Firm, ripe and fruity, with a nice mix of plums, berries and earth. The mountain fruit shows good acids, some mineral elements, and a long, complex finish with a fair amount of earth and barnyard. A distinctive, earthy style.",Bradford Mountain,91,21,California,Dry Creek Valley,Sonoma,Paul Gregutt,@paulgwine ,Peterson 1997 Bradford Mountain Zinfandel (Dry Creek Valley),Zinfandel,Peterson
17841,US,"Interesting cedar, game and leather notes accent this wine's blackberry and chocolate aromas and flavors. There's an almost Rhône-like quality to this full-bodied, well-balanced wine. Produced from a certified organic vineyard, the finish displays dark cherry and chocolate flavors with peppery accents.",Upper Weise Vineyard,86,15,California,Sonoma Valley,Sonoma,NA,NA,Kenwood 1997 Upper Weise Vineyard Zinfandel (Sonoma Valley),Zinfandel,Kenwood
17863,US,"A very oaky nose leads into a tough, tannic wine. There's good fruit under all the wood and tannin, and the tight, rugged finish should smooth out in time.",Private Reserve,85,15,California,Mendocino,NA,Paul Gregutt,@paulgwine ,Windsor 1997 Private Reserve Zinfandel (Mendocino),Zinfandel,Windsor
27617,US,"Lovely attack, plummy and evolved, with no rough edges. The fruit is soft and sweet, layered and full, and the overall palate impression is of elegance and balance. This is a terrific drink-me-now bottle with nicely aged flavors.",NA,88,16,California,Napa Valley,Napa,Paul Gregutt,@paulgwine ,Beaulieu Vineyard 1997 Zinfandel (Napa Valley),Zinfandel,Beaulieu Vineyard
27632,South Africa,"Plum, chocolate and herbaceous notes make for  an attractive flavor package. A smooth mouthfeel, medium body and a long finish add further positive notes. You won't go wrong with this one.",NA,87,18,Stellenbosch,NA,NA,NA,NA,Warwick 1997 Merlot (Stellenbosch),Merlot,Warwick
38540,Italy,"Sandro Chia's winery is known not only for its reliable and enjoyable wines, but also for the art series labels—work from his New York and Montalcino studios—for each vintage. In 1997, the estate has produced an intense wine, skillfully managing the sweet wood and rich, dark and concentrated fruit. The wine will age well—coming to maturity in 10 years or more—but will surely be drinkable in five.",NA,92,55,Tuscany,Brunello di Montalcino,NA,Roger Voss,@vossroger,Castello Romitorio 1997  Brunello di Montalcino,Sangiovese,Castello Romitorio
43858,US,"A plush, fancy Cabernet with all the trimmings. Ripe, opulent fruit is the foundation; above that, oak provides spicy complexities. The tannins are supersoft and plush, like drinking velvet, which may not contribute to the wine’s longevity but definitely makes it pleasing to drink right now.",NA,88,16,California,Sonoma County,Sonoma,NA,NA,Rodney Strong 1997 Cabernet Sauvignon (Sonoma County),Cabernet Sauvignon,Rodney Strong
46759,Italy,"This 100% Cabernet Sauvignon from Jacopo Biondi Santi's Maremma estate is open-knit and sweet. Some creamy oak and loads of red raspberry make for an extremely cheerful wine, but one that doesn't have the tight grip and structure generally associated with varietal Cabernet.",Montepaone,89,45,Tuscany,Toscana,NA,Michael Schachner,@wineschach,Castello di Montepò 1997 Montepaone Cabernet Sauvignon (Toscana),Cabernet Sauvignon,Castello di Montepò
49655,US,"This eccentric blend of Syrah, Cabernet Sauvignon, Petite Sirah, Merlot, and Sangiovese achieves unusual finesse and complexity for a Paso Robles red wine. The aromas are of indeterminate wild berries, cassis, oak, and mint. Tastes very rich, dry and ripe, with gorgeous, sweet fruit, cocoa and spice. Tannins are soft and plump.",NA,88,35,California,Central Coast,Central Coast,NA,NA,Treana 1997 Red (Central Coast),Rhône-style Red Blend,Treana
49665,US,"This is 100% Cabernet from a 25-year-old estate vineyard. There’s plenty of vanilla and cassis in the nose, with some pickled volatile acidity lurking about. Firm and earthy, with a hint of mint and some dark, toasty streaks running through the red fruit. High-toned and slightly hot in the finish.",Reserve,87,30,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Kiona 1997 Reserve Cabernet Sauvignon (Yakima Valley),Cabernet Sauvignon,Kiona
53720,US,"Structured and built for the long haul, the densely packed aromatics hint at the power within. Blackberry, earth, fruitcake and cinnamon are all there, and the palate delivers a similar mix with added coffee, cocoa and licorice elements. Great texture and weight, and a lengthy finish with dry, even tannins. Best if cellared four to six years, and will keep for ages.",NA,94,35,California,Napa Valley,Napa,NA,NA,Stags' Leap Winery 1997 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Stags' Leap Winery
53731,US,"Full-priced, full-bodied, and the full complement of just about all you want in a Rutherford Cab. Port-like aromas lead a pure and layered palate that features cassis, cherry, tobacco and cocoa. What an array of flavors, and then it finishes with dusty tannins and a tight grip. The gang at BV sure know how to craft Cabernet.",Clone 4,93,130,California,Napa Valley,Napa,NA,NA,Beaulieu Vineyard 1997 Clone 4 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Beaulieu Vineyard
53739,US,"The big, very dark and inviting nose of ripe cherry, licorice, cocoa and toast sets things up. The dense palate is packed with cherry, tar, even bacon notes, and it has a plush, velvety feel that belies the wine's structure. The impressive finish is dark and toasty, with well-dispersed tannins. Cellar two to four years.",Diamond Mountain Ranch Vyd,93,40,California,Napa Valley,Napa,NA,NA,Sterling 1997 Diamond Mountain Ranch Vyd Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Sterling
70028,US,"If Monterey has a problem with Cabernet Sauvignon, the challenges for Merlot are even more formidable, as this tough, thin, earthy wine shows. These grapes just didn't get ripe enough. so the dominant notes are herbaceous and tannic. It also finishes watery.",Coastal Selection,81,13,California,Monterey County,Central Coast,NA,NA,Mirassou 1997 Coastal Selection Merlot (Monterey County),Merlot,Mirassou
70030,US,"Complex aromas of cassis, dough, espresso, bacon, and cola create instant interest. It seduces with its rich dark fruit and earth flavors, and a concentrated, suave mouthfeel. Big flavors and tannins don't quit on the long, even finish. Profoundly enjoyable, seamless and shows impeccable balance. Keep for five to seven years; it will last a long time.",Reserve,96,60,California,Napa Valley,Napa,NA,NA,Lewis 1997 Reserve Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Lewis
73058,US,"At the bottom end of our range, this stalwart is tightly wound and fairly driven. Plum and cassis on the palate offer just the slightest nuance of cured Italian meat. Coffee is dominant on the long, linear finish. Now it's pretty dark and unevolved. Patience will be rewarded.",NA,90,29,California,Napa Valley,Napa,NA,NA,Robert Mondavi 1997 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Robert Mondavi
78826,France,"Owned by the Chancel family (whose main holdings are in the Lubéron in southern France), this small Champagne house has made an exceptional 1997. It is now reaching maturity, with all its elements in balance, rich but satisfyingly dry, with toast and intense structure and acidity.",Brut Saphir,93,NA,Champagne,Champagne,NA,Roger Voss,@vossroger,Louis Barthélémy 1997 Brut Saphir  (Champagne),Champagne Blend,Louis Barthélémy
88043,Chile,"A good everyday Chardonnay, this wine's apple and toasted oak notes are supported by brisk acidity and a smooth but lively mouthfeel. The finish is pleasing and displays a nice butterscotch note",Reserva,85,11,Maipo Valley,NA,NA,NA,NA,Carmen 1997 Reserva Chardonnay (Maipo Valley),Chardonnay,Carmen
111015,US,"Firm, fruity, with tropical flavors and lots of alcohol. The flavors are tight and contained, the fruit tends to strawberry, and the finish is tannic.",NA,86,18,California,Sonoma County,Sonoma,Paul Gregutt,@paulgwine ,Windsor 1997 Zinfandel (Sonoma County),Zinfandel,Windsor
