id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
177,Italy,"This Chianti Classico strikes a beautiful balance between elegance and intensity. It has both and its pretty aromas of wild berry, rose, ginger, anise and spice come forth in a continuous, steady manner. It feels bright and lively in the mouth and ends with a touch of piquant spice.",NA,88,22,Tuscany,Chianti Classico,NA,NA,NA,Isole e Olena 2005  Chianti Classico,Sangiovese,Isole e Olena
351,Hungary,"This amber-colored Hungarian stunner has ethereal aromas of raw honey, beeswax, freshly baked tarte Tatin, canned apricot and fresh pear. It is silky smooth and creamy in the mouth with pronounced flavors of clover honey, pear tart and baked sweet apples. The acidity is perfectly balanced so you can appreciate its velvety richness without feeling that the sweetness is too cloying.",Eszencia,96,320,Tokaji,NA,NA,Jeff Jenssen,@worldwineguys,Oremus 2005 Eszencia  (Tokaji),Furmint,Oremus
1256,US,"Bell's basic Cabernet often is a good buy, and the 2005 certainly falls into that category. It shows polished Napa structure, with savory cassis and cedar flavors. Drink now through 2011.",NA,88,40,California,Napa Valley,Napa,NA,NA,Bell 2005 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Bell
1896,US,"This is a high acid style of Chardonnay, reflective of a vintage that was one of the coolest in a decade or more. Crisp and detailed, this offers a classy mix of citrus and apple, wet stone and light baking spices. Hints of nutmeg and cinnamon adorn the fruit, which lingers gently through a citrusy finish.",Reserve,89,30,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Ponzi 2005 Reserve Chardonnay (Willamette Valley),Chardonnay,Ponzi
2952,US,"A solid entry into the everyday Cabernet sweepstakes. Shows ripe, juicy blackberry, cassis and spice flavors in a smooth, polished texture whose tannins cry out for steaks and chops.",NA,86,12,California,California,California Other,NA,NA,Cartlidge & Browne 2005 Cabernet Sauvignon (California),Cabernet Sauvignon,Cartlidge & Browne
2968,US,"Earthy, soft and dry, this Zin has tobacco, cherry, blackberry and spice flavors, with an edge of sweet leather and pine. It's a refreshingly simple country-style Zin that will be nice with barbecue.",Cobble Creek,85,26,California,Paso Robles,Central Coast,NA,NA,Castoro Cellars 2005 Cobble Creek Zinfandel (Paso Robles),Zinfandel,Castoro Cellars
3090,Italy,"Campo Leòn is a jammy, chewy wine with raw notes of black cherry, Indian spice, cedar wood and melted chocolate. It's thick, syrupy and it's hard to imagine a balanced food pairing outside succulent red meat.",Campo Leòn,88,55,Veneto,Amarone della Valpolicella,NA,NA,NA,Latium di Morini 2005 Campo Leòn  (Amarone della Valpolicella),"Corvina, Rondinella, Molinara",Latium di Morini
3144,France,"Typical Beaune in its round, soft character. If the tannins are not particularly powerful, it still shows a generous nature, with super-ripe fruits supported by some dryness. The finish is jammy, ripe, a salad of red berries.",Les Marconnets Premier Cru,89,41,Burgundy,Beaune,NA,Roger Voss,@vossroger,Bouchard Aîné & Fils 2005 Les Marconnets Premier Cru  (Beaune),Pinot Noir,Bouchard Aîné & Fils
3147,US,"This is a welcome return for this value Merlot after the 2004 vintage was skipped. The smooth and chocolaty flavors that consumers love are there, but they have been pulled back, letting more of the cherry fruit and subtle accents of forest floor, fungus and earth show through. It's textural, complex and thoroughly enjoyable.",NA,89,22,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Helix by Reininger 2005 Merlot (Columbia Valley (WA)),Merlot,Helix by Reininger
5586,Argentina,"A little big and heavy, but that's the style that Kaiken has pushed since arriving on the market a few years ago. This version has baked-fruit aromas backed by lemon peel and espresso, while the palate is rich, dark and syrupy, but also oaky and tannic. Seems to want to offer more than it can deliver. The 14.5% alcohol level tells you that it's a big boy.",NA,86,14,Mendoza Province,Mendoza,NA,Michael Schachner,@wineschach,Kaiken 2005 Cabernet Sauvignon (Mendoza),Cabernet Sauvignon,Kaiken
7133,Italy,"Dark, luscious and inky in appearance, Antrum shows thick and juicy aromas of jammy fruit, blackberry pie and rum cake. There are hints of dark spice and leather, with a touch of sour fruit and grittiness on the close.",Antrum,88,48,Central Italy,Montepulciano d'Abruzzo,NA,NA,NA,Ciavolich Giuseppe 2005 Antrum  (Montepulciano d'Abruzzo),Montepulciano,Ciavolich Giuseppe
7492,US,"Sharp and jammy, with blackberry and cherry flavors. It's a simple, direct wine that needs a big, juicy cheeseburger.",NA,83,12,California,California,California Other,NA,NA,Cartlidge & Browne 2005 Merlot (California),Merlot,Cartlidge & Browne
8712,Italy,"Ripassá is a wine that has been refermented on the skins to produce extra richness and intensity of aromas. This distinctive wine offers tones of blackberry jam, currant, clove and curry powder. It's a luscious and slightly sweet tasting wine with chewy tannins.",Ripassá,88,18,Veneto,Valpolicella Superiore Ripasso,NA,NA,NA,Stefano Accordini 2005 Ripassá  (Valpolicella Superiore Ripasso),Red Blend,Stefano Accordini
8929,US,"There's something tight and minerally and acidic about this Chardonnay that will appeal to connoisseurs of austere wines. Even though the oak is nearly one-half new, the wine has a lean, lemony taste, with nuances of crème brûlée and roasted hazelnuts. Defines food-friendly elegance, and could develop bottle complexity over the next 5 years.",NA,91,35,California,Carneros,Napa-Sonoma,NA,NA,Merryvale 2005 Chardonnay (Carneros),Chardonnay,Merryvale
8934,Chile,"Balsam, lush prune and all sorts of earthy, interesting aromas set this rich, ripe Carmenère off on a wild ride. Chocolate greets you at the front door, with deep plum and berry waiting behind. It's saturated and superripe but it doesn't lose step or steam. Excellent in the ultraripe, modern style.",Orzada,91,20,Maule Valley,NA,NA,Michael Schachner,@wineschach,Odfjell 2005 Orzada Carmenère (Maule Valley),Carmenère,Odfjell
9774,France,"Big, burly Pinot Noir, dominated by black cherries, rich fruit and firm tannins. This is wine that shows richness, with a smoky, chewy structure and great spice and aromatic perfumes. The juiciness comes through on the finish, but never leaves the structure behind.",NA,92,55,Burgundy,Gevrey-Chambertin,NA,Roger Voss,@vossroger,Bouchard Père & Fils 2005  Gevrey-Chambertin,Pinot Noir,Bouchard Père & Fils
